p_path	p_weight	p_name	p_description	p_type	p_pictures	p_pic_width	p_pic_height	p_new_width	p_new_height	p_new_size	n_path	n_weight	n_name	n_description	n_type	n_pictures	n_pic_width	n_pic_height	n_new_width	n_new_height	n_new_size	emotion_trials_p.thisRepN	emotion_trials_p.thisTrialN	emotion_trials_p.thisN	emotion_trials_p.thisIndex	emotion_evaluation_p.thisRepN	emotion_evaluation_p.thisTrialN	emotion_evaluation_p.thisN	emotion_evaluation_p.thisIndex	emotion_trials_n.thisRepN	emotion_trials_n.thisTrialN	emotion_trials_n.thisN	emotion_trials_n.thisIndex	emotion_evaluation_n.thisRepN	emotion_evaluation_n.thisTrialN	emotion_evaluation_n.thisN	emotion_evaluation_n.thisIndex	start_session_three	start_emotion_one	image_emotion_p.started	image_emotion_p.stopped	end_emotion_one	rating_emotion_p_eval_o.response	rating_emotion_p_eval_o.rt	rating_emotion_p_eval_t.response	rating_emotion_p_eval_t.rt	key_resp_cooldown_instructions.keys	key_resp_cooldown_instructions.rt	start_cooldown_measurement	end_cooldown_measurement	rating_cooldown_evaluation.response	rating_cooldown_evaluation.rt	start_emotion_two	image_emotion_n.started	image_emotion_n.stopped	end_emotion_two	rating_emotion_n_eval_o.response	rating_emotion_n_eval_o.rt	text_emotion_n_eval_t.started	text_emotion_n_eval_t.stopped	rating_emotion_n_eval_t.response	rating_emotion_n_eval_t.rt	end_session_three	participant	session	date	expName	psychopyVersion	frameRate
											Resources\Pictures\	Negative\	1240	spider	.jpg	Resources\Pictures\Negative\1240.jpg	1024	768	1.9	1	(1.9, 1)									0	18	18	1																					1488.009034	None									es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2276	child crying	.jpg	Resources\Pictures\Negative\2276.jpg	1024	768	1.9	1	(1.9, 1)									0	19	19	5																					1497.99827	None									es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2375.1	famine	.jpg	Resources\Pictures\Negative\2375.1.jpg	1024	768	1.9	1	(1.9, 1)									0	20	20	7																					1507.990706	None									es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	9592	syringe	.jpg	Resources\Pictures\Negative\9592.jpg	1024	768	1.9	1	(1.9, 1)									0	21	21	21																					1517.985847	None									es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2206	fingerprints	.jpg	Resources\Pictures\Negative\2206.jpg	1024	768	1.9	1	(1.9, 1)									0	22	22	4																					1527.980268	None									es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	1931	shark	.jpg	Resources\Pictures\Negative\1931.jpg	1024	768	1.9	1	(1.9, 1)									0	23	23	24																					1537.976424	None									es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	5972	tornado 2	.jpg	Resources\Pictures\Negative\5972.jpg	1024	768	1.9	1	(1.9, 1)									0	24	24	15																					1547.960323	None									es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2100	angry man	.jpg	Resources\Pictures\Negative\2100.jpg	1024	768	1.9	1	(1.9, 1)									0	25	25	25																					1557.948602	None									es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	1300	dog threat 1	.jpg	Resources\Pictures\Negative\1300.jpg	1024	768	1.9	1	(1.9, 1)									0	26	26	2																					1567.948258	None									es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2688	poacher	.jpg	Resources\Pictures\Negative\2688.jpg	1024	768	1.9	1	(1.9, 1)									0	27	27	11																					1577.948787	None									es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	9280	pollution	.jpg	Resources\Pictures\Negative\9280.jpg	1024	768	1.9	1	(1.9, 1)									0	28	28	18																					1587.933425	None									es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	1726	roaring tiger	.jpg	Resources\Pictures\Negative\1726.jpg	1024	768	1.9	1	(1.9, 1)									0	29	29	23																					1597.939615	None									es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	1022	snake close up	.jpg	Resources\Pictures\Negative\1022.jpg	1024	768	1.9	1	(1.9, 1)													0	0	0	0																			2019-10-08_11:58:16	1	11.947	1621.619848	None	4	3.95		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	1240	spider	.jpg	Resources\Pictures\Negative\1240.jpg	1024	768	1.9	1	(1.9, 1)													0	1	1	1																				8	26.113	1652.776418	None	2	7.81		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	1300	dog threat 1	.jpg	Resources\Pictures\Negative\1300.jpg	1024	768	1.9	1	(1.9, 1)													0	2	2	2																				6	7.776	1669.463372	None	2	1.797		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	1302	 dog threat 2	.jpg	Resources\Pictures\Negative\1302.jpg	1024	768	1.9	1	(1.9, 1)													0	3	3	3																				1	5.311	1677.673403	None	3	2.547		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2206	fingerprints	.jpg	Resources\Pictures\Negative\2206.jpg	1024	768	1.9	1	(1.9, 1)													0	4	4	4																				1	4.379	1685.700464	None	4	1.514		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2276	child crying	.jpg	Resources\Pictures\Negative\2276.jpg	1024	768	1.9	1	(1.9, 1)													0	5	5	5																				5	5.448	1693.756843	None	2	2.383		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2278	poor children	.jpg	Resources\Pictures\Negative\2278.jpg	1024	768	1.9	1	(1.9, 1)													0	6	6	6																				5	5.159	1702.404914	None	2	1.13		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2375.1	famine	.jpg	Resources\Pictures\Negative\2375.1.jpg	1024	768	1.9	1	(1.9, 1)													0	7	7	7																				7	3.865	1708.494911	None	1	1.55		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2399	headache	.jpg	Resources\Pictures\Negative\2399.jpg	1024	768	1.9	1	(1.9, 1)													0	8	8	8																				2	4.915	1716.055326	None	4	3.798		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2410	math problem	.jpg	Resources\Pictures\Negative\2410.jpg	1024	768	1.9	1	(1.9, 1)													0	9	9	9																				7	5.094	1726.050317	None	1	1.581		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2683	riot scene 1	.jpg	Resources\Pictures\Negative\2683.jpg	1024	768	1.9	1	(1.9, 1)													0	10	10	10																				7	8.673	1737.410815	None	1	2.377		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2688	poacher	.jpg	Resources\Pictures\Negative\2688.jpg	1024	768	1.9	1	(1.9, 1)													0	11	11	11																				8	3.31	1744.204619	None	1	1.296		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2691	riot scene 2	.jpg	Resources\Pictures\Negative\2691.jpg	1024	768	1.9	1	(1.9, 1)													0	12	12	12																				7	3.71	1750.315084	None	1	1.446		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2694	prison scene	.jpg	Resources\Pictures\Negative\2694.jpg	1024	768	1.9	1	(1.9, 1)													0	13	13	13																				7	5.492	1758.360282	None	1	2.244		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	5971	tornado 1	.jpg	Resources\Pictures\Negative\5971.jpg	1024	768	1.9	1	(1.9, 1)													0	14	14	14																				6	5.145	1766.849757	None	2	1.698		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	5972	tornado 2	.jpg	Resources\Pictures\Negative\5972.jpg	1024	768	1.9	1	(1.9, 1)													0	15	15	15																				6	5.046	1774.692221	None	1	1.666		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	7380	cockroaches food	.jpg	Resources\Pictures\Negative\7380.jpg	1024	768	1.9	1	(1.9, 1)													0	16	16	16																				10	3.629	1781.089098	None	1	1.464		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	8179	bungee jump	.jpg	Resources\Pictures\Negative\8179.jpg	1024	768	1.9	1	(1.9, 1)													0	17	17	17																				2	30.34	1813.996735	None	4	3.194		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	9280	pollution	.jpg	Resources\Pictures\Negative\9280.jpg	1024	768	1.9	1	(1.9, 1)													0	18	18	18																				3	3.878	1822.171861	None	2	4.744		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	9341	child in garbage river	.jpg	Resources\Pictures\Negative\9341.jpg	1024	768	1.9	1	(1.9, 1)													0	19	19	19																				7	6.305	1834.331482	None	1	1.894		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	9584	dentist	.jpg	Resources\Pictures\Negative\9584.jpg	1024	768	1.9	1	(1.9, 1)													0	20	20	20																				10	2.83	1840.155745	None	1	1.232		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	9592	syringe	.jpg	Resources\Pictures\Negative\9592.jpg	1024	768	1.9	1	(1.9, 1)													0	21	21	21																				3	11.406	1853.895479	None	4	6.276		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	1201	spider on shoulder	.jpg	Resources\Pictures\Negative\1201.jpg	1024	768	1.9	1	(1.9, 1)													0	22	22	22																				10	44.927	1906.204231	None	1	1.413		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	1726	roaring tiger	.jpg	Resources\Pictures\Negative\1726.jpg	1024	768	1.9	1	(1.9, 1)													0	23	23	23																				6	34.301	1943.026663	None	4	27.971		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	1931	shark	.jpg	Resources\Pictures\Negative\1931.jpg	1024	768	1.9	1	(1.9, 1)													0	24	24	24																				6	5.641	1977.74496	None	2	3.278		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2100	angry man	.jpg	Resources\Pictures\Negative\2100.jpg	1024	768	1.9	1	(1.9, 1)													0	25	25	25																				2	14.523	1996.643167	None	4	1.831		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2110	 angry man 2	.jpg	Resources\Pictures\Negative\2110.jpg	1024	768	1.9	1	(1.9, 1)													0	26	26	26																				2	12.341	2011.912105	None	5	1.234		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	2692	bomb	.jpg	Resources\Pictures\Negative\2692.jpg	1024	768	1.9	1	(1.9, 1)													0	27	27	27																				3	4.828	2019.076369	None	2	2.38		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	6000	prison  	.jpg	Resources\Pictures\Negative\6000.jpg	1024	768	1.9	1	(1.9, 1)													0	28	28	28																				6	4.942	2027.505734	None	2	2.544		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
											Resources\Pictures\	Negative\	9560	bird in oil	.jpg	Resources\Pictures\Negative\9560.jpg	1024	768	1.9	1	(1.9, 1)													0	29	29	29																				6	4.561	2035.714186	None	2	1.646		es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
																																															space	5.820835063									5.333333333				2.233333333			es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
																																																	2019-10-08_12:05:48	2019-10-08_12:10:48	5	8.554												es	3	2019_Oct_08_1131	EmotionSession	03.01.2003	60.03475931
																																																															2019-10-08_12:11:07						
