E4_Gsr 1558613820,132 0,1127504
E4_Gsr 1558613820,382 0,1140316
E4_Gsr 1558613820,632 0,1114691
E4_Gsr 1558613820,882 0,1127504
E4_Gsr 1558613821,132 0,1140316
E4_Gsr 1558613821,382 0,1127504
E4_Gsr 1558613821,632 0,1114691
E4_Gsr 1558613821,882 0,1140316
E4_Gsr 1558613822,132 0,1140316
E4_Gsr 1558613822,382 0,1140316
E4_Gsr 1558613822,632 0,1153129
E4_Gsr 1558613822,882 0,1114691
E4_Gsr 1558613823,132 0,1114691
E4_Gsr 1558613823,382 0,1114691
E4_Gsr 1558613823,632 0,1114691
E4_Gsr 1558613823,882 0,1114691
E4_Gsr 1558613824,132 0,1114691
E4_Gsr 1558613824,382 0,1089066
E4_Gsr 1558613824,632 0,1127504
E4_Gsr 1558613824,882 0,1101879
E4_Gsr 1558613825,132 0,1101879
E4_Gsr 1558613825,382 0,1114691
E4_Gsr 1558613825,632 0,1101879
E4_Gsr 1558613825,882 0,1114691
E4_Gsr 1558613826,132 0,1101879
E4_Gsr 1558613826,382 0,1114691
E4_Gsr 1558613826,632 0,1127504
E4_Gsr 1558613826,882 0,1127504
E4_Gsr 1558613827,132 0,1114691
E4_Gsr 1558613827,382 0,1114691
E4_Gsr 1558613827,632 0,1127504
E4_Gsr 1558613827,882 0,1114691
E4_Gsr 1558613828,132 0,1114691
E4_Gsr 1558613828,382 0,1127504
E4_Gsr 1558613828,632 0,1127504
E4_Gsr 1558613828,882 0,1127504
E4_Gsr 1558613829,132 0,1140316
E4_Gsr 1558613829,382 0,1140316
E4_Gsr 1558613829,632 0,1127504
E4_Gsr 1558613829,882 0,1101879
E4_Gsr 1558613830,132 0,1140316
E4_Gsr 1558613830,382 0,1127504
E4_Gsr 1558613830,632 0,1127504
E4_Gsr 1558613830,882 0,1114691
E4_Gsr 1558613831,132 0,1127504
E4_Gsr 1558613831,382 0,1127504
E4_Gsr 1558613831,632 0,1140316
E4_Gsr 1558613831,882 0,1140316
E4_Gsr 1558613832,132 0,1153129
E4_Gsr 1558613832,382 0,1114691
E4_Gsr 1558613832,632 0,1089066
E4_Gsr 1558613832,882 0,1101879
E4_Gsr 1558613833,132 0,1114691
E4_Gsr 1558613833,382 0,1114691
E4_Gsr 1558613833,632 0,1114691
E4_Gsr 1558613833,882 0,1114691
E4_Gsr 1558613834,132 0,1114691
E4_Gsr 1558613834,382 0,1114691
E4_Gsr 1558613834,632 0,1114691
E4_Gsr 1558613834,882 0,1114691
E4_Gsr 1558613835,132 0,1114691
E4_Gsr 1558613835,382 0,1076253
E4_Gsr 1558613835,632 0,1114691
E4_Gsr 1558613835,882 0,1114691
E4_Gsr 1558613836,132 0,1140316
E4_Gsr 1558613836,382 0,1140316
E4_Gsr 1558613836,632 0,1153129
E4_Gsr 1558613836,882 0,1140316
E4_Gsr 1558613837,132 0,1140316
E4_Gsr 1558613837,382 0,1153129
E4_Gsr 1558613837,632 0,1153129
E4_Gsr 1558613837,882 0,1140316
E4_Gsr 1558613838,132 0,1127504
E4_Gsr 1558613838,382 0,1140316
E4_Gsr 1558613838,632 0,1165941
E4_Gsr 1558613838,882 0,1153129
E4_Gsr 1558613839,132 0,1153129
E4_Gsr 1558613839,382 0,1165941
E4_Gsr 1558613839,632 0,1165941
E4_Gsr 1558613839,882 0,1140316
E4_Gsr 1558613840,132 0,1140316
E4_Gsr 1558613840,382 0,1165941
E4_Gsr 1558613840,632 0,1153129
E4_Gsr 1558613840,882 0,1114691
E4_Gsr 1558613841,132 0,1153129
E4_Gsr 1558613841,382 0,1165941
E4_Gsr 1558613841,632 0,1165941
E4_Gsr 1558613841,882 0,1153129
E4_Gsr 1558613842,132 0,1140316
E4_Gsr 1558613842,382 0,1153129
E4_Gsr 1558613842,632 0,1127504
E4_Gsr 1558613842,882 0,1268442
E4_Gsr 1558613843,132 0,1127504
E4_Gsr 1558613843,382 0,1127504
E4_Gsr 1558613843,632 0,1114691
E4_Gsr 1558613843,882 0,1127504
E4_Gsr 1558613844,132 0,1114691
E4_Gsr 1558613844,382 0,1140316
E4_Gsr 1558613844,632 0,1140316
E4_Gsr 1558613844,882 0,1140316
E4_Gsr 1558613845,132 0,1140316
E4_Gsr 1558613845,382 0,1140316
E4_Gsr 1558613845,632 0,1140316
E4_Gsr 1558613845,882 0,1140316
E4_Gsr 1558613846,132 0,1140316
E4_Gsr 1558613846,382 0,1114691
