E4_Bvp 1558614119,14869 -55,36438
E4_Bvp 1558614119,16431 -59,92572
E4_Bvp 1558614119,17994 -63,80463
E4_Bvp 1558614119,19556 -66,79092
E4_Bvp 1558614119,21119 -68,22922
E4_Bvp 1558614119,22681 -66,97809
E4_Bvp 1558614119,24244 -61,66081
E4_Bvp 1558614119,25807 -51,17656
E4_Bvp 1558614119,27369 -35,32262
E4_Bvp 1558614119,28932 -15,1203
E4_Bvp 1558614119,30494 7,181076
E4_Bvp 1558614119,32057 28,66148
E4_Bvp 1558614119,33619 46,50876
E4_Bvp 1558614119,35182 58,79872
E4_Bvp 1558614119,36745 64,9758
E4_Bvp 1558614119,38307 65,86891
E4_Bvp 1558614119,3987 63,3284
E4_Bvp 1558614119,41432 59,51631
E4_Bvp 1558614119,42995 56,29401
E4_Bvp 1558614119,44557 54,69212
E4_Bvp 1558614119,4612 54,80952
E4_Bvp 1558614119,47683 55,95895
E4_Bvp 1558614119,49245 57,14436
E4_Bvp 1558614119,50808 57,4664
E4_Bvp 1558614119,5237 56,44482
E4_Bvp 1558614119,53933 54,09982
E4_Bvp 1558614119,55495 50,80811
E4_Bvp 1558614119,57058 47,03098
E4_Bvp 1558614119,58621 43,15598
E4_Bvp 1558614119,60183 39,46219
E4_Bvp 1558614119,61746 36,17059
E4_Bvp 1558614119,63308 33,52667
E4_Bvp 1558614119,64871 31,75082
E4_Bvp 1558614119,66433 30,88983
E4_Bvp 1558614119,67996 30,67081
E4_Bvp 1558614119,69559 30,43298
E4_Bvp 1558614119,71121 29,30826
E4_Bvp 1558614119,72684 26,53784
E4_Bvp 1558614119,74246 21,72183
E4_Bvp 1558614119,75809 14,97101
E4_Bvp 1558614119,77371 6,820526
E4_Bvp 1558614119,78934 -1,947266
E4_Bvp 1558614119,80497 -10,53592
E4_Bvp 1558614119,82059 -18,29361
E4_Bvp 1558614119,83622 -24,79059
E4_Bvp 1558614119,85184 -29,92029
E4_Bvp 1558614119,86747 -33,89438
E4_Bvp 1558614119,88309 -37,24075
E4_Bvp 1558614119,89872 -40,69272
E4_Bvp 1558614119,91435 -44,9783
E4_Bvp 1558614119,92997 -50,61792
E4_Bvp 1558614119,9456 -57,81058
E4_Bvp 1558614119,96122 -66,47559
E4_Bvp 1558614119,97685 -76,29312
E4_Bvp 1558614119,99248 -86,67004
E4_Bvp 1558614120,0081 -96,64987
E4_Bvp 1558614120,02373 -104,8376
E4_Bvp 1558614120,03935 -109,5241
E4_Bvp 1558614120,05498 -109,1568
E4_Bvp 1558614120,0706 -102,9633
E4_Bvp 1558614120,08623 -91,41956
E4_Bvp 1558614120,10186 -76,27917
E4_Bvp 1558614120,11748 -60,08716
E4_Bvp 1558614120,13311 -45,32104
E4_Bvp 1558614120,14873 -33,65359
E4_Bvp 1558614120,16436 -25,54694
E4_Bvp 1558614120,17998 -20,31192
E4_Bvp 1558614120,19561 -16,62466
E4_Bvp 1558614120,21124 -13,11349
E4_Bvp 1558614120,22686 -8,803131
E4_Bvp 1558614120,24249 -3,323303
E4_Bvp 1558614120,25811 3,11261
E4_Bvp 1558614120,27374 9,903473
E4_Bvp 1558614120,28936 16,32544
E4_Bvp 1558614120,30499 21,69113
E4_Bvp 1558614120,32062 25,58777
E4_Bvp 1558614120,33624 27,93011
E4_Bvp 1558614120,35187 28,95172
E4_Bvp 1558614120,36749 29,06989
E4_Bvp 1558614120,38312 28,73364
E4_Bvp 1558614120,39874 28,24719
E4_Bvp 1558614120,41437 27,72543
E4_Bvp 1558614120,43 27,13333
E4_Bvp 1558614120,44562 26,35947
E4_Bvp 1558614120,46125 25,32901
E4_Bvp 1558614120,47687 24,04617
E4_Bvp 1558614120,4925 22,57486
E4_Bvp 1558614120,50812 20,97498
E4_Bvp 1558614120,52375 19,24332
E4_Bvp 1558614120,53938 17,25229
E4_Bvp 1558614120,555 14,78534
E4_Bvp 1558614120,57063 11,63519
E4_Bvp 1558614120,58625 7,652313
E4_Bvp 1558614120,60188 2,802124
E4_Bvp 1558614120,6175 -2,825958
E4_Bvp 1558614120,63313 -9,048431
E4_Bvp 1558614120,64876 -15,6163
E4_Bvp 1558614120,66438 -22,25684
E4_Bvp 1558614120,68001 -28,70224
E4_Bvp 1558614120,69563 -34,79013
E4_Bvp 1558614120,71126 -40,5975
E4_Bvp 1558614120,72688 -46,45941
E4_Bvp 1558614120,74251 -52,92929
E4_Bvp 1558614120,75814 -60,55685
E4_Bvp 1558614120,77376 -69,52133
E4_Bvp 1558614120,78939 -79,30197
E4_Bvp 1558614120,80501 -88,54196
E4_Bvp 1558614120,82064 -95,29996
E4_Bvp 1558614120,83626 -97,5994
E4_Bvp 1558614120,85189 -94,13657
E4_Bvp 1558614120,86752 -84,69638
E4_Bvp 1558614120,88314 -70,29745
E4_Bvp 1558614120,89877 -52,83035
E4_Bvp 1558614120,91439 -34,46436
E4_Bvp 1558614120,93002 -17,12451
E4_Bvp 1558614120,94564 -2,142792
E4_Bvp 1558614120,96127 9,806061
E4_Bvp 1558614120,9769 18,5831
E4_Bvp 1558614120,99252 24,36966
E4_Bvp 1558614121,00815 27,59247
E4_Bvp 1558614121,02377 28,77621
E4_Bvp 1558614121,0394 28,60416
E4_Bvp 1558614121,05502 27,77475
E4_Bvp 1558614121,07065 27,00888
E4_Bvp 1558614121,08628 26,92545
E4_Bvp 1558614121,1019 27,91769
E4_Bvp 1558614121,11753 30,1102
E4_Bvp 1558614121,13315 33,26566
E4_Bvp 1558614121,14878 36,85916
E4_Bvp 1558614121,1644 40,19849
E4_Bvp 1558614121,18003 42,71198
E4_Bvp 1558614121,19566 44,14569
E4_Bvp 1558614121,21128 44,64377
E4_Bvp 1558614121,22691 44,62207
E4_Bvp 1558614121,24253 44,48041
E4_Bvp 1558614121,25816 44,31503
E4_Bvp 1558614121,27378 43,82306
E4_Bvp 1558614121,28941 42,4776
E4_Bvp 1558614121,30504 39,7724
E4_Bvp 1558614121,32066 35,55612
E4_Bvp 1558614121,33629 30,10309
E4_Bvp 1558614121,35191 23,96686
E4_Bvp 1558614121,36754 17,71341
E4_Bvp 1558614121,38316 11,7182
E4_Bvp 1558614121,39879 6,045593
E4_Bvp 1558614121,41442 0,5558777
E4_Bvp 1558614121,43004 -4,950836
E4_Bvp 1558614121,44567 -10,68231
E4_Bvp 1558614121,46129 -16,79016
E4_Bvp 1558614121,47692 -23,46442
E4_Bvp 1558614121,49254 -30,95218
E4_Bvp 1558614121,50817 -39,37308
E4_Bvp 1558614121,5238 -48,50208
E4_Bvp 1558614121,53942 -57,45819
E4_Bvp 1558614121,55505 -64,75436
E4_Bvp 1558614121,57067 -68,53348
E4_Bvp 1558614121,5863 -67,18176
E4_Bvp 1558614121,60192 -59,94119
E4_Bvp 1558614121,61755 -47,30087
E4_Bvp 1558614121,63318 -30,91052
E4_Bvp 1558614121,6488 -13,08655
E4_Bvp 1558614121,66443 3,851715
E4_Bvp 1558614121,68005 18,23245
E4_Bvp 1558614121,69568 29,29111
E4_Bvp 1558614121,7113 37,03241
E4_Bvp 1558614121,72693 41,89075
E4_Bvp 1558614121,74256 44,37289
E4_Bvp 1558614121,75818 44,84326
E4_Bvp 1558614121,77381 43,55801
E4_Bvp 1558614121,78943 40,83408
E4_Bvp 1558614121,80506 37,11334
E4_Bvp 1558614121,82068 32,95853
E4_Bvp 1558614121,83631 28,92838
E4_Bvp 1558614121,85194 25,42004
E4_Bvp 1558614121,86756 22,547
E4_Bvp 1558614121,88319 20,20248
E4_Bvp 1558614121,89881 18,14716
E4_Bvp 1558614121,91444 16,20078
E4_Bvp 1558614121,93006 14,39658
E4_Bvp 1558614121,94569 12,97211
E4_Bvp 1558614121,96132 12,28415
E4_Bvp 1558614121,97694 12,61636
E4_Bvp 1558614121,99257 13,95181
E4_Bvp 1558614122,00819 15,8653
E4_Bvp 1558614122,02382 17,57703
E4_Bvp 1558614122,03944 18,11481
E4_Bvp 1558614122,05507 16,64243
E4_Bvp 1558614122,0707 12,7435
E4_Bvp 1558614122,08632 6,581848
E4_Bvp 1558614122,10195 -1,160675
E4_Bvp 1558614122,11757 -9,531464
E4_Bvp 1558614122,1332 -17,63663
E4_Bvp 1558614122,14882 -24,91339
E4_Bvp 1558614122,16445 -31,27151
E4_Bvp 1558614122,18008 -37,03766
E4_Bvp 1558614122,1957 -42,84314
E4_Bvp 1558614122,21133 -49,41882
E4_Bvp 1558614122,22695 -57,37817
E4_Bvp 1558614122,24258 -66,91351
E4_Bvp 1558614122,2582 -77,55511
E4_Bvp 1558614122,27383 -87,99045
E4_Bvp 1558614122,28946 -96,23752
E4_Bvp 1558614122,30508 -100,0656
E4_Bvp 1558614122,32071 -97,66144
E4_Bvp 1558614122,33633 -88,27933
E4_Bvp 1558614122,35196 -72,55524
E4_Bvp 1558614122,36758 -52,35092
E4_Bvp 1558614122,38321 -30,18216
E4_Bvp 1558614122,39884 -8,500305
E4_Bvp 1558614122,41446 10,85507
E4_Bvp 1558614122,43009 26,91037
E4_Bvp 1558614122,44571 39,41473
E4_Bvp 1558614122,46134 48,57129
E4_Bvp 1558614122,47696 54,76028
E4_Bvp 1558614122,49259 58,36948
E4_Bvp 1558614122,50822 59,77557
E4_Bvp 1558614122,52384 59,39917
E4_Bvp 1558614122,53947 57,74722
E4_Bvp 1558614122,55509 55,40698
E4_Bvp 1558614122,57072 53,0174
E4_Bvp 1558614122,58634 51,14197
E4_Bvp 1558614122,60197 50,11017
E4_Bvp 1558614122,6176 49,91336
E4_Bvp 1558614122,63322 50,26144
E4_Bvp 1558614122,64885 50,6723
E4_Bvp 1558614122,66447 50,67595
E4_Bvp 1558614122,6801 50,01515
E4_Bvp 1558614122,69573 48,67772
E4_Bvp 1558614122,71135 46,82561
E4_Bvp 1558614122,72698 44,58524
E4_Bvp 1558614122,7426 41,92548
E4_Bvp 1558614122,75823 38,60844
E4_Bvp 1558614122,77385 34,30702
E4_Bvp 1558614122,78948 28,7731
E4_Bvp 1558614122,80511 21,95871
E4_Bvp 1558614122,82073 14,12137
E4_Bvp 1558614122,83636 5,687851
E4_Bvp 1558614122,85198 -2,850601
E4_Bvp 1558614122,86761 -11,09924
E4_Bvp 1558614122,88323 -18,87666
E4_Bvp 1558614122,89886 -26,22922
E4_Bvp 1558614122,91449 -33,33606
E4_Bvp 1558614122,93011 -40,48111
E4_Bvp 1558614122,94574 -47,93944
E4_Bvp 1558614122,96136 -56,0005
E4_Bvp 1558614122,97699 -64,84607
E4_Bvp 1558614122,99261 -74,41324
E4_Bvp 1558614123,00824 -84,17278
E4_Bvp 1558614123,02387 -92,95435
E4_Bvp 1558614123,03949 -99,02802
E4_Bvp 1558614123,05512 -100,4836
E4_Bvp 1558614123,07074 -95,85352
E4_Bvp 1558614123,08637 -84,70999
E4_Bvp 1558614123,10199 -67,97511
E4_Bvp 1558614123,11762 -47,69861
E4_Bvp 1558614123,13325 -26,42731
E4_Bvp 1558614123,14887 -6,490387
E4_Bvp 1558614123,1645 10,62067
E4_Bvp 1558614123,18012 24,33023
E4_Bvp 1558614123,19575 34,81979
E4_Bvp 1558614123,21137 42,64198
E4_Bvp 1558614123,227 48,35005
E4_Bvp 1558614123,24263 52,30388
E4_Bvp 1558614123,25825 54,6546
E4_Bvp 1558614123,27388 55,46718
E4_Bvp 1558614123,2895 54,90366
E4_Bvp 1558614123,30513 53,28036
E4_Bvp 1558614123,32075 51,06195
E4_Bvp 1558614123,33638 48,76831
E4_Bvp 1558614123,35201 46,74081
E4_Bvp 1558614123,36763 45,05487
E4_Bvp 1558614123,38326 43,52275
E4_Bvp 1558614123,39888 41,80972
E4_Bvp 1558614123,41451 39,66985
E4_Bvp 1558614123,43013 37,04854
E4_Bvp 1558614123,44576 34,19287
E4_Bvp 1558614123,46139 31,43535
E4_Bvp 1558614123,47701 29,00157
E4_Bvp 1558614123,49264 26,81439
E4_Bvp 1558614123,50826 24,45764
E4_Bvp 1558614123,52389 21,33919
E4_Bvp 1558614123,53951 16,95525
E4_Bvp 1558614123,55514 11,13994
E4_Bvp 1558614123,57077 4,13942
E4_Bvp 1558614123,58639 -3,409042
E4_Bvp 1558614123,60202 -10,80815
E4_Bvp 1558614123,61764 -17,52596
E4_Bvp 1558614123,63327 -23,39804
E4_Bvp 1558614123,64889 -28,68793
E4_Bvp 1558614123,66452 -33,9445
E4_Bvp 1558614123,68015 -39,81055
E4_Bvp 1558614123,69577 -46,83894
E4_Bvp 1558614123,7114 -55,30768
E4_Bvp 1558614123,72702 -65,03075
E4_Bvp 1558614123,74265 -75,23132
E4_Bvp 1558614123,75827 -84,45328
E4_Bvp 1558614123,7739 -90,79828
E4_Bvp 1558614123,78953 -92,33429
E4_Bvp 1558614123,80515 -87,72389
E4_Bvp 1558614123,82078 -76,71387
E4_Bvp 1558614123,8364 -60,3018
E4_Bvp 1558614123,85203 -40,47533
E4_Bvp 1558614123,86765 -19,58931
E4_Bvp 1558614123,88328 0,2567596
E4_Bvp 1558614123,89891 17,65358
E4_Bvp 1558614123,91453 31,97046
E4_Bvp 1558614123,93016 43,1418
E4_Bvp 1558614123,94578 51,34911
E4_Bvp 1558614123,96141 56,84471
E4_Bvp 1558614123,97703 59,88585
E4_Bvp 1558614123,99266 60,74864
E4_Bvp 1558614124,00829 59,87482
E4_Bvp 1558614124,02391 57,83784
E4_Bvp 1558614124,03954 55,33537
E4_Bvp 1558614124,05516 52,97392
E4_Bvp 1558614124,07079 51,14116
E4_Bvp 1558614124,08641 49,88925
E4_Bvp 1558614124,10204 48,96805
E4_Bvp 1558614124,11767 47,95552
E4_Bvp 1558614124,13329 46,48946
E4_Bvp 1558614124,14892 44,44737
E4_Bvp 1558614124,16454 42,01523
E4_Bvp 1558614124,18017 39,51323
E4_Bvp 1558614124,19579 37,20543
E4_Bvp 1558614124,21142 35,08804
E4_Bvp 1558614124,22705 32,80324
E4_Bvp 1558614124,24267 29,77238
E4_Bvp 1558614124,2583 25,43733
E4_Bvp 1558614124,27392 19,55113
E4_Bvp 1558614124,28955 12,26361
E4_Bvp 1558614124,30517 4,07486
E4_Bvp 1558614124,3208 -4,320679
E4_Bvp 1558614124,33643 -12,30806
E4_Bvp 1558614124,35205 -19,53008
E4_Bvp 1558614124,36768 -26,03239
E4_Bvp 1558614124,3833 -32,20346
E4_Bvp 1558614124,39893 -38,72791
E4_Bvp 1558614124,41455 -46,30414
E4_Bvp 1558614124,43018 -55,40363
E4_Bvp 1558614124,44581 -65,92661
E4_Bvp 1558614124,46143 -76,98619
E4_Bvp 1558614124,47706 -86,89381
E4_Bvp 1558614124,49268 -93,50146
E4_Bvp 1558614124,50831 -94,75234
E4_Bvp 1558614124,52393 -89,37775
E4_Bvp 1558614124,53956 -77,33653
E4_Bvp 1558614124,55519 -59,87602
E4_Bvp 1558614124,57081 -39,18566
E4_Bvp 1558614124,58644 -17,74271
E4_Bvp 1558614124,60206 2,318336
E4_Bvp 1558614124,61769 19,57204
E4_Bvp 1558614124,63331 33,38537
E4_Bvp 1558614124,64894 43,7623
E4_Bvp 1558614124,66457 51,05862
E4_Bvp 1558614124,68019 55,77457
E4_Bvp 1558614124,69582 58,37775
E4_Bvp 1558614124,71144 59,2905
E4_Bvp 1558614124,72707 58,86259
E4_Bvp 1558614124,74269 57,39905
E4_Bvp 1558614124,75832 55,19676
E4_Bvp 1558614124,77395 52,5824
E4_Bvp 1558614124,78957 49,90141
E4_Bvp 1558614124,8052 47,47739
E4_Bvp 1558614124,82082 45,52879
E4_Bvp 1558614124,83645 44,11995
E4_Bvp 1558614124,85207 43,10754
E4_Bvp 1558614124,8677 42,18371
E4_Bvp 1558614124,88333 40,99979
E4_Bvp 1558614124,89895 39,28265
E4_Bvp 1558614124,91458 36,90718
E4_Bvp 1558614124,9302 33,92174
E4_Bvp 1558614124,94583 30,41975
E4_Bvp 1558614124,96146 26,46661
E4_Bvp 1558614124,97708 22,00269
E4_Bvp 1558614124,99271 16,86255
E4_Bvp 1558614125,00833 10,85831
E4_Bvp 1558614125,02396 3,912582
E4_Bvp 1558614125,03958 -3,823288
E4_Bvp 1558614125,05521 -11,95642
E4_Bvp 1558614125,07084 -19,95318
E4_Bvp 1558614125,08646 -27,34368
E4_Bvp 1558614125,10209 -33,89301
E4_Bvp 1558614125,11771 -39,7111
E4_Bvp 1558614125,13334 -45,1992
E4_Bvp 1558614125,14896 -50,93063
E4_Bvp 1558614125,16459 -57,5057
E4_Bvp 1558614125,18022 -65,42896
E4_Bvp 1558614125,19584 -74,97233
E4_Bvp 1558614125,21147 -85,96935
E4_Bvp 1558614125,22709 -97,61709
E4_Bvp 1558614125,24272 -108,3185
E4_Bvp 1558614125,25834 -115,8392
E4_Bvp 1558614125,27397 -117,7572
E4_Bvp 1558614125,2896 -112,2187
E4_Bvp 1558614125,30522 -98,64911
E4_Bvp 1558614125,32085 -78,07111
E4_Bvp 1558614125,33647 -52,89039
E4_Bvp 1558614125,3521 -26,17719
E4_Bvp 1558614125,36772 -0,7983932
E4_Bvp 1558614125,38335 21,29652
E4_Bvp 1558614125,39898 39,21993
E4_Bvp 1558614125,4146 52,96465
E4_Bvp 1558614125,43023 62,98074
E4_Bvp 1558614125,44585 69,77197
E4_Bvp 1558614125,46148 73,78065
E4_Bvp 1558614125,4771 75,38793
E4_Bvp 1558614125,49273 75,04594
E4_Bvp 1558614125,50836 73,32835
E4_Bvp 1558614125,52398 70,87944
E4_Bvp 1558614125,53961 68,27686
E4_Bvp 1558614125,55523 65,92486
E4_Bvp 1558614125,57086 63,95306
E4_Bvp 1558614125,58648 62,29521
E4_Bvp 1558614125,60211 60,76367
E4_Bvp 1558614125,61774 59,19328
E4_Bvp 1558614125,63336 57,53812
E4_Bvp 1558614125,64899 55,91393
E4_Bvp 1558614125,66461 54,45879
E4_Bvp 1558614125,68024 53,2617
E4_Bvp 1558614125,69586 52,17326
E4_Bvp 1558614125,71149 50,80949
E4_Bvp 1558614125,72712 48,65583
E4_Bvp 1558614125,74274 45,28511
E4_Bvp 1558614125,75837 40,57623
E4_Bvp 1558614125,77399 34,7901
E4_Bvp 1558614125,78962 28,49434
E4_Bvp 1558614125,80524 22,29378
E4_Bvp 1558614125,82087 16,59634
E4_Bvp 1558614125,8365 11,41623
E4_Bvp 1558614125,85212 6,425209
E4_Bvp 1558614125,86775 1,108742
E4_Bvp 1558614125,88337 -4,944504
E4_Bvp 1558614125,899 -11,86705
E4_Bvp 1558614125,91462 -19,44566
E4_Bvp 1558614125,93025 -27,16528
E4_Bvp 1558614125,94588 -34,41846
E4_Bvp 1558614125,9615 -40,71222
E4_Bvp 1558614125,97713 -45,87666
E4_Bvp 1558614125,99275 -50,13911
E4_Bvp 1558614126,00838 -54,12442
E4_Bvp 1558614126,024 -58,67472
E4_Bvp 1558614126,03963 -64,62682
E4_Bvp 1558614126,05526 -72,47026
E4_Bvp 1558614126,07088 -82,08495
E4_Bvp 1558614126,08651 -92,52538
E4_Bvp 1558614126,10213 -102,0789
E4_Bvp 1558614126,11776 -108,5455
E4_Bvp 1558614126,13338 -109,8197
E4_Bvp 1558614126,14901 -104,4875
E4_Bvp 1558614126,16464 -92,31971
E4_Bvp 1558614126,18026 -74,41206
E4_Bvp 1558614126,19589 -52,85679
E4_Bvp 1558614126,21151 -30,1453
E4_Bvp 1558614126,22714 -8,485245
E4_Bvp 1558614126,24276 10,62969
E4_Bvp 1558614126,25839 26,51192
E4_Bvp 1558614126,27402 39,07404
E4_Bvp 1558614126,28964 48,52061
E4_Bvp 1558614126,30527 55,11246
E4_Bvp 1558614126,32089 59,13761
E4_Bvp 1558614126,33652 60,9659
E4_Bvp 1558614126,35214 61,07435
E4_Bvp 1558614126,36777 60,06625
E4_Bvp 1558614126,3834 58,55117
E4_Bvp 1558614126,39902 57,03307
E4_Bvp 1558614126,41465 55,80064
E4_Bvp 1558614126,43027 54,95216
E4_Bvp 1558614126,4459 54,42123
E4_Bvp 1558614126,46152 54,06284
E4_Bvp 1558614126,47715 53,76631
E4_Bvp 1558614126,49278 53,51698
E4_Bvp 1558614126,5084 53,38869
E4_Bvp 1558614126,52403 53,51673
E4_Bvp 1558614126,53965 53,95672
E4_Bvp 1558614126,55528 54,57559
E4_Bvp 1558614126,5709 54,97793
E4_Bvp 1558614126,58653 54,54372
E4_Bvp 1558614126,60216 52,65352
E4_Bvp 1558614126,61778 48,92081
E4_Bvp 1558614126,63341 43,39349
E4_Bvp 1558614126,64903 36,56702
E4_Bvp 1558614126,66466 29,2106
E4_Bvp 1558614126,68028 22,07184
E4_Bvp 1558614126,69591 15,6358
E4_Bvp 1558614126,71154 9,984879
E4_Bvp 1558614126,72716 4,865616
E4_Bvp 1558614126,74279 -0,1063843
E4_Bvp 1558614126,75841 -5,271286
E4_Bvp 1558614126,77404 -10,78186
E4_Bvp 1558614126,78966 -16,62875
E4_Bvp 1558614126,80529 -22,61809
E4_Bvp 1558614126,82092 -28,51711
E4_Bvp 1558614126,83654 -34,09207
E4_Bvp 1558614126,85217 -39,17654
E4_Bvp 1558614126,86779 -43,76634
E4_Bvp 1558614126,88342 -48,05576
E4_Bvp 1558614126,89904 -52,46889
E4_Bvp 1558614126,91467 -57,6057
E4_Bvp 1558614126,9303 -64,03026
E4_Bvp 1558614126,94592 -71,96877
E4_Bvp 1558614126,96155 -81,03021
E4_Bvp 1558614126,97717 -90,04126
E4_Bvp 1558614126,9928 -97,17534
E4_Bvp 1558614127,00842 -100,3765
