feature,value
name,raw (peak data)
mean_nni,724.7421116504854
sdnn,204.41699079772036
sdsd,271.1339461117269
nni_50,306
pnni_50,74.27184466019418
nni_20,371
pnni_20,90.04854368932038
rmssd,271.13401274366925
median_nni,781.25
range_nni,984.375
cvsd,0.37411102292124915
cvnni,0.2820547992336102
mean_hr,97.00321267444592
max_hr,320.0
min_hr,51.2
std_hr,55.20576421877801
stress level,1.0
name,interpolated (no artifacts)
mean_nni,797.314845844504
sdnn,116.66936049932754
sdsd,174.4765326313127
nni_50,219
pnni_50,58.71313672922252
nni_20,297
pnni_20,79.62466487935657
rmssd,174.47665902547212
median_nni,796.875
range_nni,859.375
cvsd,0.21883031519458168
cvnni,0.14632784163921228
mean_hr,77.11189466129356
max_hr,192.0
min_hr,51.2
std_hr,13.711697532015386
stress level,1.0
name,nn_intervals (no artifacts or ectopic beats)
mean_nni,815.0343498659518
sdnn,96.47293382325473
sdsd,92.97740707700947
nni_50,198
pnni_50,53.083109919571044
nni_20,283
pnni_20,75.87131367292226
rmssd,92.97764426145284
median_nni,812.5
range_nni,640.625
cvsd,0.11407819103175813
cvnni,0.11836670913210172
mean_hr,74.67186155721731
max_hr,112.94117647058823
min_hr,51.2
std_hr,9.1285730302964
stress level,1.0
