feature,value
gsr_min_ma,0.06572078235294118
gsr_max_ma,0.13227064117647058
gsr_mean_ma,0.1271823111305147
gsr_sd_ma,0.00504918104807712
gsr_min_corr_ma,-0.004104742324019597
gsr_max_corr_ma,0.062445116499509803
gsr_mean_corr_ma,0.05735678645355392
gsr_sd_corr_ma,0.00504918104807712
gsr_baseline_mean_ma,0.06982552467696078
gsr_min_zf,0.12091757612224747
gsr_max_zf,0.13404154179546712
gsr_mean_zf,0.12760431765754784
gsr_sd_zf,0.0030734787321347688
gsr_min_corr_zf,0.050847551634753366
gsr_max_corr_zf,0.06397151730797301
gsr_mean_corr_zf,0.05753429317005374
gsr_sd_corr_zf,0.0030734787321347688
gsr_baseline_mean_zf,0.07007002448749411
arousal,5.78
valence,4.53
