p_path,p_weight,p_name,p_description,p_type,p_pictures,p_pic_width,p_pic_height,p_new_width,p_new_height,p_new_size,n_path,n_weight,n_name,n_description,n_type,n_pictures,n_pic_width,n_pic_height,n_new_width,n_new_height,n_new_size,emotion_trials_p.thisRepN,emotion_trials_p.thisTrialN,emotion_trials_p.thisN,emotion_trials_p.thisIndex,emotion_evaluation_p.thisRepN,emotion_evaluation_p.thisTrialN,emotion_evaluation_p.thisN,emotion_evaluation_p.thisIndex,emotion_trials_n.thisRepN,emotion_trials_n.thisTrialN,emotion_trials_n.thisN,emotion_trials_n.thisIndex,emotion_evaluation_n.thisRepN,emotion_evaluation_n.thisTrialN,emotion_evaluation_n.thisN,emotion_evaluation_n.thisIndex,start_session_three,start_emotion_one,image_emotion_p.started,image_emotion_p.stopped,end_emotion_one,rating_emotion_p_eval_o.response,rating_emotion_p_eval_o.rt,rating_emotion_p_eval_t.response,rating_emotion_p_eval_t.rt,key_resp_cooldown_instructions.keys,key_resp_cooldown_instructions.rt,start_cooldown_measurement,end_cooldown_measurement,rating_cooldown_evaluation.response,rating_cooldown_evaluation.rt,start_emotion_two,image_emotion_n.started,image_emotion_n.stopped,end_emotion_two,rating_emotion_n_eval_o.response,rating_emotion_n_eval_o.rt,text_emotion_n_eval_t.started,text_emotion_n_eval_t.stopped,rating_emotion_n_eval_t.response,rating_emotion_n_eval_t.rt,end_session_three,participant,session,date,expName,psychopyVersion,frameRate,
Resources\Pictures\,Positive\,8380,team medals,.jpg,Resources\Pictures\Positive\8380.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,13,13,25,,,,,,,,,,,,,,,187.11708410014398,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,2070,baby suprise,.jpg,Resources\Pictures\Positive\2070.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,14,14,9,,,,,,,,,,,,,,,197.0919838999398,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,1440,seal,.jpg,Resources\Pictures\Positive\1440.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,15,15,0,,,,,,,,,,,,,,,207.10189169994555,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,2071,baby smiling,.jpg,Resources\Pictures\Positive\2071.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,16,16,31,,,,,,,,,,,,,,,217.09326649992727,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,1463,group of cats,.jpg,Resources\Pictures\Positive\1463.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,17,17,2,,,,,,,,,,,,,,,227.10036229994148,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,4626,marriage scene,.jpg,Resources\Pictures\Positive\4626.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,18,18,17,,,,,,,,,,,,,,,237.09651420009322,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,5760,flowers,.jpg,Resources\Pictures\Positive\5760.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,19,19,18,,,,,,,,,,,,,,,247.1057011000812,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,2332,girl and dog,.jpg,Resources\Pictures\Positive\2332.jpg,800,600,2.1999999999999997,1,"(2.2, 1)",,,,,,,,,,,,0,20,20,14,,,,,,,,,,,,,,,257.09653610014357,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,2154,father and son,.jpg,Resources\Pictures\Positive\2154.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,21,21,11,,,,,,,,,,,,,,,267.0993993000593,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,7325,girl and watermelon,.jpg,Resources\Pictures\Positive\7325.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,277.1042533,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,2655,boy and dog,.jpg,Resources\Pictures\Positive\2655.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,23,23,16,,,,,,,,,,,,,,,287.1024750000797,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,2311,mother daughter,.jpg,Resources\Pictures\Positive\2311.jpg,1024,768,1.7999999999999998,1,"(1.8, 1)",,,,,,,,,,,,0,24,24,13,,,,,,,,,,,,,,,297.10175279993564,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,1942,group of turtles,.jpg,Resources\Pictures\Positive\1942.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,25,25,6,,,,,,,,,,,,,,,307.1000276999548,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,5833,sunny beach,.jpg,Resources\Pictures\Positive\5833.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,26,26,20,,,,,,,,,,,,,,,317.0996638000943,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,7502,disney land,.jpg,Resources\Pictures\Positive\7502.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,27,27,23,,,,,,,,,,,,,,,327.11094689997844,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,2550,happy elderly couple,.jpg,Resources\Pictures\Positive\2550.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,28,28,15,,,,,,,,,,,,,,,337.10899939993396,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
