WordItem,WordColor,AnsLeft,AnsRight,AnsCorr,n,key_resp_part_two_meas.keys_raw,key_resp_part_two_meas.rt_mean,key_resp_part_two_meas.rt_raw,key_resp_part_two_meas.rt_std,key_resp_part_two_meas.started_mean,key_resp_part_two_meas.started_raw,key_resp_part_two_meas.started_std,key_resp_part_two_meas.stopped_raw,order
red,blue,red,blue,right,1.0,'right',0.970262885093689,0.970262885093689,0.0,873.88623046875,873.88623046875,0.0,,117.0
red,green,red,green,right,1.0,'right',0.9790121912956238,0.9790121912956238,0.0,974.2943725585938,974.2943725585938,0.0,,182.0
red,magenta,red,magenta,right,1.0,'right',1.0648066997528076,1.0648066997528076,0.0,778.511962890625,778.511962890625,0.0,,62.0
red,cyan,red,cyan,right,1.0,'right',0.9724990129470825,0.9724990129470825,0.0,848.3399658203125,848.3399658203125,0.0,,102.0
red,yellow,red,yellow,right,1.0,'right',1.0877869129180908,1.0877869129180908,0.0,846.728759765625,846.728759765625,0.0,,101.0
red,orange,red,orange,right,1.0,'right',1.0040745735168457,1.0040745735168457,0.0,791.8767700195312,791.8767700195312,0.0,,69.0
red,purple,red,purple,right,1.0,'right',1.0067133903503418,1.0067133903503418,0.0,876.7545776367188,876.7545776367188,0.0,,119.0
red,brown,red,brown,right,1.0,'right',0.9137269258499146,0.9137269258499146,0.0,914.863037109375,914.863037109375,0.0,,143.0
red,white,red,white,right,1.0,'left',0.9797614812850952,0.9797614812850952,0.0,1027.4208984375,1027.4208984375,0.0,,211.0
red,black,red,black,right,1.0,'right',1.1936274766921997,1.1936274766921997,0.0,706.1028442382812,706.1028442382812,0.0,,20.0
blue,green,blue,green,right,1.0,'right',1.2707573175430298,1.2707573175430298,0.0,1002.7218017578125,1002.7218017578125,0.0,,197.0
blue,magenta,blue,magenta,right,1.0,'right',1.245071530342102,1.245071530342102,0.0,1014.1876220703125,1014.1876220703125,0.0,,204.0
blue,cyan,blue,cyan,right,1.0,'right',0.9839069843292236,0.9839069843292236,0.0,913.344482421875,913.344482421875,0.0,,142.0
blue,yellow,blue,yellow,right,1.0,'right',0.6968480944633484,0.6968480944633484,0.0,952.5040283203125,952.5040283203125,0.0,,169.0
blue,orange,blue,orange,right,1.0,'right',1.1921583414077759,1.1921583414077759,0.0,849.9043579101562,849.9043579101562,0.0,,103.0
blue,purple,blue,purple,right,1.0,'right',1.3943959474563599,1.3943959474563599,0.0,947.7741088867188,947.7741088867188,0.0,,166.0
blue,brown,blue,brown,right,1.0,'right',1.185632348060608,1.185632348060608,0.0,776.7753295898438,776.7753295898438,0.0,,61.0
blue,white,blue,white,right,1.0,'right',0.9103212952613831,0.9103212952613831,0.0,739.9066162109375,739.9066162109375,0.0,,39.0
blue,black,blue,black,right,1.0,'right',1.088247537612915,1.088247537612915,0.0,806.6566772460938,806.6566772460938,0.0,,78.0
blue,red,blue,red,right,1.0,'right',1.3180650472640991,1.3180650472640991,0.0,1030.6668701171875,1030.6668701171875,0.0,,213.0
green,magenta,green,magenta,right,1.0,'right',1.3200381994247437,1.3200381994247437,0.0,881.6884155273438,881.6884155273438,0.0,,122.0
green,cyan,green,cyan,right,1.0,'right',1.4956282377243042,1.4956282377243042,0.0,734.3052978515625,734.3052978515625,0.0,,36.0
green,yellow,green,yellow,right,1.0,'right',0.9512128233909607,0.9512128233909607,0.0,809.84130859375,809.84130859375,0.0,,80.0
green,orange,green,orange,right,1.0,'right',1.0356870889663696,1.0356870889663696,0.0,904.1171875,904.1171875,0.0,,135.0
green,purple,green,purple,right,1.0,'left',0.7540662884712219,0.7540662884712219,0.0,912.0466918945312,912.0466918945312,0.0,,141.0
green,brown,green,brown,right,1.0,'right',0.8248450756072998,0.8248450756072998,0.0,937.6240234375,937.6240234375,0.0,,159.0
green,white,green,white,right,1.0,'right',0.896114706993103,0.896114706993103,0.0,803.488525390625,803.488525390625,0.0,,76.0
green,black,green,black,right,1.0,'right',1.119127869606018,1.119127869606018,0.0,955.0897827148438,955.0897827148438,0.0,,171.0
green,red,green,red,right,1.0,'right',0.7742323875427246,0.7742323875427246,0.0,917.5628051757812,917.5628051757812,0.0,,145.0
green,blue,green,blue,right,1.0,'right',1.0834120512008667,1.0834120512008667,0.0,996.1973266601562,996.1973266601562,0.0,,193.0
magenta,cyan,magenta,cyan,right,1.0,'right',1.6528302431106567,1.6528302431106567,0.0,763.2919921875,763.2919921875,0.0,,53.0
magenta,yellow,magenta,yellow,right,1.0,'right',0.8823599219322205,0.8823599219322205,0.0,867.2222900390625,867.2222900390625,0.0,,113.0
magenta,orange,magenta,orange,right,1.0,'right',0.9595478773117065,0.9595478773117065,0.0,815.1290283203125,815.1290283203125,0.0,,83.0
magenta,purple,magenta,purple,right,1.0,'right',1.7037899494171143,1.7037899494171143,0.0,761.040771484375,761.040771484375,0.0,,52.0
magenta,brown,magenta,brown,right,1.0,'left',1.284354329109192,1.284354329109192,0.0,1037.973388671875,1037.973388671875,0.0,,217.0
magenta,white,magenta,white,right,1.0,'right',0.8536375164985657,0.8536375164985657,0.0,927.6509399414062,927.6509399414062,0.0,,152.0
magenta,black,magenta,black,right,1.0,'right',0.9552004933357239,0.9552004933357239,0.0,918.8696899414062,918.8696899414062,0.0,,146.0
magenta,red,magenta,red,right,1.0,'right',0.7507721781730652,0.7507721781730652,0.0,908.3058471679688,908.3058471679688,0.0,,138.0
magenta,blue,magenta,blue,right,1.0,'right',1.3269370794296265,1.3269370794296265,0.0,830.0899047851562,830.0899047851562,0.0,,92.0
