p_path,p_weight,p_name,p_description,p_type,p_pictures,p_pic_width,p_pic_height,p_new_width,p_new_height,p_new_size,n,rating_emotion_p_eval_o.response_mean,rating_emotion_p_eval_o.response_raw,rating_emotion_p_eval_o.response_std,rating_emotion_p_eval_o.rt_mean,rating_emotion_p_eval_o.rt_raw,rating_emotion_p_eval_o.rt_std,rating_emotion_p_eval_t.response_mean,rating_emotion_p_eval_t.response_raw,rating_emotion_p_eval_t.response_std,rating_emotion_p_eval_t.rt_mean,rating_emotion_p_eval_t.rt_raw,rating_emotion_p_eval_t.rt_std,order
Resources\Pictures\,Positive\,5833,sunny beach,.jpg,Resources\Pictures\Positive\5833.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,16.746999740600586,16.746999740600586,0.0,5.0,5.0,0.0,2.5840001106262207,2.5840001106262207,0.0,20.0
Resources\Pictures\,Positive\,1340,women and parrots,.jpg,Resources\Pictures\Positive\1340.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,17.05299949645996,17.05299949645996,0.0,6.0,6.0,0.0,7.5320000648498535,7.5320000648498535,0.0,21.0
Resources\Pictures\,Positive\,7325,girl and watermelon,.jpg,Resources\Pictures\Positive\7325.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,18.46299934387207,18.46299934387207,0.0,2.0,2.0,0.0,6.89900016784668,6.89900016784668,0.0,22.0
Resources\Pictures\,Positive\,7502,disney land,.jpg,Resources\Pictures\Positive\7502.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,6.697999954223633,6.697999954223633,0.0,2.0,2.0,0.0,4.534999847412109,4.534999847412109,0.0,23.0
Resources\Pictures\,Positive\,8330,women and trophy,.jpg,Resources\Pictures\Positive\8330.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,9.817999839782715,9.817999839782715,0.0,4.0,4.0,0.0,2.803999900817871,2.803999900817871,0.0,24.0
Resources\Pictures\,Positive\,8380,team medals,.jpg,Resources\Pictures\Positive\8380.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,4.916999816894531,4.916999816894531,0.0,5.0,5.0,0.0,2.306999921798706,2.306999921798706,0.0,25.0
Resources\Pictures\,Positive\,8497,family on rollercoaster,.jpg,Resources\Pictures\Positive\8497.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,5.585000038146973,5.585000038146973,0.0,6.0,6.0,0.0,2.9709999561309814,2.9709999561309814,0.0,26.0
Resources\Pictures\,Positive\,1601,man feeding giraffe,.jpg,Resources\Pictures\Positive\1601.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,5.419000148773193,5.419000148773193,0.0,4.0,4.0,0.0,13.432999610900879,13.432999610900879,0.0,27.0
Resources\Pictures\,Positive\,2005,smiling man,.jpg,Resources\Pictures\Positive\2005.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,9.001999855041504,9.001999855041504,0.0,4.0,4.0,0.0,2.755000114440918,2.755000114440918,0.0,28.0
Resources\Pictures\,Positive\,2010,smiling man 2,.jpg,Resources\Pictures\Positive\2010.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,7.501999855041504,7.501999855041504,0.0,5.0,5.0,0.0,5.421000003814697,5.421000003814697,0.0,29.0
