p_path,p_weight,p_name,p_description,p_type,p_pictures,p_pic_width,p_pic_height,p_new_width,p_new_height,p_new_size,n_path,n_weight,n_name,n_description,n_type,n_pictures,n_pic_width,n_pic_height,n_new_width,n_new_height,n_new_size,emotion_trials_p.thisRepN,emotion_trials_p.thisTrialN,emotion_trials_p.thisN,emotion_trials_p.thisIndex,emotion_evaluation_p.thisRepN,emotion_evaluation_p.thisTrialN,emotion_evaluation_p.thisN,emotion_evaluation_p.thisIndex,emotion_trials_n.thisRepN,emotion_trials_n.thisTrialN,emotion_trials_n.thisN,emotion_trials_n.thisIndex,emotion_evaluation_n.thisRepN,emotion_evaluation_n.thisTrialN,emotion_evaluation_n.thisN,emotion_evaluation_n.thisIndex,start_session_three,start_emotion_one,image_emotion_p.started,image_emotion_p.stopped,end_emotion_one,rating_emotion_p_eval_o.response,rating_emotion_p_eval_o.rt,rating_emotion_p_eval_t.response,rating_emotion_p_eval_t.rt,key_resp_cooldown_instructions.keys,key_resp_cooldown_instructions.rt,start_cooldown_measurement,end_cooldown_measurement,rating_cooldown_evaluation.response,rating_cooldown_evaluation.rt,start_emotion_two,image_emotion_n.started,image_emotion_n.stopped,end_emotion_two,rating_emotion_n_eval_o.response,rating_emotion_n_eval_o.rt,text_emotion_n_eval_t.started,text_emotion_n_eval_t.stopped,rating_emotion_n_eval_t.response,rating_emotion_n_eval_t.rt,end_session_three,participant,session,date,expName,psychopyVersion,frameRate,
Resources\Pictures\,Positive\,7325,girl and watermelon,.jpg,Resources\Pictures\Positive\7325.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,14,14,22,,,,,,,,,,,,,,,314.68611230002716,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,5760,flowers,.jpg,Resources\Pictures\Positive\5760.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,15,15,18,,,,,,,,,,,,,,,324.6938551000785,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,5833,sunny beach,.jpg,Resources\Pictures\Positive\5833.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,16,16,20,,,,,,,,,,,,,,,334.6858890000731,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,4626,marriage scene,.jpg,Resources\Pictures\Positive\4626.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,344.69555510010105,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,1750,rabit,.jpg,Resources\Pictures\Positive\1750.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,18,18,4,,,,,,,,,,,,,,,354.6743684000103,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,7502,disney land,.jpg,Resources\Pictures\Positive\7502.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,19,19,23,,,,,,,,,,,,,,,364.67489730007946,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,1942,group of turtles,.jpg,Resources\Pictures\Positive\1942.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,20,20,6,,,,,,,,,,,,,,,374.6903859000886,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2304,smiling girl,.jpg,Resources\Pictures\Positive\2304.jpg,1024,768,1.7999999999999998,1,"(1.8, 1)",,,,,,,,,,,,0,21,21,12,,,,,,,,,,,,,,,384.67724710004404,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2550,happy elderly couple,.jpg,Resources\Pictures\Positive\2550.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,22,22,15,,,,,,,,,,,,,,,394.68863470002543,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,1811,group of apes,.jpg,Resources\Pictures\Positive\1811.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,23,23,5,,,,,,,,,,,,,,,404.67583550000563,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
