n_path,n_weight,n_name,n_description,n_type,n_pictures,n_pic_width,n_pic_height,n_new_width,n_new_height,n_new_size,n,rating_emotion_n_eval_o.response_mean,rating_emotion_n_eval_o.response_raw,rating_emotion_n_eval_o.response_std,rating_emotion_n_eval_o.rt_mean,rating_emotion_n_eval_o.rt_raw,rating_emotion_n_eval_o.rt_std,rating_emotion_n_eval_t.response_mean,rating_emotion_n_eval_t.response_raw,rating_emotion_n_eval_t.response_std,rating_emotion_n_eval_t.rt_mean,rating_emotion_n_eval_t.rt_raw,rating_emotion_n_eval_t.rt_std,text_emotion_n_eval_t.started_mean,text_emotion_n_eval_t.started_raw,text_emotion_n_eval_t.started_std,text_emotion_n_eval_t.stopped_raw,order
Resources\Pictures\,Negative\,8179.0,bungee jump,.jpg,Resources\Pictures\Negative\8179.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,8.253000259399414,8.253000259399414,0.0,5.0,5.0,0.0,7.73799991607666,7.73799991607666,0.0,2225.809814453125,2225.809814453125,0.0,,17.0
Resources\Pictures\,Negative\,9280.0,pollution,.jpg,Resources\Pictures\Negative\9280.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,10.517999649047852,10.517999649047852,0.0,2.0,2.0,0.0,4.553999900817871,4.553999900817871,0.0,2245.189697265625,2245.189697265625,0.0,,18.0
Resources\Pictures\,Negative\,9341.0,child in garbage river,.jpg,Resources\Pictures\Negative\9341.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,10.0,10.0,0.0,4.059999942779541,4.059999942779541,0.0,1.0,1.0,0.0,2.0399999618530273,2.0399999618530273,0.0,2254.91943359375,2254.91943359375,0.0,,19.0
Resources\Pictures\,Negative\,9584.0,dentist,.jpg,Resources\Pictures\Negative\9584.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,10.0,10.0,0.0,3.7720000743865967,3.7720000743865967,0.0,2.0,2.0,0.0,7.870999813079834,7.870999813079834,0.0,2261.849609375,2261.849609375,0.0,,20.0
Resources\Pictures\,Negative\,9592.0,syringe,.jpg,Resources\Pictures\Negative\9592.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,4.65500020980835,4.65500020980835,0.0,3.0,3.0,0.0,3.186000108718872,3.186000108718872,0.0,2275.498291015625,2275.498291015625,0.0,,21.0
Resources\Pictures\,Negative\,1201.0,spider on shoulder,.jpg,Resources\Pictures\Negative\1201.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,6.006999969482422,6.006999969482422,0.0,4.0,4.0,0.0,6.671999931335449,6.671999931335449,0.0,2285.8115234375,2285.8115234375,0.0,,22.0
Resources\Pictures\,Negative\,1726.0,roaring tiger,.jpg,Resources\Pictures\Negative\1726.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,7.234000205993652,7.234000205993652,0.0,1.0,1.0,0.0,22.250999450683594,22.250999450683594,0.0,2300.842041015625,2300.842041015625,0.0,,23.0
Resources\Pictures\,Negative\,1931.0,shark,.jpg,Resources\Pictures\Negative\1931.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,45.12799835205078,45.12799835205078,0.0,2.0,2.0,0.0,29.29800033569336,29.29800033569336,0.0,2369.343017578125,2369.343017578125,0.0,,24.0
Resources\Pictures\,Negative\,2100.0,angry man,.jpg,Resources\Pictures\Negative\2100.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,9.505000114440918,9.505000114440918,0.0,3.0,3.0,0.0,7.986999988555908,7.986999988555908,0.0,2409.26318359375,2409.26318359375,0.0,,25.0
Resources\Pictures\,Negative\,2110.0, angry man 2,.jpg,Resources\Pictures\Negative\2110.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,71.44100189208984,71.44100189208984,0.0,3.0,3.0,0.0,7.341000080108643,7.341000080108643,0.0,2489.812744140625,2489.812744140625,0.0,,26.0
Resources\Pictures\,Negative\,2692.0,bomb,.jpg,Resources\Pictures\Negative\2692.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,1.0,1.0,0.0,47.42499923706055,47.42499923706055,0.0,4.0,4.0,0.0,3.4240000247955322,3.4240000247955322,0.0,2545.698974609375,2545.698974609375,0.0,,27.0
Resources\Pictures\,Negative\,6000.0,prison  ,.jpg,Resources\Pictures\Negative\6000.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,10.949000358581543,10.949000358581543,0.0,1.0,1.0,0.0,11.633000373840332,11.633000373840332,0.0,2561.199951171875,2561.199951171875,0.0,,28.0
Resources\Pictures\,Negative\,9560.0,bird in oil,.jpg,Resources\Pictures\Negative\9560.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,9.0,9.0,0.0,4.953000068664551,4.953000068664551,0.0,1.0,1.0,0.0,2.441999912261963,2.441999912261963,0.0,2578.90625,2578.90625,0.0,,29.0

extraInfo
participant,rs
session,003
date,2019_Oct_05_1709
expName,EmotionSession
psychopyVersion,3.2.3
frameRate,59.85780183812459
