WordItem,WordColor,AnsLeft,AnsRight,AnsCorr,n,key_resp_part_two_meas.keys_raw,key_resp_part_two_meas.rt_mean,key_resp_part_two_meas.rt_raw,key_resp_part_two_meas.rt_std,key_resp_part_two_meas.started_mean,key_resp_part_two_meas.started_raw,key_resp_part_two_meas.started_std,key_resp_part_two_meas.stopped_raw,order
red,blue,red,blue,right,1.0,'left',1.1026782989501953,1.1026782989501953,0.0,945.0842895507812,945.0842895507812,0.0,,147.0
red,green,red,green,right,1.0,'right',1.0949546098709106,1.0949546098709106,0.0,770.4920043945312,770.4920043945312,0.0,,46.0
red,magenta,red,magenta,right,1.0,'right',1.3696800470352173,1.3696800470352173,0.0,940.521240234375,940.521240234375,0.0,,144.0
red,cyan,red,cyan,right,1.0,'right',0.945003092288971,0.945003092288971,0.0,995.4747924804688,995.4747924804688,0.0,,176.0
red,yellow,red,yellow,right,1.0,'right',0.9026743173599243,0.9026743173599243,0.0,844.4282836914062,844.4282836914062,0.0,,88.0
red,orange,red,orange,right,1.0,'right',1.4469490051269531,1.4469490051269531,0.0,894.9642944335938,894.9642944335938,0.0,,117.0
red,purple,red,purple,right,1.0,'right',1.1313360929489136,1.1313360929489136,0.0,859.6395874023438,859.6395874023438,0.0,,98.0
red,brown,red,brown,right,1.0,'left',1.6164710521697998,1.6164710521697998,0.0,753.7142333984375,753.7142333984375,0.0,,39.0
red,white,red,white,right,1.0,'right',0.8327491879463196,0.8327491879463196,0.0,1011.0023803710938,1011.0023803710938,0.0,,186.0
red,black,red,black,right,1.0,'right',0.9128535985946655,0.9128535985946655,0.0,1031.2501220703125,1031.2501220703125,0.0,,199.0
blue,green,blue,green,right,1.0,'right',0.8318399786949158,0.8318399786949158,0.0,883.027099609375,883.027099609375,0.0,,110.0
blue,magenta,blue,magenta,right,1.0,'right',0.6494758129119873,0.6494758129119873,0.0,1045.249755859375,1045.249755859375,0.0,,208.0
blue,cyan,blue,cyan,right,1.0,'right',0.9976046085357666,0.9976046085357666,0.0,726.9342651367188,726.9342651367188,0.0,,25.0
blue,yellow,blue,yellow,right,1.0,'right',0.5806761980056763,0.5806761980056763,0.0,918.2943725585938,918.2943725585938,0.0,,131.0
blue,orange,blue,orange,right,1.0,'right',0.9597983956336975,0.9597983956336975,0.0,930.0433349609375,930.0433349609375,0.0,,138.0
blue,purple,blue,purple,right,1.0,'right',1.5459576845169067,1.5459576845169067,0.0,1002.7130126953125,1002.7130126953125,0.0,,181.0
blue,brown,blue,brown,right,1.0,'right',0.9173184037208557,0.9173184037208557,0.0,951.8375244140625,951.8375244140625,0.0,,150.0
blue,white,blue,white,right,1.0,'right',0.834919810295105,0.834919810295105,0.0,865.0486450195312,865.0486450195312,0.0,,101.0
blue,black,blue,black,right,1.0,'right',0.7139456868171692,0.7139456868171692,0.0,985.7450561523438,985.7450561523438,0.0,,170.0
blue,red,blue,red,right,1.0,'right',0.9960281252861023,0.9960281252861023,0.0,903.3587036132812,903.3587036132812,0.0,,122.0
green,magenta,green,magenta,right,1.0,'right',1.455417275428772,1.455417275428772,0.0,702.5955810546875,702.5955810546875,0.0,,12.0
green,cyan,green,cyan,right,1.0,'right',0.846666693687439,0.846666693687439,0.0,885.812255859375,885.812255859375,0.0,,112.0
green,yellow,green,yellow,right,1.0,'right',0.8281403183937073,0.8281403183937073,0.0,1049.246826171875,1049.246826171875,0.0,,211.0
green,orange,green,orange,right,1.0,'right',1.5850974321365356,1.5850974321365356,0.0,956.0023803710938,956.0023803710938,0.0,,153.0
green,purple,green,purple,right,1.0,'right',1.1678560972213745,1.1678560972213745,0.0,738.114990234375,738.114990234375,0.0,,31.0
green,brown,green,brown,right,1.0,'right',1.2661540508270264,1.2661540508270264,0.0,1020.1207275390625,1020.1207275390625,0.0,,192.0
green,white,green,white,right,1.0,'right',0.7632974982261658,0.7632974982261658,0.0,854.3434448242188,854.3434448242188,0.0,,95.0
green,black,green,black,right,1.0,'right',0.7875494956970215,0.7875494956970215,0.0,992.7755737304688,992.7755737304688,0.0,,174.0
green,red,green,red,right,1.0,'right',0.866946816444397,0.866946816444397,0.0,943.6719360351562,943.6719360351562,0.0,,146.0
green,blue,green,blue,right,1.0,'right',0.8434885144233704,0.8434885144233704,0.0,994.0953369140625,994.0953369140625,0.0,,175.0
magenta,cyan,magenta,cyan,right,1.0,'right',0.9554970860481262,0.9554970860481262,0.0,1054.783447265625,1054.783447265625,0.0,,215.0
magenta,yellow,magenta,yellow,right,1.0,'right',0.8606207966804504,0.8606207966804504,0.0,925.3502807617188,925.3502807617188,0.0,,135.0
magenta,orange,magenta,orange,right,1.0,'right',1.143581748008728,1.143581748008728,0.0,970.76416015625,970.76416015625,0.0,,161.0
magenta,purple,magenta,purple,right,1.0,'right',3.1204490661621094,3.1204490661621094,0.0,748.539794921875,748.539794921875,0.0,,37.0
magenta,brown,magenta,brown,right,1.0,'right',1.0081100463867188,1.0081100463867188,0.0,937.7388305664062,937.7388305664062,0.0,,142.0
magenta,white,magenta,white,right,1.0,'right',1.2801249027252197,1.2801249027252197,0.0,1027.99462890625,1027.99462890625,0.0,,197.0
magenta,black,magenta,black,right,1.0,'right',0.6990910768508911,0.6990910768508911,0.0,898.4720458984375,898.4720458984375,0.0,,119.0
magenta,red,magenta,red,right,1.0,'right',0.7843582034111023,0.7843582034111023,0.0,913.3308715820312,913.3308715820312,0.0,,128.0
magenta,blue,magenta,blue,right,1.0,'right',3.3343400955200195,3.3343400955200195,0.0,867.9086303710938,867.9086303710938,0.0,,103.0
magenta,green,magenta,green,right,1.0,'right',1.6082426309585571,1.6082426309585571,0.0,914.6505737304688,914.6505737304688,0.0,,129.0
cyan,yellow,cyan,yellow,right,1.0,'right',1.3078224658966064,1.3078224658966064,0.0,857.7909545898438,857.7909545898438,0.0,,97.0
cyan,orange,cyan,orange,right,1.0,'right',1.3508305549621582,1.3508305549621582,0.0,716.4922485351562,716.4922485351562,0.0,,19.0
cyan,purple,cyan,purple,right,1.0,'right',1.4760061502456665,1.4760061502456665,0.0,736.10400390625,736.10400390625,0.0,,30.0
cyan,brown,cyan,brown,right,1.0,'right',1.7019530534744263,1.7019530534744263,0.0,700.3409423828125,700.3409423828125,0.0,,11.0
cyan,white,cyan,white,right,1.0,'right',1.0034148693084717,1.0034148693084717,0.0,1060.455810546875,1060.455810546875,0.0,,218.0
cyan,black,cyan,black,right,1.0,'right',0.8190476894378662,0.8190476894378662,0.0,828.7760009765625,828.7760009765625,0.0,,78.0
cyan,red,cyan,red,right,1.0,'right',2.338440179824829,2.338440179824829,0.0,802.5044555664062,802.5044555664062,0.0,,64.0
cyan,blue,cyan,blue,right,1.0,'right',1.331058144569397,1.331058144569397,0.0,881.1358032226562,881.1358032226562,0.0,,109.0
cyan,green,cyan,green,right,1.0,'right',0.7523080110549927,0.7523080110549927,0.0,976.314697265625,976.314697265625,0.0,,164.0
cyan,magenta,cyan,magenta,right,1.0,'right',1.34825599193573,1.34825599193573,0.0,767.342529296875,767.342529296875,0.0,,44.0
yellow,orange,yellow,orange,right,1.0,'right',1.4618419408798218,1.4618419408798218,0.0,1042.06201171875,1042.06201171875,0.0,,206.0
yellow,purple,yellow,purple,right,1.0,'right',2.4083869457244873,2.4083869457244873,0.0,948.8904418945312,948.8904418945312,0.0,,149.0
yellow,brown,yellow,brown,right,1.0,'right',0.8125334978103638,0.8125334978103638,0.0,852.9822387695312,852.9822387695312,0.0,,94.0
yellow,white,yellow,white,right,1.0,'right',1.3454642295837402,1.3454642295837402,0.0,863.1701049804688,863.1701049804688,0.0,,100.0
yellow,black,yellow,black,right,1.0,'right',0.6834304928779602,0.6834304928779602,0.0,942.4395141601562,942.4395141601562,0.0,,145.0
yellow,red,yellow,red,right,1.0,'right',0.9396476745605469,0.9396476745605469,0.0,916.8154296875,916.8154296875,0.0,,130.0
yellow,blue,yellow,blue,right,1.0,'right',0.5939673185348511,0.5939673185348511,0.0,848.5609741210938,848.5609741210938,0.0,,91.0
yellow,green,yellow,green,right,1.0,'right',0.8326075077056885,0.8326075077056885,0.0,696.8502197265625,696.8502197265625,0.0,,9.0
yellow,magenta,yellow,magenta,right,1.0,'right',1.055548071861267,1.055548071861267,0.0,931.5475463867188,931.5475463867188,0.0,,139.0
yellow,cyan,yellow,cyan,right,1.0,'right',1.3296387195587158,1.3296387195587158,0.0,694.9852905273438,694.9852905273438,0.0,,8.0
orange,purple,orange,purple,right,1.0,'right',1.2407009601593018,1.2407009601593018,0.0,887.2037353515625,887.2037353515625,0.0,,113.0
orange,brown,orange,brown,right,1.0,'right',1.3949371576309204,1.3949371576309204,0.0,743.2168579101562,743.2168579101562,0.0,,34.0
orange,white,orange,white,right,1.0,'right',0.9903795123100281,0.9903795123100281,0.0,825.1016845703125,825.1016845703125,0.0,,76.0
orange,black,orange,black,right,1.0,'right',0.8579986095428467,0.8579986095428467,0.0,1024.7215576171875,1024.7215576171875,0.0,,195.0
orange,red,orange,red,right,1.0,'right',0.7990158796310425,0.7990158796310425,0.0,928.6917724609375,928.6917724609375,0.0,,137.0
orange,blue,orange,blue,right,1.0,'right',0.8726003170013428,0.8726003170013428,0.0,847.1471557617188,847.1471557617188,0.0,,90.0
orange,green,orange,green,right,1.0,'right',1.4342525005340576,1.4342525005340576,0.0,693.000732421875,693.000732421875,0.0,,7.0
orange,magenta,orange,magenta,right,1.0,'right',1.0893516540527344,1.0893516540527344,0.0,1001.0975341796875,1001.0975341796875,0.0,,180.0
orange,cyan,orange,cyan,right,1.0,'right',0.844597578048706,0.844597578048706,0.0,1018.7353515625,1018.7353515625,0.0,,191.0
orange,yellow,orange,yellow,right,1.0,'right',1.719814419746399,1.719814419746399,0.0,974.0509643554688,974.0509643554688,0.0,,163.0
purple,brown,purple,brown,right,1.0,'right',1.4349244832992554,1.4349244832992554,0.0,741.2400512695312,741.2400512695312,0.0,,33.0
purple,white,purple,white,right,1.0,'right',2.19852352142334,2.19852352142334,0.0,778.3803100585938,778.3803100585938,0.0,,51.0
purple,black,purple,black,right,1.0,'right',1.1469995975494385,1.1469995975494385,0.0,684.8558959960938,684.8558959960938,0.0,,3.0
purple,red,purple,red,right,1.0,'right',0.7101845145225525,0.7101845145225525,0.0,786.876953125,786.876953125,0.0,,55.0
