p_path,p_weight,p_name,p_description,p_type,p_pictures,p_pic_width,p_pic_height,p_new_width,p_new_height,p_new_size,n,rating_emotion_p_eval_o.response_mean,rating_emotion_p_eval_o.response_raw,rating_emotion_p_eval_o.response_std,rating_emotion_p_eval_o.rt_mean,rating_emotion_p_eval_o.rt_raw,rating_emotion_p_eval_o.rt_std,rating_emotion_p_eval_t.response_mean,rating_emotion_p_eval_t.response_raw,rating_emotion_p_eval_t.response_std,rating_emotion_p_eval_t.rt_mean,rating_emotion_p_eval_t.rt_raw,rating_emotion_p_eval_t.rt_std,order
Resources\Pictures\,Positive\,5833,sunny beach,.jpg,Resources\Pictures\Positive\5833.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,9.204000473022461,9.204000473022461,0.0,7.0,7.0,0.0,6.2769999504089355,6.2769999504089355,0.0,20.0
Resources\Pictures\,Positive\,1340,women and parrots,.jpg,Resources\Pictures\Positive\1340.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,9.0,9.0,0.0,11.38599967956543,11.38599967956543,0.0,6.0,6.0,0.0,20.618000030517578,20.618000030517578,0.0,21.0
Resources\Pictures\,Positive\,7325,girl and watermelon,.jpg,Resources\Pictures\Positive\7325.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,8.404999732971191,8.404999732971191,0.0,5.0,5.0,0.0,8.637999534606934,8.637999534606934,0.0,22.0
Resources\Pictures\,Positive\,7502,disney land,.jpg,Resources\Pictures\Positive\7502.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,9.0,9.0,0.0,14.899999618530273,14.899999618530273,0.0,2.0,2.0,0.0,4.489999771118164,4.489999771118164,0.0,23.0
Resources\Pictures\,Positive\,8330,women and trophy,.jpg,Resources\Pictures\Positive\8330.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,12.687999725341797,12.687999725341797,0.0,4.0,4.0,0.0,4.455999851226807,4.455999851226807,0.0,24.0
Resources\Pictures\,Positive\,8380,team medals,.jpg,Resources\Pictures\Positive\8380.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,9.373000144958496,9.373000144958496,0.0,5.0,5.0,0.0,3.0220000743865967,3.0220000743865967,0.0,25.0
Resources\Pictures\,Positive\,8497,family on rollercoaster,.jpg,Resources\Pictures\Positive\8497.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,7.48799991607666,7.48799991607666,0.0,6.0,6.0,0.0,4.5229997634887695,4.5229997634887695,0.0,26.0
Resources\Pictures\,Positive\,1601,man feeding giraffe,.jpg,Resources\Pictures\Positive\1601.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,13.53600025177002,13.53600025177002,0.0,4.0,4.0,0.0,18.658000946044922,18.658000946044922,0.0,27.0
Resources\Pictures\,Positive\,2005,smiling man,.jpg,Resources\Pictures\Positive\2005.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,13.902000427246094,13.902000427246094,0.0,4.0,4.0,0.0,12.605999946594238,12.605999946594238,0.0,28.0
Resources\Pictures\,Positive\,2010,smiling man 2,.jpg,Resources\Pictures\Positive\2010.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,6.505000114440918,6.505000114440918,0.0,3.0,3.0,0.0,3.2039999961853027,3.2039999961853027,0.0,29.0
Resources\Pictures\,Positive\,2058,baby holding hand,.jpg,Resources\Pictures\Positive\2058.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,14.751999855041504,14.751999855041504,0.0,4.0,4.0,0.0,7.203999996185303,7.203999996185303,0.0,30.0
Resources\Pictures\,Positive\,2071,baby smiling,.jpg,Resources\Pictures\Positive\2071.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,6.9029998779296875,6.9029998779296875,0.0,5.0,5.0,0.0,2.390000104904175,2.390000104904175,0.0,31.0

extraInfo
participant,rs
session,003
date,2019_Oct_05_1709
expName,EmotionSession
psychopyVersion,3.2.3
frameRate,59.85780183812459
