feature,value
gsr_min_ma,0.15096148823529412
gsr_max_ma,0.30002296470588236
gsr_mean_ma,0.2918429186127451
gsr_sd_ma,0.010756995489810402
gsr_min_corr_ma,-0.025835798392156856
gsr_max_corr_ma,0.12322567807843138
gsr_mean_corr_ma,0.11504563198529412
gsr_sd_corr_ma,0.010756995489810402
gsr_baseline_mean_ma,0.17679728662745098
gsr_min_zf,0.2822010059642354
gsr_max_zf,0.3034795018358908
gsr_mean_zf,0.2928723703164622
gsr_sd_zf,0.004265518905915757
gsr_min_corr_zf,0.10477660815166007
gsr_max_corr_zf,0.12605510402331543
gsr_mean_corr_zf,0.11544797250388684
gsr_sd_corr_zf,0.004265518905915757
gsr_baseline_mean_zf,0.17742439781257535
emotional rating,5.0
