feature,value
gsr_min_ma,0.12963108823529412
gsr_max_ma,0.24861899411764707
gsr_mean_ma,0.24550955322058823
gsr_sd_ma,0.008471403313450584
gsr_min_corr_ma,-0.047166198392156855
gsr_max_corr_ma,0.07182170749019609
gsr_mean_corr_ma,0.06871226659313726
gsr_sd_corr_ma,0.008471403313450584
gsr_baseline_mean_ma,0.17679728662745098
gsr_min_zf,0.2394381895227255
gsr_max_zf,0.25200807922723373
gsr_mean_zf,0.24638065643190785
gsr_sd_zf,0.002052744342819075
gsr_min_corr_zf,0.062013791710150146
gsr_max_corr_zf,0.07458368141465838
gsr_mean_corr_zf,0.0689562586193325
gsr_sd_corr_zf,0.002052744342819075
gsr_baseline_mean_zf,0.17742439781257535
emotional rating,5.0
