feature,value
gsr_min_ma,0.029246273529411768
gsr_max_ma,0.06633174235294118
gsr_mean_ma,0.06023739428578431
gsr_sd_ma,0.003937999472409329
gsr_min_corr_ma,-0.030991120756372545
gsr_max_corr_ma,0.006094348067156863
gsr_mean_corr_ma,-2.659909329831104e-19
gsr_sd_corr_ma,0.003937999472409329
gsr_baseline_mean_ma,0.06023739428578431
gsr_min_zf,0.05168380268889241
gsr_max_zf,0.0690923517429565
gsr_mean_zf,0.06044681018921335
gsr_sd_zf,0.0035844342466479114
gsr_min_corr_zf,-0.00876300750032094
gsr_max_corr_zf,0.008645541553743148
gsr_mean_corr_zf,1.9486727046806132e-18
gsr_sd_corr_zf,0.0035844342466479114
gsr_baseline_mean_zf,0.06044681018921335
stress level,2.0
