feature,value
gsr_min_ma,0.058633841176470594
gsr_max_ma,0.34730245294117645
gsr_mean_ma,0.20727598890196078
gsr_sd_ma,0.07334631830389178
gsr_min_corr_ma,-0.0016035531093137184
gsr_max_corr_ma,0.2870650586553921
gsr_mean_corr_ma,0.14703859461617647
gsr_sd_corr_ma,0.07334631830389178
gsr_baseline_mean_ma,0.06023739428578431
gsr_min_zf,0.10777152382959858
gsr_max_zf,0.35303712853466784
gsr_mean_zf,0.2080901079611812
gsr_sd_zf,0.07377326085313564
gsr_min_corr_zf,0.04732471364038523
gsr_max_corr_zf,0.2925903183454545
gsr_mean_corr_zf,0.14764329777196783
gsr_sd_corr_zf,0.07377326085313565
gsr_baseline_mean_zf,0.06044681018921335
emotional rating,5.0
