n_path,n_weight,n_name,n_description,n_type,n_pictures,n_pic_width,n_pic_height,n_new_width,n_new_height,n_new_size,n,rating_emotion_n_eval_o.response_mean,rating_emotion_n_eval_o.response_raw,rating_emotion_n_eval_o.response_std,rating_emotion_n_eval_o.rt_mean,rating_emotion_n_eval_o.rt_raw,rating_emotion_n_eval_o.rt_std,rating_emotion_n_eval_t.response_mean,rating_emotion_n_eval_t.response_raw,rating_emotion_n_eval_t.response_std,rating_emotion_n_eval_t.rt_mean,rating_emotion_n_eval_t.rt_raw,rating_emotion_n_eval_t.rt_std,text_emotion_n_eval_t.started_mean,text_emotion_n_eval_t.started_raw,text_emotion_n_eval_t.started_std,text_emotion_n_eval_t.stopped_raw,order
Resources\Pictures\,Negative\,8179.0,bungee jump,.jpg,Resources\Pictures\Negative\8179.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,5.354000091552734,5.354000091552734,0.0,5.0,5.0,0.0,5.870999813079834,5.870999813079834,0.0,1913.41943359375,1913.41943359375,0.0,,17.0
Resources\Pictures\,Negative\,9280.0,pollution,.jpg,Resources\Pictures\Negative\9280.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,28.440000534057617,28.440000534057617,0.0,2.0,2.0,0.0,5.9039998054504395,5.9039998054504395,0.0,1948.844482421875,1948.844482421875,0.0,,18.0
Resources\Pictures\,Negative\,9341.0,child in garbage river,.jpg,Resources\Pictures\Negative\9341.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,5.15500020980835,5.15500020980835,0.0,1.0,1.0,0.0,3.75600004196167,3.75600004196167,0.0,1961.0235595703125,1961.0235595703125,0.0,,19.0
Resources\Pictures\,Negative\,9584.0,dentist,.jpg,Resources\Pictures\Negative\9584.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,4.270999908447266,4.270999908447266,0.0,2.0,2.0,0.0,5.814000129699707,5.814000129699707,0.0,1970.163818359375,1970.163818359375,0.0,,20.0
Resources\Pictures\,Negative\,9592.0,syringe,.jpg,Resources\Pictures\Negative\9592.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,10.0,10.0,0.0,4.111000061035156,4.111000061035156,0.0,3.0,3.0,0.0,10.760000228881836,10.760000228881836,0.0,1981.197265625,1981.197265625,0.0,,21.0
Resources\Pictures\,Negative\,1201.0,spider on shoulder,.jpg,Resources\Pictures\Negative\1201.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,10.0,10.0,0.0,2.0910000801086426,2.0910000801086426,0.0,1.0,1.0,0.0,0.8610000014305115,0.8610000014305115,0.0,1995.1612548828125,1995.1612548828125,0.0,,22.0
Resources\Pictures\,Negative\,1726.0,roaring tiger,.jpg,Resources\Pictures\Negative\1726.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,11.35200023651123,11.35200023651123,0.0,5.0,5.0,0.0,8.24899959564209,8.24899959564209,0.0,2008.48583984375,2008.48583984375,0.0,,23.0
Resources\Pictures\,Negative\,1931.0,shark,.jpg,Resources\Pictures\Negative\1931.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,10.0,10.0,0.0,6.638999938964844,6.638999938964844,0.0,1.0,1.0,0.0,2.3380000591278076,2.3380000591278076,0.0,2024.479736328125,2024.479736328125,0.0,,24.0
Resources\Pictures\,Negative\,2100.0,angry man,.jpg,Resources\Pictures\Negative\2100.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,9.0,9.0,0.0,4.493000030517578,4.493000030517578,0.0,2.0,2.0,0.0,6.210999965667725,6.210999965667725,0.0,2032.416748046875,2032.416748046875,0.0,,25.0
Resources\Pictures\,Negative\,2110.0, angry man 2,.jpg,Resources\Pictures\Negative\2110.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,6.76200008392334,6.76200008392334,0.0,4.0,4.0,0.0,3.4639999866485596,3.4639999866485596,0.0,2046.4952392578125,2046.4952392578125,0.0,,26.0
Resources\Pictures\,Negative\,2692.0,bomb,.jpg,Resources\Pictures\Negative\2692.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,3.9049999713897705,3.9049999713897705,0.0,4.0,4.0,0.0,5.822999954223633,5.822999954223633,0.0,2054.984375,2054.984375,0.0,,27.0
Resources\Pictures\,Negative\,6000.0,prison  ,.jpg,Resources\Pictures\Negative\6000.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,8.607000350952148,8.607000350952148,0.0,2.0,2.0,0.0,12.185999870300293,12.185999870300293,0.0,2070.531982421875,2070.531982421875,0.0,,28.0
Resources\Pictures\,Negative\,9560.0,bird in oil,.jpg,Resources\Pictures\Negative\9560.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,34.01300048828125,34.01300048828125,0.0,1.0,1.0,0.0,3.506999969482422,3.506999969482422,0.0,2117.852294921875,2117.852294921875,0.0,,29.0

extraInfo
participant,ar
session,003
date,2019_Sep_28_1125
expName,EmotionSession
psychopyVersion,3.2.3
frameRate,59.8272189575349
