n_path,n_weight,n_name,n_description,n_type,n_pictures,n_pic_width,n_pic_height,n_new_width,n_new_height,n_new_size,n,rating_emotion_n_eval_o.response_mean,rating_emotion_n_eval_o.response_raw,rating_emotion_n_eval_o.response_std,rating_emotion_n_eval_o.rt_mean,rating_emotion_n_eval_o.rt_raw,rating_emotion_n_eval_o.rt_std,rating_emotion_n_eval_t.response_mean,rating_emotion_n_eval_t.response_raw,rating_emotion_n_eval_t.response_std,rating_emotion_n_eval_t.rt_mean,rating_emotion_n_eval_t.rt_raw,rating_emotion_n_eval_t.rt_std,text_emotion_n_eval_t.started_mean,text_emotion_n_eval_t.started_raw,text_emotion_n_eval_t.started_std,text_emotion_n_eval_t.stopped_raw,order
Resources\Pictures\,Negative\,8179.0,bungee jump,.jpg,Resources\Pictures\Negative\8179.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,5.193999767303467,5.193999767303467,0.0,4.0,4.0,0.0,1.5140000581741333,1.5140000581741333,0.0,1733.84326171875,1733.84326171875,0.0,,17.0
Resources\Pictures\,Negative\,9280.0,pollution,.jpg,Resources\Pictures\Negative\9280.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,4.927999973297119,4.927999973297119,0.0,3.0,3.0,0.0,1.5640000104904175,1.5640000104904175,0.0,1741.38720703125,1741.38720703125,0.0,,18.0
Resources\Pictures\,Negative\,9341.0,child in garbage river,.jpg,Resources\Pictures\Negative\9341.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,4.290999889373779,4.290999889373779,0.0,3.0,3.0,0.0,1.4780000448226929,1.4780000448226929,0.0,1748.35107421875,1748.35107421875,0.0,,19.0
Resources\Pictures\,Negative\,9584.0,dentist,.jpg,Resources\Pictures\Negative\9584.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,3.9140000343322754,3.9140000343322754,0.0,2.0,2.0,0.0,4.263999938964844,4.263999938964844,0.0,1754.8406982421875,1754.8406982421875,0.0,,20.0
Resources\Pictures\,Negative\,9592.0,syringe,.jpg,Resources\Pictures\Negative\9592.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,6.129000186920166,6.129000186920166,0.0,4.0,4.0,0.0,2.247999906539917,2.247999906539917,0.0,1766.3310546875,1766.3310546875,0.0,,21.0
Resources\Pictures\,Negative\,1201.0,spider on shoulder,.jpg,Resources\Pictures\Negative\1201.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,3.296999931335449,3.296999931335449,0.0,2.0,2.0,0.0,1.8320000171661377,1.8320000171661377,0.0,1772.9766845703125,1772.9766845703125,0.0,,22.0
Resources\Pictures\,Negative\,1726.0,roaring tiger,.jpg,Resources\Pictures\Negative\1726.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,23.128000259399414,23.128000259399414,0.0,4.0,4.0,0.0,9.803999900817871,9.803999900817871,0.0,1799.0430908203125,1799.0430908203125,0.0,,23.0
Resources\Pictures\,Negative\,1931.0,shark,.jpg,Resources\Pictures\Negative\1931.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,5.177000045776367,5.177000045776367,0.0,3.0,3.0,0.0,3.6619999408721924,3.6619999408721924,0.0,1815.1259765625,1815.1259765625,0.0,,24.0
Resources\Pictures\,Negative\,2100.0,angry man,.jpg,Resources\Pictures\Negative\2100.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,13.425000190734863,13.425000190734863,0.0,4.0,4.0,0.0,6.130000114440918,6.130000114440918,0.0,1833.3084716796875,1833.3084716796875,0.0,,25.0
Resources\Pictures\,Negative\,2110.0, angry man 2,.jpg,Resources\Pictures\Negative\2110.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,9.229000091552734,9.229000091552734,0.0,3.0,3.0,0.0,2.068000078201294,2.068000078201294,0.0,1849.760498046875,1849.760498046875,0.0,,26.0
