p_path,p_weight,p_name,p_description,p_type,p_pictures,p_pic_width,p_pic_height,p_new_width,p_new_height,p_new_size,n,rating_emotion_p_eval_o.response_mean,rating_emotion_p_eval_o.response_raw,rating_emotion_p_eval_o.response_std,rating_emotion_p_eval_o.rt_mean,rating_emotion_p_eval_o.rt_raw,rating_emotion_p_eval_o.rt_std,rating_emotion_p_eval_t.response_mean,rating_emotion_p_eval_t.response_raw,rating_emotion_p_eval_t.response_std,rating_emotion_p_eval_t.rt_mean,rating_emotion_p_eval_t.rt_raw,rating_emotion_p_eval_t.rt_std,order
Resources\Pictures\,Positive\,2304,smiling girl,.jpg,Resources\Pictures\Positive\2304.jpg,1024,768,1.7999999999999998,1,"(1.8, 1)",1.0,3.0,3.0,0.0,17.90399932861328,17.90399932861328,0.0,5.0,5.0,0.0,13.722999572753906,13.722999572753906,0.0,12.0
Resources\Pictures\,Positive\,2311,mother daughter,.jpg,Resources\Pictures\Positive\2311.jpg,1024,768,1.7999999999999998,1,"(1.8, 1)",1.0,2.0,2.0,0.0,9.23900032043457,9.23900032043457,0.0,4.0,4.0,0.0,3.078000068664551,3.078000068664551,0.0,13.0
Resources\Pictures\,Positive\,2332,girl and dog,.jpg,Resources\Pictures\Positive\2332.jpg,800,600,2.1999999999999997,1,"(2.2, 1)",1.0,7.0,7.0,0.0,6.565000057220459,6.565000057220459,0.0,6.0,6.0,0.0,2.437999963760376,2.437999963760376,0.0,14.0
Resources\Pictures\,Positive\,2550,happy elderly couple,.jpg,Resources\Pictures\Positive\2550.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,5.473999977111816,5.473999977111816,0.0,4.0,4.0,0.0,3.2939999103546143,3.2939999103546143,0.0,15.0
Resources\Pictures\,Positive\,2655,boy and dog,.jpg,Resources\Pictures\Positive\2655.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,6.043000221252441,6.043000221252441,0.0,5.0,5.0,0.0,2.8959999084472656,2.8959999084472656,0.0,16.0
Resources\Pictures\,Positive\,4626,marriage scene,.jpg,Resources\Pictures\Positive\4626.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,8.059000015258789,8.059000015258789,0.0,5.0,5.0,0.0,7.14300012588501,7.14300012588501,0.0,17.0
Resources\Pictures\,Positive\,5760,flowers,.jpg,Resources\Pictures\Positive\5760.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,25.707000732421875,25.707000732421875,0.0,4.0,4.0,0.0,5.0229997634887695,5.0229997634887695,0.0,18.0
Resources\Pictures\,Positive\,5831,father and son beach,.jpg,Resources\Pictures\Positive\5831.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,8.87399959564209,8.87399959564209,0.0,6.0,6.0,0.0,2.5290000438690186,2.5290000438690186,0.0,19.0
Resources\Pictures\,Positive\,5833,sunny beach,.jpg,Resources\Pictures\Positive\5833.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,7.841000080108643,7.841000080108643,0.0,4.0,4.0,0.0,1.7450000047683716,1.7450000047683716,0.0,20.0
Resources\Pictures\,Positive\,1340,women and parrots,.jpg,Resources\Pictures\Positive\1340.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,5.394000053405762,5.394000053405762,0.0,6.0,6.0,0.0,3.746000051498413,3.746000051498413,0.0,21.0
Resources\Pictures\,Positive\,7325,girl and watermelon,.jpg,Resources\Pictures\Positive\7325.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,6.942999839782715,6.942999839782715,0.0,4.0,4.0,0.0,3.5950000286102295,3.5950000286102295,0.0,22.0
Resources\Pictures\,Positive\,7502,disney land,.jpg,Resources\Pictures\Positive\7502.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,13.470999717712402,13.470999717712402,0.0,5.0,5.0,0.0,1.9290000200271606,1.9290000200271606,0.0,23.0
Resources\Pictures\,Positive\,8330,women and trophy,.jpg,Resources\Pictures\Positive\8330.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,7.793000221252441,7.793000221252441,0.0,4.0,4.0,0.0,1.1799999475479126,1.1799999475479126,0.0,24.0
Resources\Pictures\,Positive\,8380,team medals,.jpg,Resources\Pictures\Positive\8380.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,6.958000183105469,6.958000183105469,0.0,5.0,5.0,0.0,3.01200008392334,3.01200008392334,0.0,25.0
Resources\Pictures\,Positive\,8497,family on rollercoaster,.jpg,Resources\Pictures\Positive\8497.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,5.26200008392334,5.26200008392334,0.0,4.0,4.0,0.0,20.43400001525879,20.43400001525879,0.0,26.0
Resources\Pictures\,Positive\,1601,man feeding giraffe,.jpg,Resources\Pictures\Positive\1601.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,5.228000164031982,5.228000164031982,0.0,4.0,4.0,0.0,2.2980000972747803,2.2980000972747803,0.0,27.0
Resources\Pictures\,Positive\,2005,smiling man,.jpg,Resources\Pictures\Positive\2005.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,2.0,2.0,0.0,8.145999908447266,8.145999908447266,0.0,4.0,4.0,0.0,2.381999969482422,2.381999969482422,0.0,28.0
Resources\Pictures\,Positive\,2010,smiling man 2,.jpg,Resources\Pictures\Positive\2010.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,5.928999900817871,5.928999900817871,0.0,5.0,5.0,0.0,2.313999891281128,2.313999891281128,0.0,29.0
Resources\Pictures\,Positive\,2058,baby holding hand,.jpg,Resources\Pictures\Positive\2058.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,4.646999835968018,4.646999835968018,0.0,6.0,6.0,0.0,13.838000297546387,13.838000297546387,0.0,30.0
Resources\Pictures\,Positive\,2071,baby smiling,.jpg,Resources\Pictures\Positive\2071.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,6.51200008392334,6.51200008392334,0.0,7.0,7.0,0.0,4.531000137329102,4.531000137329102,0.0,31.0

extraInfo
participant,mch
session,003
date,2019_Sep_25_1344
expName,EmotionSession
psychopyVersion,3.1.3
frameRate,60.052731101791736
