Tick	Color	Tone	TimeDur	WordItem	WordColor	AnsLeft	AnsRight	AnsCorr	tick.thisRepN	tick.thisTrialN	tick.thisN	tick.thisIndex	stroop_trials.thisRepN	stroop_trials.thisTrialN	stroop_trials.thisN	stroop_trials.thisIndex	start_session_two	start_stress_one	end_stress_one	rating_evaluation_one.response	rating_evaluation_one.rt	rating_evaluation_two.response	rating_evaluation_two.rt	start_stress_two	key_resp_part_two_meas.keys	key_resp_part_two_meas.rt	key_resp_part_two_meas.started	key_resp_part_two_meas.stopped	end_stress_two	start_cooldown_measurement	end_cooldown_measurement	end_session_two	participant	session	date	expName	psychopyVersion	frameRate
211	yellow	880	0.5						0	210	210	210																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
212	yellow	880	0.5						0	211	211	211																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
213	yellow	880	0.5						0	212	212	212																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
214	yellow	880	0.5						0	213	213	213																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
215	yellow	880	0.5						0	214	214	214																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
216	yellow	880	0.5						0	215	215	215																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
217	yellow	880	0.5						0	216	216	216																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
218	yellow	880	0.5						0	217	217	217																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
219	yellow	880	0.5						0	218	218	218																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
220	yellow	880	0.5						0	219	219	219																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
221	yellow	880	0.5						0	220	220	220																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
222	yellow	880	0.5						0	221	221	221																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
223	yellow	880	0.5						0	222	222	222																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
224	yellow	880	0.5						0	223	223	223																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
225	yellow	880	0.5						0	224	224	224																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
226	yellow	880	0.5						0	225	225	225																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
227	yellow	880	0.5						0	226	226	226																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
228	yellow	880	0.5						0	227	227	227																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
229	yellow	880	0.5						0	228	228	228																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
230	yellow	880	0.5						0	229	229	229																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
231	yellow	880	0.5						0	230	230	230																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
232	yellow	880	0.5						0	231	231	231																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
233	yellow	880	0.5						0	232	232	232																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
234	yellow	880	0.5						0	233	233	233																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
235	yellow	880	0.5						0	234	234	234																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
236	yellow	880	0.5						0	235	235	235																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
237	yellow	880	0.5						0	236	236	236																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
238	yellow	880	0.5						0	237	237	237																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
239	yellow	880	0.5						0	238	238	238																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
240	red	1760	0.5						0	239	239	239																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
241	red	1760	0.5						0	240	240	240																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
242	red	1760	0.5						0	241	241	241																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
243	red	1760	0.5						0	242	242	242																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
244	red	1760	0.5						0	243	243	243																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
245	red	1760	0.5						0	244	244	244																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
246	red	1760	0.5						0	245	245	245																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
247	red	1760	0.5						0	246	246	246																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
248	red	1760	0.5						0	247	247	247																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
249	red	1760	0.5						0	248	248	248																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
250	red	1760	0.5						0	249	249	249																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
251	red	1760	0.5						0	250	250	250																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
252	red	1760	0.5						0	251	251	251																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
253	red	1760	0.5						0	252	252	252																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
254	red	1760	0.5						0	253	253	253																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
255	red	1760	0.5						0	254	254	254																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
256	red	1760	0.5						0	255	255	255																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
257	red	1760	0.5						0	256	256	256																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
258	red	1760	0.5						0	257	257	257																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
259	red	1760	0.5						0	258	258	258																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
260	red	1760	0.5						0	259	259	259																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
261	red	1760	0.5						0	260	260	260																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
262	red	1760	0.5						0	261	261	261																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
263	red	1760	0.5						0	262	262	262																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
264	red	1760	0.5						0	263	263	263																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
265	red	1760	0.5						0	264	264	264																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
266	red	1760	0.5						0	265	265	265																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
267	red	1760	0.5						0	266	266	266																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
268	red	1760	0.5						0	267	267	267																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
269	red	1760	0.5						0	268	268	268																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
270	red	1760	0.5						0	269	269	269																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
271	red	1760	0.5						0	270	270	270																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
272	red	1760	0.5						0	271	271	271																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
273	red	1760	0.5						0	272	272	272																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
274	red	1760	0.5						0	273	273	273																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
275	red	1760	0.5						0	274	274	274																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
276	red	1760	0.5						0	275	275	275																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
277	red	1760	0.5						0	276	276	276																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
278	red	1760	0.5						0	277	277	277																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
279	red	1760	0.5						0	278	278	278																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
280	red	1760	0.5						0	279	279	279																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
281	red	1760	0.5						0	280	280	280																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
282	red	1760	0.5						0	281	281	281																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
283	red	1760	0.5						0	282	282	282																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
284	red	1760	0.5						0	283	283	283																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
285	red	1760	0.5						0	284	284	284																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
286	red	1760	0.5						0	285	285	285																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
287	red	1760	0.5						0	286	286	286																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
288	red	1760	0.5						0	287	287	287																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
289	red	1760	0.5						0	288	288	288																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
290	red	1760	0.5						0	289	289	289																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
291	red	1760	0.5						0	290	290	290																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
292	red	1760	0.5						0	291	291	291																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
293	red	1760	0.5						0	292	292	292																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
294	red	1760	0.5						0	293	293	293																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
295	red	1760	0.5						0	294	294	294																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
296	red	1760	0.5						0	295	295	295																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
297	red	1760	0.5						0	296	296	296																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
298	red	1760	0.5						0	297	297	297																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
299	red	1760	0.5						0	298	298	298																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
300	red	1760	0.5						0	299	299	299																					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
																			2019-09-26_11:44:50	5	30.117												pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
																						6	16.401										pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	brown	brown	white	left					0	0	0	209								2019-09-26_11:47:40	left	154.570.174.050.059	6.744.982.001.074.340	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	purple	white	purple	right					0	1	1	98									right	0.8657877905970963	6.765.701.322.367.430	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	black	black	brown	left					0	2	2	191									left	1.129.619.571.362.580	6.779.860.168.592.990	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	cyan	cyan	brown	left					0	3	3	196									left	0.9821286476249043	6.796.455.894.845.480	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	yellow	purple	yellow	right					0	4	4	78									right	0.9293444568129416	6.811.782.057.906.320	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	blue	cyan	blue	right					0	5	5	47									right	0.7465315214799375	6.826.414.712.996.390	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	cyan	cyan	black	left					0	6	6	214									left	0.7131329223966532	6.839.143.185.432.240	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	orange	orange	black	left					0	7	7	216									left	120.597.580.545.018	6.851.574.813.194.740	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	white	white	blue	left					0	8	8	127									left	14.493.578.882.738.800	6.868.983.420.167.070	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	blue	blue	red	left					0	9	9	110									left	0.8851294356777544	6.888.783.590.919.000	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	black	cyan	black	right					0	10	10	45									right	0.7072811915600141	690.296.157.740.306	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	black	white	black	right					0	11	11	90									right	0.6826164554167917	6.915.370.092.642.090	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	white	green	white	right					0	12	12	26									right	0.7088508975566583	6.927.669.470.861.020	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	brown	cyan	brown	right					0	13	13	43									right	0.8581884338395867	6.940.092.902.360.360	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	magenta	magenta	purple	left					0	14	14	186									right	0.8043269101540318	6.954.152.604.094.890	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	red	brown	red	right					0	15	15	82									right	14.781.233.160.006.100	6.967.577.438.900.290	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	green	green	orange	left					0	16	16	176									left	10.352.464.916.277.300	6.987.764.250.553.920	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	purple	red	purple	right					0	17	17	6									right	0.7069419917047526	7.003.527.913.161.420	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	green	red	green	right					0	18	18	1									right	0.6901577855323922	7.015.932.848.668.650	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	yellow	yellow	orange	left					0	19	19	179									left	10.601.467.476.708.400	7.028.232.636.487.400	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	brown	brown	cyan	left					0	20	20	153									left	0.7870452108609243	7.044.169.231.287.790	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	green	green	white	left					0	21	21	203									left	0.8765700793301221	7.057.352.013.929.800	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	brown	red	brown	right					0	22	22	7									right	1.290.685.742.641.010	7.071.451.856.447.200	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	yellow	brown	yellow	right					0	23	23	87									right	0.7679570056716329	7.089.641.139.353.110	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	purple	green	purple	right					0	24	24	24									right	0.914337743215583	7.102.651.297.002.110	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	green	green	blue	left					0	25	25	120									left	0.8119889868848986	7.117.036.242.331.200	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	orange	white	orange	right					0	26	26	97									right	10.208.447.911.063.500	7.130.468.249.400.210	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	yellow	yellow	blue	left					0	27	27	123									left	0.6875005066663107	7.146.120.688.588.500	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	white	yellow	white	right					0	28	28	53									right	0.7802838270786197	7.158.394.415.618.380	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	yellow	yellow	brown	left					0	29	29	197									left	0.6460933776670572	7.171.493.793.495.980	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	green	magenta	green	right					0	30	30	39									right	0.8709700817194062	7.183.327.426.846.960	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	blue	blue	magenta	left					0	31	31	148									left	0.7486593072389951	7.197.348.272.064.730	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	blue	blue	white	left					0	32	32	202									left	10.375.871.839.628.400	7.210.143.731.138.670	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	yellow	yellow	white	left					0	33	33	206									left	0.7557829308661894	7.225.760.722.875.420	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	red	yellow	red	right					0	34	34	55									right	0.7468993079896791	7.238.645.999.511.030	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	magenta	blue	magenta	right					0	35	35	11									right	0.9294831234205958	7.251.539.869.209.650	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	blue	green	blue	right					0	36	36	29									right	0.8026701641938416	7.266.172.908.299.560	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	cyan	cyan	white	left					0	37	37	205									left	0.903157374652892	72.794.872.663.521	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	black	green	black	right					0	38	38	27									right	0.6936086640603207	7.293.822.436.769.090	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	brown	black	brown	right					0	39	39	108									right	0.799404458920435	7.306.125.386.186.500	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	purple	purple	black	left					0	40	40	217									left	0.7225298250541528	7.319.374.263.733.640	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	black	black	blue	left					0	41	41	128									left	0.7611981818886306	7.331.945.437.036.610	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	brown	brown	orange	left					0	42	42	171									left	0.8019128311839268	734.497.744.427.629	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	cyan	white	cyan	right					0	43	43	95									right	0.8243755416001477	7.358.430.767.602.870	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	green	green	cyan	left					0	44	44	158									left	0.7833187057840405	7.372.046.595.393.450	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	blue	purple	blue	right					0	45	45	74									right	0.717679480456809	7.385.261.847.354.940	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	green	brown	green	right					0	46	46	84									right	0.7678247390613251	7.397.720.640.972.520	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	cyan	cyan	yellow	left					0	47	47	169									left	0.7300276351879802	7.410.733.904.753.530	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	white	white	purple	left					0	48	48	181									left	0.6639472367160124	7.423.394.904.151.500	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	green	green	brown	left					0	49	49	194									left	0.8759671995876488	7.435.354.510.782.070	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	blue	blue	purple	left					0	50	50	184									left	0.7128449225192526	7.449.548.736.192.530	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	blue	black	blue	right					0	51	51	101									right	10.285.000.411.736.200	7.461.992.570.883.160	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	cyan	yellow	cyan	right					0	52	52	59									right	11.631.231.304.008.900	7.477.683.623.388.320	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	cyan	black	cyan	right					0	53	53	104									right	0.7957103804969847	7.494.559.148.988.090	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	cyan	cyan	green	left					0	54	54	131									left	0.7437018693540267	7.507.797.449.473.080	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	red	purple	red	right					0	55	55	73									right	0.796119126989197	7.520.636.266.395.190	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	cyan	cyan	magenta	left					0	56	56	140									left	0.8046464833510072	753.398.846.976.492	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	black	purple	black	right					0	57	57	72									right	0.7308643281648983	7.547.449.477.354.890	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	orange	orange	white	left					0	58	58	207									left	0.760631995463882	7.560.112.396.752.040	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	purple	magenta	purple	right					0	59	59	33									right	2.504.841.171.267.790	7.573.151.030.122.220	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	black	red	black	right					0	60	60	9									left	10.992.328.109.937.200	760.352.696.596.183	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	red	green	red	right					0	61	61	28									right	11.917.827.448.396.500	7.619.877.512.585.590	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	yellow	yellow	magenta	left					0	62	62	141									left	0.6464423908510071	7.637.254.793.704.620	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	orange	brown	orange	right					0	63	63	88									right	0.8132578930099044	7.649.025.715.615.690	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	blue	blue	black	left					0	64	64	211									left	0.8824538101530379	7.662.494.812.802.210	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	white	red	white	right					0	65	65	8									right	0.9557790055346231	7.676.639.864.900.320	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	black	orange	black	right					0	66	66	63									right	0.7089106308644659	7.691.506.986.023.680	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	brown	purple	brown	right					0	67	67	70									right	0.9320691489838282	7.703.998.091.094.140	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	brown	green	brown	right					0	68	68	25									right	0.8362270565430663	7.718.556.224.616.010	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	black	black	orange	left					0	69	69	173									left	1.229.107.102.247.320	7.732.307.463.548.810	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	blue	magenta	blue	right					0	70	70	38									right	12.132.709.490.042.500	7.749.986.056.539.280	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	purple	purple	brown	left					0	71	71	199									left	0.8753907731666004	7.767.441.302.425.040	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	magenta	white	magenta	right					0	72	72	94									right	0.9156966759692295	7.781.603.318.782.580	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	green	green	red	left					0	73	73	111									left	11.847.128.811.891.700	7.796.032.351.559.530	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	red	orange	red	right					0	74	74	64									right	0.8831625031839394	7.813.202.345.300.330	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	magenta	yellow	magenta	right					0	75	75	58									right	11.242.038.936.729.800	7.827.433.084.828.550	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	red	red	brown	left					0	76	76	192									left	14.735.771.846.071.600	7.844.019.889.484.840	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	blue	blue	yellow	left					0	77	77	166									left	0.8487706245246045	7.864.186.101.680.590	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	brown	blue	brown	right					0	78	78	16									right	0.9161011557966958	7.877.913.054.757.090	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	orange	orange	purple	left					0	79	79	189									left	10.000.447.999.809.600	7.892.516.564.259.600	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	white	orange	white	right					0	80	80	62									right	0.7626151412841864	7.907.768.039.352.300	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	black	magenta	black	right					0	81	81	36									right	0.6951971433823019	792.084.194.524.077	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	magenta	magenta	orange	left					0	82	82	177									left	10.605.281.875.082.200	7.933.110.159.739.660	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	magenta	magenta	yellow	left					0	83	83	168									left	0.8081357618621041	794.907.519.186.125	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	blue	blue	green	left					0	84	84	139									left	0.7523691723226875	796.243.554.029.417	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	cyan	cyan	blue	left					0	85	85	122									left	0.830516552312929	7.975.252.328.425.670	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	purple	orange	purple	right					0	86	86	60									right	0.9079778525961046	7.988.956.134.845.380	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	brown	brown	purple	left					0	87	87	180									left	1.099.554.517.523.300	8.003.361.961.232.220	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	yellow	black	yellow	right					0	88	88	105									right	0.7115090297561437	8.019.718.779.853.320	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	purple	purple	cyan	left					0	89	89	152									left	0.895755137811193	8.032.201.023.060.890	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
