n_path,n_weight,n_name,n_description,n_type,n_pictures,n_pic_width,n_pic_height,n_new_width,n_new_height,n_new_size,n,rating_emotion_n_eval_o.response_mean,rating_emotion_n_eval_o.response_raw,rating_emotion_n_eval_o.response_std,rating_emotion_n_eval_o.rt_mean,rating_emotion_n_eval_o.rt_raw,rating_emotion_n_eval_o.rt_std,rating_emotion_n_eval_t.response_mean,rating_emotion_n_eval_t.response_raw,rating_emotion_n_eval_t.response_std,rating_emotion_n_eval_t.rt_mean,rating_emotion_n_eval_t.rt_raw,rating_emotion_n_eval_t.rt_std,text_emotion_n_eval_t.started_mean,text_emotion_n_eval_t.started_raw,text_emotion_n_eval_t.started_std,text_emotion_n_eval_t.stopped_raw,order
Resources\Pictures\,Negative\,8179.0,bungee jump,.jpg,Resources\Pictures\Negative\8179.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,6.659999847412109,6.659999847412109,0.0,6.0,6.0,0.0,4.99399995803833,4.99399995803833,0.0,1991.854736328125,1991.854736328125,0.0,,17.0
Resources\Pictures\,Negative\,9280.0,pollution,.jpg,Resources\Pictures\Negative\9280.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,91.22200012207031,91.22200012207031,0.0,3.0,3.0,0.0,3.4110000133514404,3.4110000133514404,0.0,2089.176025390625,2089.176025390625,0.0,,18.0
Resources\Pictures\,Negative\,9341.0,child in garbage river,.jpg,Resources\Pictures\Negative\9341.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,5.789000034332275,5.789000034332275,0.0,2.0,2.0,0.0,4.175000190734863,4.175000190734863,0.0,2099.486572265625,2099.486572265625,0.0,,19.0
Resources\Pictures\,Negative\,9584.0,dentist,.jpg,Resources\Pictures\Negative\9584.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,6.74399995803833,6.74399995803833,0.0,2.0,2.0,0.0,6.7779998779296875,6.7779998779296875,0.0,2111.50439453125,2111.50439453125,0.0,,20.0
Resources\Pictures\,Negative\,9592.0,syringe,.jpg,Resources\Pictures\Negative\9592.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,6.210000038146973,6.210000038146973,0.0,3.0,3.0,0.0,3.565000057220459,3.565000057220459,0.0,2125.5927734375,2125.5927734375,0.0,,21.0
Resources\Pictures\,Negative\,1201.0,spider on shoulder,.jpg,Resources\Pictures\Negative\1201.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,10.0,10.0,0.0,6.992000102996826,6.992000102996826,0.0,1.0,1.0,0.0,3.062000036239624,3.062000036239624,0.0,2137.2529296875,2137.2529296875,0.0,,22.0
Resources\Pictures\,Negative\,1726.0,roaring tiger,.jpg,Resources\Pictures\Negative\1726.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,75.93199920654297,75.93199920654297,0.0,3.0,3.0,0.0,4.261000156402588,4.261000156402588,0.0,2217.371337890625,2217.371337890625,0.0,,23.0
Resources\Pictures\,Negative\,1931.0,shark,.jpg,Resources\Pictures\Negative\1931.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,10.154999732971191,10.154999732971191,0.0,4.0,4.0,0.0,3.3940000534057617,3.3940000534057617,0.0,2232.89208984375,2232.89208984375,0.0,,24.0
Resources\Pictures\,Negative\,2100.0,angry man,.jpg,Resources\Pictures\Negative\2100.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,10.144000053405762,10.144000053405762,0.0,4.0,4.0,0.0,3.2820000648498535,3.2820000648498535,0.0,2247.525146484375,2247.525146484375,0.0,,25.0
Resources\Pictures\,Negative\,2110.0, angry man 2,.jpg,Resources\Pictures\Negative\2110.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,2.0,2.0,0.0,7.563000202178955,7.563000202178955,0.0,4.0,4.0,0.0,5.046999931335449,5.046999931335449,0.0,2259.465576171875,2259.465576171875,0.0,,26.0
