p_path,p_weight,p_name,p_description,p_type,p_pictures,p_pic_width,p_pic_height,p_new_width,p_new_height,p_new_size,n_path,n_weight,n_name,n_description,n_type,n_pictures,n_pic_width,n_pic_height,n_new_width,n_new_height,n_new_size,emotion_trials_p.thisRepN,emotion_trials_p.thisTrialN,emotion_trials_p.thisN,emotion_trials_p.thisIndex,emotion_evaluation_p.thisRepN,emotion_evaluation_p.thisTrialN,emotion_evaluation_p.thisN,emotion_evaluation_p.thisIndex,emotion_trials_n.thisRepN,emotion_trials_n.thisTrialN,emotion_trials_n.thisN,emotion_trials_n.thisIndex,emotion_evaluation_n.thisRepN,emotion_evaluation_n.thisTrialN,emotion_evaluation_n.thisN,emotion_evaluation_n.thisIndex,start_session_three,start_emotion_one,image_emotion_p.started,image_emotion_p.stopped,end_emotion_one,rating_emotion_p_eval_o.response,rating_emotion_p_eval_o.rt,rating_emotion_p_eval_t.response,rating_emotion_p_eval_t.rt,key_resp_cooldown_instructions.keys,key_resp_cooldown_instructions.rt,start_cooldown_measurement,end_cooldown_measurement,rating_cooldown_evaluation.response,rating_cooldown_evaluation.rt,start_emotion_two,image_emotion_n.started,image_emotion_n.stopped,end_emotion_two,rating_emotion_n_eval_o.response,rating_emotion_n_eval_o.rt,text_emotion_n_eval_t.started,text_emotion_n_eval_t.stopped,rating_emotion_n_eval_t.response,rating_emotion_n_eval_t.rt,end_session_three,participant,session,date,expName,psychopyVersion,frameRate,
Resources\Pictures\,Positive\,1942,group of turtles,.jpg,Resources\Pictures\Positive\1942.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,24,24,6,,,,,,,,,,,,,,,392.61384640002507,None,,,,,,,,,,,,,,,,,,,,,,,fw,003,2019_Sep_23_1822,EmotionSession,3.2.3,60.00751294194122,
Resources\Pictures\,Positive\,2550,happy elderly couple,.jpg,Resources\Pictures\Positive\2550.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,25,25,15,,,,,,,,,,,,,,,402.60829520001425,None,,,,,,,,,,,,,,,,,,,,,,,fw,003,2019_Sep_23_1822,EmotionSession,3.2.3,60.00751294194122,
Resources\Pictures\,Positive\,2154,father and son,.jpg,Resources\Pictures\Positive\2154.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,26,26,11,,,,,,,,,,,,,,,412.59056390001206,None,,,,,,,,,,,,,,,,,,,,,,,fw,003,2019_Sep_23_1822,EmotionSession,3.2.3,60.00751294194122,
Resources\Pictures\,Positive\,5831,father and son beach,.jpg,Resources\Pictures\Positive\5831.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,27,27,19,,,,,,,,,,,,,,,422.6234554000257,None,,,,,,,,,,,,,,,,,,,,,,,fw,003,2019_Sep_23_1822,EmotionSession,3.2.3,60.00751294194122,
Resources\Pictures\,Positive\,1811,group of apes,.jpg,Resources\Pictures\Positive\1811.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,28,28,5,,,,,,,,,,,,,,,432.6116358000145,None,,,,,,,,,,,,,,,,,,,,,,,fw,003,2019_Sep_23_1822,EmotionSession,3.2.3,60.00751294194122,
Resources\Pictures\,Positive\,8330,women and trophy,.jpg,Resources\Pictures\Positive\8330.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,29,29,24,,,,,,,,,,,,,,,442.59690319999936,None,,,,,,,,,,,,,,,,,,,,,,,fw,003,2019_Sep_23_1822,EmotionSession,3.2.3,60.00751294194122,
Resources\Pictures\,Positive\,1750,rabit,.jpg,Resources\Pictures\Positive\1750.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,30,30,4,,,,,,,,,,,,,,,452.609540400008,None,,,,,,,,,,,,,,,,,,,,,,,fw,003,2019_Sep_23_1822,EmotionSession,3.2.3,60.00751294194122,
Resources\Pictures\,Positive\,2010,smiling man 2,.jpg,Resources\Pictures\Positive\2010.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,31,31,29,,,,,,,,,,,,,,,462.59787860000506,None,,,,,,,,,,,,,,,,,,,,,,,fw,003,2019_Sep_23_1822,EmotionSession,3.2.3,60.00751294194122,
Resources\Pictures\,Positive\,1440,seal,.jpg,Resources\Pictures\Positive\1440.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,2019-09-23_18:29:50,5,202.098,4,13.905,,,,,,,,,,,,,,,,,,fw,003,2019_Sep_23_1822,EmotionSession,3.2.3,60.00751294194122,
Resources\Pictures\,Positive\,1460,tiger cub,.jpg,Resources\Pictures\Positive\1460.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,6,15.273,6,5.022,,,,,,,,,,,,,,,,,,fw,003,2019_Sep_23_1822,EmotionSession,3.2.3,60.00751294194122,
