p_path	p_weight	p_name	p_description	p_type	p_pictures	p_pic_width	p_pic_height	p_new_width	p_new_height	p_new_size	n_path	n_weight	n_name	n_description	n_type	n_pictures	n_pic_width	n_pic_height	n_new_width	n_new_height	n_new_size	emotion_trials_p.thisRepN	emotion_trials_p.thisTrialN	emotion_trials_p.thisN	emotion_trials_p.thisIndex	emotion_evaluation_p.thisRepN	emotion_evaluation_p.thisTrialN	emotion_evaluation_p.thisN	emotion_evaluation_p.thisIndex	emotion_trials_n.thisRepN	emotion_trials_n.thisTrialN	emotion_trials_n.thisN	emotion_trials_n.thisIndex	emotion_evaluation_n.thisRepN	emotion_evaluation_n.thisTrialN	emotion_evaluation_n.thisN	emotion_evaluation_n.thisIndex	start_session_three	start_emotion_one	image_emotion_p.started	image_emotion_p.stopped	end_emotion_one	rating_emotion_p_eval_o.response	rating_emotion_p_eval_o.rt	rating_emotion_p_eval_t.response	rating_emotion_p_eval_t.rt	key_resp_cooldown_instructions.keys	key_resp_cooldown_instructions.rt	start_cooldown_measurement	end_cooldown_measurement	rating_cooldown_evaluation.response	rating_cooldown_evaluation.rt	start_emotion_two	image_emotion_n.started	image_emotion_n.stopped	end_emotion_two	rating_emotion_n_eval_o.response	rating_emotion_n_eval_o.rt	text_emotion_n_eval_t.started	text_emotion_n_eval_t.stopped	rating_emotion_n_eval_t.response	rating_emotion_n_eval_t.rt	end_session_three	participant	session	date	expName	psychopyVersion	frameRate
											Resources\Pictures\	Negative\	7380	cockroaches food	.jpg	Resources\Pictures\Negative\7380.jpg	1024	768	1.9	1	(1.9, 1)									0	23	23	16																					1928.387588	None									fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	8179	bungee jump	.jpg	Resources\Pictures\Negative\8179.jpg	1024	768	1.9	1	(1.9, 1)									0	24	24	17																					1938.393013	None									fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	2206	fingerprints	.jpg	Resources\Pictures\Negative\2206.jpg	1024	768	1.9	1	(1.9, 1)									0	25	25	4																					1948.374527	None									fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	2375.1	famine	.jpg	Resources\Pictures\Negative\2375.1.jpg	1024	768	1.9	1	(1.9, 1)									0	26	26	7																					1958.389154	None									fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	9341	child in garbage river	.jpg	Resources\Pictures\Negative\9341.jpg	1024	768	1.9	1	(1.9, 1)									0	27	27	19																					1968.406931	None									fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	2278	poor children	.jpg	Resources\Pictures\Negative\2278.jpg	1024	768	1.9	1	(1.9, 1)									0	28	28	6																					1978.401135	None									fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	9560	bird in oil	.jpg	Resources\Pictures\Negative\9560.jpg	1024	768	1.9	1	(1.9, 1)									0	29	29	29																					1988.391108	None									fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	1022	snake close up	.jpg	Resources\Pictures\Negative\1022.jpg	1024	768	1.9	1	(1.9, 1)													0	0	0	0																			2019-09-23_18:55:16	7	42.723	2042.173887	None	2	19.59		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	1240	spider	.jpg	Resources\Pictures\Negative\1240.jpg	1024	768	1.9	1	(1.9, 1)													0	1	1	1																				7	35.216	2098.09055	None	4	9.891		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	1300	dog threat 1	.jpg	Resources\Pictures\Negative\1300.jpg	1024	768	1.9	1	(1.9, 1)													0	2	2	2																				9	10.684	2119.787254	None	2	5.539		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	1302	 dog threat 2	.jpg	Resources\Pictures\Negative\1302.jpg	1024	768	1.9	1	(1.9, 1)													0	3	3	3																				5	10.172	2136.615454	None	3	3.457		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	2206	fingerprints	.jpg	Resources\Pictures\Negative\2206.jpg	1024	768	1.9	1	(1.9, 1)													0	4	4	4																				6	12.888	2154.063412	None	4	12.835		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	2276	child crying	.jpg	Resources\Pictures\Negative\2276.jpg	1024	768	1.9	1	(1.9, 1)													0	5	5	5																				6	34.153	2202.170412	None	2	8.138		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	2278	poor children	.jpg	Resources\Pictures\Negative\2278.jpg	1024	768	1.9	1	(1.9, 1)													0	6	6	6																				6	8.735	2220.165075	None	3	2.587		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	2375.1	famine	.jpg	Resources\Pictures\Negative\2375.1.jpg	1024	768	1.9	1	(1.9, 1)													0	7	7	7																				5	5.873	2229.738831	None	3	11.277		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	2399	headache	.jpg	Resources\Pictures\Negative\2399.jpg	1024	768	1.9	1	(1.9, 1)													0	8	8	8																				5	6.876	2249.003123	None	2	5.026		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	2410	math problem	.jpg	Resources\Pictures\Negative\2410.jpg	1024	768	1.9	1	(1.9, 1)													0	9	9	9																				9	6.005	2261.157084	None	1	3.169		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	2683	riot scene 1	.jpg	Resources\Pictures\Negative\2683.jpg	1024	768	1.9	1	(1.9, 1)													0	10	10	10																				7	12.12	2277.568664	None	2	4.555		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	2688	poacher	.jpg	Resources\Pictures\Negative\2688.jpg	1024	768	1.9	1	(1.9, 1)													0	11	11	11																				8	11.6	2294.848109	None	1	4.221		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	2691	riot scene 2	.jpg	Resources\Pictures\Negative\2691.jpg	1024	768	1.9	1	(1.9, 1)													0	12	12	12																				6	10.021	2310.216421	None	3	2.419		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	2694	prison scene	.jpg	Resources\Pictures\Negative\2694.jpg	1024	768	1.9	1	(1.9, 1)													0	13	13	13																				7	7.371	2321.125589	None	2	3.936		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	5971	tornado 1	.jpg	Resources\Pictures\Negative\5971.jpg	1024	768	1.9	1	(1.9, 1)													0	14	14	14																				6	15.52	2341.699064	None	3	8.674		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	5972	tornado 2	.jpg	Resources\Pictures\Negative\5972.jpg	1024	768	1.9	1	(1.9, 1)													0	15	15	15																				6	3.973	2355.464125	None	2	11.206		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	7380	cockroaches food	.jpg	Resources\Pictures\Negative\7380.jpg	1024	768	1.9	1	(1.9, 1)													0	16	16	16																				8	4.353	2372.140875	None	1	2.792		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	8179	bungee jump	.jpg	Resources\Pictures\Negative\8179.jpg	1024	768	1.9	1	(1.9, 1)													0	17	17	17																				7	9.656	2385.709306	None	5	3.638		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	9280	pollution	.jpg	Resources\Pictures\Negative\9280.jpg	1024	768	1.9	1	(1.9, 1)													0	18	18	18																				5	11.17	2401.639161	None	4	3.238		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	9341	child in garbage river	.jpg	Resources\Pictures\Negative\9341.jpg	1024	768	1.9	1	(1.9, 1)													0	19	19	19																				5	3.254	2409.255358	None	4	1.052		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	9584	dentist	.jpg	Resources\Pictures\Negative\9584.jpg	1024	768	1.9	1	(1.9, 1)													0	20	20	20																				6	4.072	2415.498312	None	3	2.375		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	9592	syringe	.jpg	Resources\Pictures\Negative\9592.jpg	1024	768	1.9	1	(1.9, 1)													0	21	21	21																				6	4.173	2423.163425	None	3	2.191		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	1201	spider on shoulder	.jpg	Resources\Pictures\Negative\1201.jpg	1024	768	1.9	1	(1.9, 1)													0	22	22	22																				6	7.458	2433.93113	None	4	1.738		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	1726	roaring tiger	.jpg	Resources\Pictures\Negative\1726.jpg	1024	768	1.9	1	(1.9, 1)													0	23	23	23																				8	7.97	2444.763795	None	1	5.252		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	1931	shark	.jpg	Resources\Pictures\Negative\1931.jpg	1024	768	1.9	1	(1.9, 1)													0	24	24	24																				6	24.133	2475.269122	None	4	8.172		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	2100	angry man	.jpg	Resources\Pictures\Negative\2100.jpg	1024	768	1.9	1	(1.9, 1)													0	25	25	25																				7	9.557	2494.096691	None	2	6.558		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	2110	 angry man 2	.jpg	Resources\Pictures\Negative\2110.jpg	1024	768	1.9	1	(1.9, 1)													0	26	26	26																				5	6.222	2507.993384	None	3	4.192		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	2692	bomb	.jpg	Resources\Pictures\Negative\2692.jpg	1024	768	1.9	1	(1.9, 1)													0	27	27	27																				7	8.286	2521.593192	None	1	5.439		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	6000	prison  	.jpg	Resources\Pictures\Negative\6000.jpg	1024	768	1.9	1	(1.9, 1)													0	28	28	28																				2	45.345	2573.503635	None	4	3.902		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
											Resources\Pictures\	Negative\	9560	bird in oil	.jpg	Resources\Pictures\Negative\9560.jpg	1024	768	1.9	1	(1.9, 1)													0	29	29	29																				8	4.388	2582.909126	None	2	2.057		fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
																																															space	8.1851675																fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
																																																	2019-09-23_19:05:28	2019-09-23_19:10:28	3	7.317												fw	3	2019_Sep_23_1822	EmotionSession	03.02.2003	60.00751294
																																																															2019-09-23_19:10:46						
