WordItem,WordColor,AnsLeft,AnsRight,AnsCorr,n,key_resp_part_two_meas.keys_raw,key_resp_part_two_meas.rt_mean,key_resp_part_two_meas.rt_raw,key_resp_part_two_meas.rt_std,key_resp_part_two_meas.started_mean,key_resp_part_two_meas.started_raw,key_resp_part_two_meas.started_std,key_resp_part_two_meas.stopped_raw,order
red,blue,red,blue,right,1.0,'right',1.0852514505386353,1.0852514505386353,0.0,787.4102172851562,787.4102172851562,0.0,,75.0
red,green,red,green,right,1.0,'right',0.8281447291374207,0.8281447291374207,0.0,928.7080078125,928.7080078125,0.0,,146.0
red,magenta,red,magenta,right,1.0,'right',1.1370048522949219,1.1370048522949219,0.0,702.046630859375,702.046630859375,0.0,,30.0
red,cyan,red,cyan,right,1.0,'right',1.0079275369644165,1.0079275369644165,0.0,740.4727783203125,740.4727783203125,0.0,,51.0
red,yellow,red,yellow,right,1.0,'right',1.2067211866378784,1.2067211866378784,0.0,1057.7772216796875,1057.7772216796875,0.0,,219.0
red,orange,red,orange,right,1.0,'right',1.2094206809997559,1.2094206809997559,0.0,979.8622436523438,979.8622436523438,0.0,,176.0
red,purple,red,purple,right,1.0,'right',1.4079972505569458,1.4079972505569458,0.0,1021.9517822265625,1021.9517822265625,0.0,,199.0
red,brown,red,brown,right,1.0,'left',0.949975311756134,0.949975311756134,0.0,645.3218383789062,645.3218383789062,0.0,,1.0
red,white,red,white,right,1.0,'right',1.98598051071167,1.98598051071167,0.0,829.2457885742188,829.2457885742188,0.0,,96.0
red,black,red,black,right,1.0,'right',1.0407049655914307,1.0407049655914307,0.0,709.4154663085938,709.4154663085938,0.0,,34.0
blue,green,blue,green,right,1.0,'right',0.9101523160934448,0.9101523160934448,0.0,801.1134033203125,801.1134033203125,0.0,,81.0
blue,magenta,blue,magenta,right,1.0,'right',1.8577423095703125,1.8577423095703125,0.0,908.462158203125,908.462158203125,0.0,,135.0
blue,cyan,blue,cyan,right,1.0,'right',1.3353288173675537,1.3353288173675537,0.0,812.4883422851562,812.4883422851562,0.0,,87.0
blue,yellow,blue,yellow,right,1.0,'right',1.0760068893432617,1.0760068893432617,0.0,1042.2840576171875,1042.2840576171875,0.0,,210.0
blue,orange,blue,orange,right,1.0,'right',1.7692348957061768,1.7692348957061768,0.0,861.28662109375,861.28662109375,0.0,,111.0
blue,purple,blue,purple,right,1.0,'right',1.14963698387146,1.14963698387146,0.0,973.64990234375,973.64990234375,0.0,,173.0
blue,brown,blue,brown,right,1.0,'right',0.9236888289451599,0.9236888289451599,0.0,945.9718627929688,945.9718627929688,0.0,,158.0
blue,white,blue,white,right,1.0,'right',0.9227399230003357,0.9227399230003357,0.0,922.6771850585938,922.6771850585938,0.0,,143.0
blue,black,blue,black,right,1.0,'right',1.7082314491271973,1.7082314491271973,0.0,705.3316040039062,705.3316040039062,0.0,,32.0
blue,red,blue,red,right,1.0,'right',0.7453330755233765,0.7453330755233765,0.0,937.6229248046875,937.6229248046875,0.0,,152.0
green,magenta,green,magenta,right,1.0,'right',1.1610931158065796,1.1610931158065796,0.0,934.2626953125,934.2626953125,0.0,,150.0
green,cyan,green,cyan,right,1.0,'right',0.9051275849342346,0.9051275849342346,0.0,825.886474609375,825.886474609375,0.0,,94.0
green,yellow,green,yellow,right,1.0,'right',1.684563159942627,1.684563159942627,0.0,1014.1390991210938,1014.1390991210938,0.0,,195.0
green,orange,green,orange,right,1.0,'right',1.202007532119751,1.202007532119751,0.0,859.54150390625,859.54150390625,0.0,,110.0
green,purple,green,purple,right,1.0,'right',1.379558801651001,1.379558801651001,0.0,660.0205688476562,660.0205688476562,0.0,,8.0
green,brown,green,brown,right,1.0,'right',1.2918177843093872,1.2918177843093872,0.0,707.5805053710938,707.5805053710938,0.0,,33.0
green,white,green,white,right,1.0,'right',1.5175869464874268,1.5175869464874268,0.0,1003.7781372070312,1003.7781372070312,0.0,,189.0
green,black,green,black,right,1.0,'right',1.9758813381195068,1.9758813381195068,0.0,836.94384765625,836.94384765625,0.0,,99.0
green,red,green,red,right,1.0,'left',0.8507478833198547,0.8507478833198547,0.0,947.43701171875,947.43701171875,0.0,,159.0
green,blue,green,blue,right,1.0,'right',1.3686307668685913,1.3686307668685913,0.0,822.4710693359375,822.4710693359375,0.0,,92.0
magenta,cyan,magenta,cyan,right,1.0,'right',0.8627970814704895,0.8627970814704895,0.0,1034.489013671875,1034.489013671875,0.0,,205.0
magenta,yellow,magenta,yellow,right,1.0,'right',3.4210121631622314,3.4210121631622314,0.0,752.6265258789062,752.6265258789062,0.0,,58.0
magenta,orange,magenta,orange,right,1.0,'right',1.386260986328125,1.386260986328125,0.0,961.8853759765625,961.8853759765625,0.0,,167.0
magenta,purple,magenta,purple,right,1.0,'right',2.1208877563476562,2.1208877563476562,0.0,991.9191284179688,991.9191284179688,0.0,,183.0
magenta,brown,magenta,brown,right,1.0,'right',1.9959766864776611,1.9959766864776611,0.0,733.7716674804688,733.7716674804688,0.0,,48.0
magenta,white,magenta,white,right,1.0,'right',1.8173381090164185,1.8173381090164185,0.0,772.6861572265625,772.6861572265625,0.0,,67.0
magenta,black,magenta,black,right,1.0,'right',1.2912695407867432,1.2912695407867432,0.0,785.572509765625,785.572509765625,0.0,,74.0
magenta,red,magenta,red,right,1.0,'right',0.8200376033782959,0.8200376033782959,0.0,815.9234619140625,815.9234619140625,0.0,,89.0
magenta,blue,magenta,blue,right,1.0,'left',1.1648050546646118,1.1648050546646118,0.0,646.8267211914062,646.8267211914062,0.0,,2.0
magenta,green,magenta,green,right,1.0,'right',1.075738549232483,1.075738549232483,0.0,780.412353515625,780.412353515625,0.0,,71.0
cyan,yellow,cyan,yellow,right,1.0,'right',0.9628300070762634,0.9628300070762634,0.0,915.8609619140625,915.8609619140625,0.0,,139.0
cyan,orange,cyan,orange,right,1.0,'right',2.249778985977173,2.249778985977173,0.0,809.6858520507812,809.6858520507812,0.0,,86.0
cyan,purple,cyan,purple,right,1.0,'right',0.9148585200309753,0.9148585200309753,0.0,1040.82080078125,1040.82080078125,0.0,,209.0
cyan,brown,cyan,brown,right,1.0,'right',1.0256807804107666,1.0256807804107666,0.0,717.3577270507812,717.3577270507812,0.0,,39.0
cyan,white,cyan,white,right,1.0,'right',0.842170000076294,0.842170000076294,0.0,710.9974975585938,710.9974975585938,0.0,,35.0
cyan,black,cyan,black,right,1.0,'right',2.5570356845855713,2.5570356845855713,0.0,833.851318359375,833.851318359375,0.0,,98.0
cyan,red,cyan,red,right,1.0,'right',1.3544495105743408,1.3544495105743408,0.0,865.70947265625,865.70947265625,0.0,,113.0
cyan,blue,cyan,blue,right,1.0,'right',1.0926342010498047,1.0926342010498047,0.0,983.2831420898438,983.2831420898438,0.0,,178.0
cyan,green,cyan,green,right,1.0,'right',0.7403138279914856,0.7403138279914856,0.0,932.97119140625,932.97119140625,0.0,,149.0
cyan,magenta,cyan,magenta,right,1.0,'left',1.3567593097686768,1.3567593097686768,0.0,690.7387084960938,690.7387084960938,0.0,,24.0
yellow,orange,yellow,orange,right,1.0,'right',1.7327640056610107,1.7327640056610107,0.0,807.4110717773438,807.4110717773438,0.0,,85.0
yellow,purple,yellow,purple,right,1.0,'right',0.9880555868148804,0.9880555868148804,0.0,814.3794555664062,814.3794555664062,0.0,,88.0
yellow,brown,yellow,brown,right,1.0,'right',1.3749738931655884,1.3749738931655884,0.0,848.83251953125,848.83251953125,0.0,,105.0
yellow,white,yellow,white,right,1.0,'right',1.2156305313110352,1.2156305313110352,0.0,674.5997314453125,674.5997314453125,0.0,,15.0
