n_path,n_weight,n_name,n_description,n_type,n_pictures,n_pic_width,n_pic_height,n_new_width,n_new_height,n_new_size,n,rating_emotion_n_eval_o.response_mean,rating_emotion_n_eval_o.response_raw,rating_emotion_n_eval_o.response_std,rating_emotion_n_eval_o.rt_mean,rating_emotion_n_eval_o.rt_raw,rating_emotion_n_eval_o.rt_std,rating_emotion_n_eval_t.response_mean,rating_emotion_n_eval_t.response_raw,rating_emotion_n_eval_t.response_std,rating_emotion_n_eval_t.rt_mean,rating_emotion_n_eval_t.rt_raw,rating_emotion_n_eval_t.rt_std,text_emotion_n_eval_t.started_mean,text_emotion_n_eval_t.started_raw,text_emotion_n_eval_t.started_std,text_emotion_n_eval_t.stopped_raw,order
Resources\Pictures\,Negative\,1022.0,snake close up,.jpg,Resources\Pictures\Negative\1022.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,42.722999572753906,42.722999572753906,0.0,2.0,2.0,0.0,19.59000015258789,19.59000015258789,0.0,2042.173828125,2042.173828125,0.0,,0.0
Resources\Pictures\,Negative\,1240.0,spider,.jpg,Resources\Pictures\Negative\1240.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,35.215999603271484,35.215999603271484,0.0,4.0,4.0,0.0,9.890999794006348,9.890999794006348,0.0,2098.090576171875,2098.090576171875,0.0,,1.0
Resources\Pictures\,Negative\,1300.0,dog threat 1,.jpg,Resources\Pictures\Negative\1300.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,9.0,9.0,0.0,10.684000015258789,10.684000015258789,0.0,2.0,2.0,0.0,5.539000034332275,5.539000034332275,0.0,2119.787353515625,2119.787353515625,0.0,,2.0
Resources\Pictures\,Negative\,1302.0, dog threat 2,.jpg,Resources\Pictures\Negative\1302.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,10.17199993133545,10.17199993133545,0.0,3.0,3.0,0.0,3.4570000171661377,3.4570000171661377,0.0,2136.615478515625,2136.615478515625,0.0,,3.0
Resources\Pictures\,Negative\,2206.0,fingerprints,.jpg,Resources\Pictures\Negative\2206.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,12.887999534606934,12.887999534606934,0.0,4.0,4.0,0.0,12.835000038146973,12.835000038146973,0.0,2154.0634765625,2154.0634765625,0.0,,4.0
Resources\Pictures\,Negative\,2276.0,child crying,.jpg,Resources\Pictures\Negative\2276.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,34.15299987792969,34.15299987792969,0.0,2.0,2.0,0.0,8.137999534606934,8.137999534606934,0.0,2202.17041015625,2202.17041015625,0.0,,5.0
Resources\Pictures\,Negative\,2278.0,poor children,.jpg,Resources\Pictures\Negative\2278.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,8.734999656677246,8.734999656677246,0.0,3.0,3.0,0.0,2.5869998931884766,2.5869998931884766,0.0,2220.1650390625,2220.1650390625,0.0,,6.0
Resources\Pictures\,Negative\,2375.1,famine,.jpg,Resources\Pictures\Negative\2375.1.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,5.873000144958496,5.873000144958496,0.0,3.0,3.0,0.0,11.277000427246094,11.277000427246094,0.0,2229.73876953125,2229.73876953125,0.0,,7.0
Resources\Pictures\,Negative\,2399.0,headache,.jpg,Resources\Pictures\Negative\2399.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,6.875999927520752,6.875999927520752,0.0,2.0,2.0,0.0,5.026000022888184,5.026000022888184,0.0,2249.003173828125,2249.003173828125,0.0,,8.0
Resources\Pictures\,Negative\,2410.0,math problem,.jpg,Resources\Pictures\Negative\2410.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,9.0,9.0,0.0,6.005000114440918,6.005000114440918,0.0,1.0,1.0,0.0,3.1689999103546143,3.1689999103546143,0.0,2261.156982421875,2261.156982421875,0.0,,9.0
Resources\Pictures\,Negative\,2683.0,riot scene 1,.jpg,Resources\Pictures\Negative\2683.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,12.119999885559082,12.119999885559082,0.0,2.0,2.0,0.0,4.554999828338623,4.554999828338623,0.0,2277.568603515625,2277.568603515625,0.0,,10.0
Resources\Pictures\,Negative\,2688.0,poacher,.jpg,Resources\Pictures\Negative\2688.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,11.600000381469727,11.600000381469727,0.0,1.0,1.0,0.0,4.2210001945495605,4.2210001945495605,0.0,2294.84814453125,2294.84814453125,0.0,,11.0
Resources\Pictures\,Negative\,2691.0,riot scene 2,.jpg,Resources\Pictures\Negative\2691.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,10.020999908447266,10.020999908447266,0.0,3.0,3.0,0.0,2.4189999103546143,2.4189999103546143,0.0,2310.21630859375,2310.21630859375,0.0,,12.0
Resources\Pictures\,Negative\,2694.0,prison scene,.jpg,Resources\Pictures\Negative\2694.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,7.370999813079834,7.370999813079834,0.0,2.0,2.0,0.0,3.936000108718872,3.936000108718872,0.0,2321.12548828125,2321.12548828125,0.0,,13.0
Resources\Pictures\,Negative\,5971.0,tornado 1,.jpg,Resources\Pictures\Negative\5971.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,15.520000457763672,15.520000457763672,0.0,3.0,3.0,0.0,8.673999786376953,8.673999786376953,0.0,2341.698974609375,2341.698974609375,0.0,,14.0
Resources\Pictures\,Negative\,5972.0,tornado 2,.jpg,Resources\Pictures\Negative\5972.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,3.9730000495910645,3.9730000495910645,0.0,2.0,2.0,0.0,11.206000328063965,11.206000328063965,0.0,2355.464111328125,2355.464111328125,0.0,,15.0
Resources\Pictures\,Negative\,7380.0,cockroaches food,.jpg,Resources\Pictures\Negative\7380.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,4.353000164031982,4.353000164031982,0.0,1.0,1.0,0.0,2.7920000553131104,2.7920000553131104,0.0,2372.140869140625,2372.140869140625,0.0,,16.0
Resources\Pictures\,Negative\,8179.0,bungee jump,.jpg,Resources\Pictures\Negative\8179.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,9.656000137329102,9.656000137329102,0.0,5.0,5.0,0.0,3.638000011444092,3.638000011444092,0.0,2385.709228515625,2385.709228515625,0.0,,17.0
Resources\Pictures\,Negative\,9280.0,pollution,.jpg,Resources\Pictures\Negative\9280.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,11.170000076293945,11.170000076293945,0.0,4.0,4.0,0.0,3.23799991607666,3.23799991607666,0.0,2401.63916015625,2401.63916015625,0.0,,18.0
