n_path,n_weight,n_name,n_description,n_type,n_pictures,n_pic_width,n_pic_height,n_new_width,n_new_height,n_new_size,n,rating_emotion_n_eval_o.response_mean,rating_emotion_n_eval_o.response_raw,rating_emotion_n_eval_o.response_std,rating_emotion_n_eval_o.rt_mean,rating_emotion_n_eval_o.rt_raw,rating_emotion_n_eval_o.rt_std,rating_emotion_n_eval_t.response_mean,rating_emotion_n_eval_t.response_raw,rating_emotion_n_eval_t.response_std,rating_emotion_n_eval_t.rt_mean,rating_emotion_n_eval_t.rt_raw,rating_emotion_n_eval_t.rt_std,text_emotion_n_eval_t.started_mean,text_emotion_n_eval_t.started_raw,text_emotion_n_eval_t.started_std,text_emotion_n_eval_t.stopped_raw,order
Resources\Pictures\,Negative\,1022.0,snake close up,.jpg,Resources\Pictures\Negative\1022.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,14.241000175476074,14.241000175476074,0.0,4.0,4.0,0.0,8.843999862670898,8.843999862670898,0.0,1747.817626953125,1747.817626953125,0.0,,0.0
Resources\Pictures\,Negative\,1240.0,spider,.jpg,Resources\Pictures\Negative\1240.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,9.175999641418457,9.175999641418457,0.0,4.0,4.0,0.0,3.7809998989105225,3.7809998989105225,0.0,1766.930908203125,1766.930908203125,0.0,,1.0
Resources\Pictures\,Negative\,1300.0,dog threat 1,.jpg,Resources\Pictures\Negative\1300.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,13.121999740600586,13.121999740600586,0.0,2.0,2.0,0.0,7.224999904632568,7.224999904632568,0.0,1784.9359130859375,1784.9359130859375,0.0,,2.0
Resources\Pictures\,Negative\,1302.0, dog threat 2,.jpg,Resources\Pictures\Negative\1302.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,6.692999839782715,6.692999839782715,0.0,2.0,2.0,0.0,4.260000228881836,4.260000228881836,0.0,1799.9576416015625,1799.9576416015625,0.0,,3.0
Resources\Pictures\,Negative\,2206.0,fingerprints,.jpg,Resources\Pictures\Negative\2206.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,22.847999572753906,22.847999572753906,0.0,2.0,2.0,0.0,82.99600219726562,82.99600219726562,0.0,1828.16845703125,1828.16845703125,0.0,,4.0
Resources\Pictures\,Negative\,2276.0,child crying,.jpg,Resources\Pictures\Negative\2276.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,10.590999603271484,10.590999603271484,0.0,2.0,2.0,0.0,3.365999937057495,3.365999937057495,0.0,1922.8519287109375,1922.8519287109375,0.0,,5.0
Resources\Pictures\,Negative\,2278.0,poor children,.jpg,Resources\Pictures\Negative\2278.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,7.006999969482422,7.006999969482422,0.0,2.0,2.0,0.0,3.5940001010894775,3.5940001010894775,0.0,1934.3311767578125,1934.3311767578125,0.0,,6.0
Resources\Pictures\,Negative\,2375.1,famine,.jpg,Resources\Pictures\Negative\2375.1.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,9.0,9.0,0.0,10.892000198364258,10.892000198364258,0.0,1.0,1.0,0.0,3.2320001125335693,3.2320001125335693,0.0,1949.9129638671875,1949.9129638671875,0.0,,7.0
Resources\Pictures\,Negative\,2399.0,headache,.jpg,Resources\Pictures\Negative\2399.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,7.01200008392334,7.01200008392334,0.0,3.0,3.0,0.0,2.5160000324249268,2.5160000324249268,0.0,1961.2542724609375,1961.2542724609375,0.0,,8.0
Resources\Pictures\,Negative\,2410.0,math problem,.jpg,Resources\Pictures\Negative\2410.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,13.704000473022461,13.704000473022461,0.0,4.0,4.0,0.0,7.109000205993652,7.109000205993652,0.0,1978.576904296875,1978.576904296875,0.0,,9.0
Resources\Pictures\,Negative\,2683.0,riot scene 1,.jpg,Resources\Pictures\Negative\2683.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,12.270000457763672,12.270000457763672,0.0,2.0,2.0,0.0,3.690999984741211,3.690999984741211,0.0,1999.0643310546875,1999.0643310546875,0.0,,10.0
Resources\Pictures\,Negative\,2688.0,poacher,.jpg,Resources\Pictures\Negative\2688.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,7.455999851226807,7.455999851226807,0.0,1.0,1.0,0.0,3.2100000381469727,3.2100000381469727,0.0,2011.319091796875,2011.319091796875,0.0,,11.0
Resources\Pictures\,Negative\,2691.0,riot scene 2,.jpg,Resources\Pictures\Negative\2691.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,6.091000080108643,6.091000080108643,0.0,2.0,2.0,0.0,2.6440000534057617,2.6440000534057617,0.0,2021.72607421875,2021.72607421875,0.0,,12.0
Resources\Pictures\,Negative\,2694.0,prison scene,.jpg,Resources\Pictures\Negative\2694.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,9.970000267028809,9.970000267028809,0.0,2.0,2.0,0.0,4.557000160217285,4.557000160217285,0.0,2035.4505615234375,2035.4505615234375,0.0,,13.0
