p_path,p_weight,p_name,p_description,p_type,p_pictures,p_pic_width,p_pic_height,p_new_width,p_new_height,p_new_size,n,rating_emotion_p_eval_o.response_mean,rating_emotion_p_eval_o.response_raw,rating_emotion_p_eval_o.response_std,rating_emotion_p_eval_o.rt_mean,rating_emotion_p_eval_o.rt_raw,rating_emotion_p_eval_o.rt_std,rating_emotion_p_eval_t.response_mean,rating_emotion_p_eval_t.response_raw,rating_emotion_p_eval_t.response_std,rating_emotion_p_eval_t.rt_mean,rating_emotion_p_eval_t.rt_raw,rating_emotion_p_eval_t.rt_std,order
Resources\Pictures\,Positive\,1440,seal,.jpg,Resources\Pictures\Positive\1440.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,96.52200317382812,96.52200317382812,0.0,2.0,2.0,0.0,3.6480000019073486,3.6480000019073486,0.0,0.0
Resources\Pictures\,Positive\,1460,tiger cub,.jpg,Resources\Pictures\Positive\1460.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,6.956999778747559,6.956999778747559,0.0,2.0,2.0,0.0,2.378999948501587,2.378999948501587,0.0,1.0
Resources\Pictures\,Positive\,1463,group of cats,.jpg,Resources\Pictures\Positive\1463.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,6.160999774932861,6.160999774932861,0.0,2.0,2.0,0.0,1.8630000352859497,1.8630000352859497,0.0,2.0
Resources\Pictures\,Positive\,1710,three dogs,.jpg,Resources\Pictures\Positive\1710.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,5.810999870300293,5.810999870300293,0.0,2.0,2.0,0.0,3.746000051498413,3.746000051498413,0.0,3.0
Resources\Pictures\,Positive\,1750,rabit,.jpg,Resources\Pictures\Positive\1750.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,7.5929999351501465,7.5929999351501465,0.0,2.0,2.0,0.0,2.5810000896453857,2.5810000896453857,0.0,4.0
Resources\Pictures\,Positive\,1811,group of apes,.jpg,Resources\Pictures\Positive\1811.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,6.0289998054504395,6.0289998054504395,0.0,2.0,2.0,0.0,2.5320000648498535,2.5320000648498535,0.0,5.0
Resources\Pictures\,Positive\,1942,group of turtles,.jpg,Resources\Pictures\Positive\1942.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,12.553999900817871,12.553999900817871,0.0,2.0,2.0,0.0,3.6440000534057617,3.6440000534057617,0.0,6.0
Resources\Pictures\,Positive\,2040,baby on belly,.jpg,Resources\Pictures\Positive\2040.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,2.0,2.0,0.0,9.175000190734863,9.175000190734863,0.0,2.0,2.0,0.0,9.923999786376953,9.923999786376953,0.0,7.0
Resources\Pictures\,Positive\,2057,sitting baby,.jpg,Resources\Pictures\Positive\2057.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,5.328999996185303,5.328999996185303,0.0,2.0,2.0,0.0,3.997999906539917,3.997999906539917,0.0,8.0
Resources\Pictures\,Positive\,2070,baby suprise,.jpg,Resources\Pictures\Positive\2070.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,2.0,2.0,0.0,12.605999946594238,12.605999946594238,0.0,2.0,2.0,0.0,6.860000133514404,6.860000133514404,0.0,9.0
