p_path,p_weight,p_name,p_description,p_type,p_pictures,p_pic_width,p_pic_height,p_new_width,p_new_height,p_new_size,n_path,n_weight,n_name,n_description,n_type,n_pictures,n_pic_width,n_pic_height,n_new_width,n_new_height,n_new_size,emotion_trials_p.thisRepN,emotion_trials_p.thisTrialN,emotion_trials_p.thisN,emotion_trials_p.thisIndex,emotion_evaluation_p.thisRepN,emotion_evaluation_p.thisTrialN,emotion_evaluation_p.thisN,emotion_evaluation_p.thisIndex,emotion_trials_n.thisRepN,emotion_trials_n.thisTrialN,emotion_trials_n.thisN,emotion_trials_n.thisIndex,emotion_evaluation_n.thisRepN,emotion_evaluation_n.thisTrialN,emotion_evaluation_n.thisN,emotion_evaluation_n.thisIndex,start_session_three,start_emotion_one,image_emotion_p.started,image_emotion_p.stopped,end_emotion_one,rating_emotion_p_eval_o.response,rating_emotion_p_eval_o.rt,rating_emotion_p_eval_t.response,rating_emotion_p_eval_t.rt,key_resp_cooldown_instructions.keys,key_resp_cooldown_instructions.rt,start_cooldown_measurement,end_cooldown_measurement,rating_cooldown_evaluation.response,rating_cooldown_evaluation.rt,start_emotion_two,image_emotion_n.started,image_emotion_n.stopped,end_emotion_two,rating_emotion_n_eval_o.response,rating_emotion_n_eval_o.rt,text_emotion_n_eval_t.started,text_emotion_n_eval_t.stopped,rating_emotion_n_eval_t.response,rating_emotion_n_eval_t.rt,end_session_three,participant,session,date,expName,psychopyVersion,frameRate,
Resources\Pictures\,Positive\,8497,family on rollercoaster,.jpg,Resources\Pictures\Positive\8497.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,10,10,26,,,,,,,,,,,,,,,179.60230451396683,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,4626,marriage scene,.jpg,Resources\Pictures\Positive\4626.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,11,11,17,,,,,,,,,,,,,,,189.59750365653645,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,1942,group of turtles,.jpg,Resources\Pictures\Positive\1942.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,12,12,6,,,,,,,,,,,,,,,199.5936017865406,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2332,girl and dog,.jpg,Resources\Pictures\Positive\2332.jpg,800,600,2.1999999999999997,1,"(2.2, 1)",,,,,,,,,,,,0,13,13,14,,,,,,,,,,,,,,,209.56831280496044,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2057,sitting baby,.jpg,Resources\Pictures\Positive\2057.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,14,14,8,,,,,,,,,,,,,,,219.56767195108023,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,5760,flowers,.jpg,Resources\Pictures\Positive\5760.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,15,15,18,,,,,,,,,,,,,,,229.57620529169526,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,1750,rabit,.jpg,Resources\Pictures\Positive\1750.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,16,16,4,,,,,,,,,,,,,,,239.55352025900402,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2154,father and son,.jpg,Resources\Pictures\Positive\2154.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,17,17,11,,,,,,,,,,,,,,,249.54138755531767,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,5831,father and son beach,.jpg,Resources\Pictures\Positive\5831.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,18,18,19,,,,,,,,,,,,,,,259.5446037713955,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,7325,girl and watermelon,.jpg,Resources\Pictures\Positive\7325.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,19,19,22,,,,,,,,,,,,,,,269.5312106933002,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,1440,seal,.jpg,Resources\Pictures\Positive\1440.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,20,20,0,,,,,,,,,,,,,,,279.5201809238879,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2070,baby suprise,.jpg,Resources\Pictures\Positive\2070.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,21,21,9,,,,,,,,,,,,,,,289.51171456999646,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2005,smiling man,.jpg,Resources\Pictures\Positive\2005.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,22,22,28,,,,,,,,,,,,,,,299.50003626669786,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2040,baby on belly,.jpg,Resources\Pictures\Positive\2040.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,23,23,7,,,,,,,,,,,,,,,309.4987050655618,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,1460,tiger cub,.jpg,Resources\Pictures\Positive\1460.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,24,24,1,,,,,,,,,,,,,,,319.4989674657859,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,1710,three dogs,.jpg,Resources\Pictures\Positive\1710.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,25,25,3,,,,,,,,,,,,,,,329.4831888923213,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,8330,women and trophy,.jpg,Resources\Pictures\Positive\8330.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,26,26,24,,,,,,,,,,,,,,,339.471796029266,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,5833,sunny beach,.jpg,Resources\Pictures\Positive\5833.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,27,27,20,,,,,,,,,,,,,,,349.4704413614436,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2010,smiling man 2,.jpg,Resources\Pictures\Positive\2010.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,28,28,29,,,,,,,,,,,,,,,359.45327484012796,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,1463,group of cats,.jpg,Resources\Pictures\Positive\1463.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,29,29,2,,,,,,,,,,,,,,,369.4537569738727,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2550,happy elderly couple,.jpg,Resources\Pictures\Positive\2550.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,30,30,15,,,,,,,,,,,,,,,379.444840059597,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2655,boy and dog,.jpg,Resources\Pictures\Positive\2655.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,31,31,16,,,,,,,,,,,,,,,389.43548069161034,None,,,,,,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,1440,seal,.jpg,Resources\Pictures\Positive\1440.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,2019-09-05_12:47:53,8,96.522,2,3.648,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,1460,tiger cub,.jpg,Resources\Pictures\Positive\1460.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,6,6.957,2,2.379,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,1463,group of cats,.jpg,Resources\Pictures\Positive\1463.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,7,6.161,2,1.863,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,1710,three dogs,.jpg,Resources\Pictures\Positive\1710.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,6,5.811,2,3.746,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,1750,rabit,.jpg,Resources\Pictures\Positive\1750.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,4,7.593,2,2.581,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,1811,group of apes,.jpg,Resources\Pictures\Positive\1811.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,8,6.029,2,2.532,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,1942,group of turtles,.jpg,Resources\Pictures\Positive\1942.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,5,12.554,2,3.644,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2040,baby on belly,.jpg,Resources\Pictures\Positive\2040.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,2,9.175,2,9.924,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2057,sitting baby,.jpg,Resources\Pictures\Positive\2057.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,3,5.329,2,3.998,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2070,baby suprise,.jpg,Resources\Pictures\Positive\2070.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,2,12.606,2,6.86,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2091,children and kitten,.jpg,Resources\Pictures\Positive\2091.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,2,14.637,2,3.913,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2154,father and son,.jpg,Resources\Pictures\Positive\2154.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,4,12.041,2,4.343,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2304,smiling girl,.jpg,Resources\Pictures\Positive\2304.jpg,1024,768,1.7999999999999998,1,"(1.8, 1)",,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,3,7.912,2,4.366,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2311,mother daughter,.jpg,Resources\Pictures\Positive\2311.jpg,1024,768,1.7999999999999998,1,"(1.8, 1)",,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,4,11.205,2,2.712,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2332,girl and dog,.jpg,Resources\Pictures\Positive\2332.jpg,800,600,2.1999999999999997,1,"(2.2, 1)",,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,5,7.298,2,3.586,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2550,happy elderly couple,.jpg,Resources\Pictures\Positive\2550.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,6,6.725,2,3.079,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2655,boy and dog,.jpg,Resources\Pictures\Positive\2655.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,6,4.778,2,1.881,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,4626,marriage scene,.jpg,Resources\Pictures\Positive\4626.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,7,14.07,2,5.528,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,5760,flowers,.jpg,Resources\Pictures\Positive\5760.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,5,15.217,2,11.22,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,5831,father and son beach,.jpg,Resources\Pictures\Positive\5831.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,6,12.926,2,6.109,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,5833,sunny beach,.jpg,Resources\Pictures\Positive\5833.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,5,6.809,2,2.613,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,1340,women and parrots,.jpg,Resources\Pictures\Positive\1340.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,9,8.641,2,4.312,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,7325,girl and watermelon,.jpg,Resources\Pictures\Positive\7325.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,6,10.707,2,2.363,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,7502,disney land,.jpg,Resources\Pictures\Positive\7502.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,4,24.979,2,2.529,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,8330,women and trophy,.jpg,Resources\Pictures\Positive\8330.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,5,10.225,2,2.181,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,8380,team medals,.jpg,Resources\Pictures\Positive\8380.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,7,12.27,2,1.611,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,8497,family on rollercoaster,.jpg,Resources\Pictures\Positive\8497.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,4,7.444,2,1.399,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,1601,man feeding giraffe,.jpg,Resources\Pictures\Positive\1601.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,9,5.695,2,1.248,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2005,smiling man,.jpg,Resources\Pictures\Positive\2005.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,1,19.886,2,2.233,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2010,smiling man 2,.jpg,Resources\Pictures\Positive\2010.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,1,11.673,1,1.765,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2058,baby holding hand,.jpg,Resources\Pictures\Positive\2058.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,6,10.374,2,2.381,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
Resources\Pictures\,Positive\,2071,baby smiling,.jpg,Resources\Pictures\Positive\2071.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,6,4.764,2,1.4,,,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,16.26335083805907,,,,,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-05_12:57:45,2019-09-05_13:02:45,5,23.197,,,,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
,,,,,,,,,,,Resources\Pictures\,Negative\,9560.0,bird in oil,.jpg,Resources\Pictures\Negative\9560.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,0,0,29,,,,,,,,,,,,,,,,,,,,2019-09-05_13:03:50,1357.7713994849278,None,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
,,,,,,,,,,,Resources\Pictures\,Negative\,2206.0,fingerprints,.jpg,Resources\Pictures\Negative\2206.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,1367.7435436744909,None,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
,,,,,,,,,,,Resources\Pictures\,Negative\,2410.0,math problem,.jpg,Resources\Pictures\Negative\2410.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,2,2,9,,,,,,,,,,,,,,,,,,,,,1377.7340755064115,None,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
,,,,,,,,,,,Resources\Pictures\,Negative\,2375.1,famine,.jpg,Resources\Pictures\Negative\2375.1.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,1387.7236703775325,None,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
,,,,,,,,,,,Resources\Pictures\,Negative\,2692.0,bomb,.jpg,Resources\Pictures\Negative\2692.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,4,4,27,,,,,,,,,,,,,,,,,,,,,1397.7189356534918,None,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
,,,,,,,,,,,Resources\Pictures\,Negative\,7380.0,cockroaches food,.jpg,Resources\Pictures\Negative\7380.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,5,5,16,,,,,,,,,,,,,,,,,,,,,1407.712140981027,None,,,,,,,,,md,003,2019_Sep_05_1241,EmotionSession,3.1.3,60.009627152671236,
