n_path,n_weight,n_name,n_description,n_type,n_pictures,n_pic_width,n_pic_height,n_new_width,n_new_height,n_new_size,n,rating_emotion_n_eval_o.response_mean,rating_emotion_n_eval_o.response_raw,rating_emotion_n_eval_o.response_std,rating_emotion_n_eval_o.rt_mean,rating_emotion_n_eval_o.rt_raw,rating_emotion_n_eval_o.rt_std,rating_emotion_n_eval_t.response_mean,rating_emotion_n_eval_t.response_raw,rating_emotion_n_eval_t.response_std,rating_emotion_n_eval_t.rt_mean,rating_emotion_n_eval_t.rt_raw,rating_emotion_n_eval_t.rt_std,text_emotion_n_eval_t.started_mean,text_emotion_n_eval_t.started_raw,text_emotion_n_eval_t.started_std,text_emotion_n_eval_t.stopped_raw,order
Resources\Pictures\,Negative\,1022.0,snake close up,.jpg,Resources\Pictures\Negative\1022.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,48.71500015258789,48.71500015258789,0.0,2.0,2.0,0.0,2.8010001182556152,2.8010001182556152,0.0,1707.524169921875,1707.524169921875,0.0,,0.0
Resources\Pictures\,Negative\,1240.0,spider,.jpg,Resources\Pictures\Negative\1240.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,36.88800048828125,36.88800048828125,0.0,2.0,2.0,0.0,11.491000175476074,11.491000175476074,0.0,1748.304443359375,1748.304443359375,0.0,,1.0
Resources\Pictures\,Negative\,1300.0,dog threat 1,.jpg,Resources\Pictures\Negative\1300.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,8.274999618530273,8.274999618530273,0.0,1.0,1.0,0.0,2.197000026702881,2.197000026702881,0.0,1769.1724853515625,1769.1724853515625,0.0,,2.0
Resources\Pictures\,Negative\,1302.0, dog threat 2,.jpg,Resources\Pictures\Negative\1302.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,5.942999839782715,5.942999839782715,0.0,1.0,1.0,0.0,1.1640000343322754,1.1640000343322754,0.0,1778.41552734375,1778.41552734375,0.0,,3.0
Resources\Pictures\,Negative\,2206.0,fingerprints,.jpg,Resources\Pictures\Negative\2206.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,9.324999809265137,9.324999809265137,0.0,1.0,1.0,0.0,5.461999893188477,5.461999893188477,0.0,1790.005126953125,1790.005126953125,0.0,,4.0
Resources\Pictures\,Negative\,2276.0,child crying,.jpg,Resources\Pictures\Negative\2276.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,14.77400016784668,14.77400016784668,0.0,1.0,1.0,0.0,1.3329999446868896,1.3329999446868896,0.0,1811.3360595703125,1811.3360595703125,0.0,,5.0
Resources\Pictures\,Negative\,2278.0,poor children,.jpg,Resources\Pictures\Negative\2278.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,4.974999904632568,4.974999904632568,0.0,1.0,1.0,0.0,1.8799999952316284,1.8799999952316284,0.0,1818.75,1818.75,0.0,,6.0
Resources\Pictures\,Negative\,2375.1,famine,.jpg,Resources\Pictures\Negative\2375.1.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,4.3480000495910645,4.3480000495910645,0.0,1.0,1.0,0.0,1.1670000553131104,1.1670000553131104,0.0,1826.0731201171875,1826.0731201171875,0.0,,7.0
Resources\Pictures\,Negative\,2399.0,headache,.jpg,Resources\Pictures\Negative\2399.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,6.61299991607666,6.61299991607666,0.0,1.0,1.0,0.0,4.364999771118164,4.364999771118164,0.0,1834.9495849609375,1834.9495849609375,0.0,,8.0
Resources\Pictures\,Negative\,2410.0,math problem,.jpg,Resources\Pictures\Negative\2410.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,16.152000427246094,16.152000427246094,0.0,1.0,1.0,0.0,2.130000114440918,2.130000114440918,0.0,1856.568359375,1856.568359375,0.0,,9.0
