p_path	p_weight	p_name	p_description	p_type	p_pictures	p_pic_width	p_pic_height	p_new_width	p_new_height	p_new_size	n_path	n_weight	n_name	n_description	n_type	n_pictures	n_pic_width	n_pic_height	n_new_width	n_new_height	n_new_size	emotion_trials_p.thisRepN	emotion_trials_p.thisTrialN	emotion_trials_p.thisN	emotion_trials_p.thisIndex	emotion_evaluation_p.thisRepN	emotion_evaluation_p.thisTrialN	emotion_evaluation_p.thisN	emotion_evaluation_p.thisIndex	emotion_trials_n.thisRepN	emotion_trials_n.thisTrialN	emotion_trials_n.thisN	emotion_trials_n.thisIndex	emotion_evaluation_n.thisRepN	emotion_evaluation_n.thisTrialN	emotion_evaluation_n.thisN	emotion_evaluation_n.thisIndex	start_session_three	start_emotion_one	image_emotion_p.started	image_emotion_p.stopped	end_emotion_one	rating_emotion_p_eval_o.response	rating_emotion_p_eval_o.rt	rating_emotion_p_eval_t.response	rating_emotion_p_eval_t.rt	key_resp_cooldown_instructions.keys	key_resp_cooldown_instructions.rt	start_cooldown_measurement	end_cooldown_measurement	rating_cooldown_evaluation.response	rating_cooldown_evaluation.rt	start_emotion_two	image_emotion_n.started	image_emotion_n.stopped	end_emotion_two	rating_emotion_n_eval_o.response	rating_emotion_n_eval_o.rt	text_emotion_n_eval_t.started	text_emotion_n_eval_t.stopped	rating_emotion_n_eval_t.response	rating_emotion_n_eval_t.rt	end_session_three	participant	session	date	expName	psychopyVersion	frameRate
											Resources\Pictures\	Negative\	1931.0	shark	.jpg	Resources\Pictures\Negative\1931.jpg	1024	768	01. Sep	1	(1.9, 1)									0	11	11	24																					15.818.822.366.871.500	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2206.0	fingerprints	.jpg	Resources\Pictures\Negative\2206.jpg	1024	768	01. Sep	1	(1.9, 1)									0	12	12	4																					15.918.721.648.024.100	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2410.0	math problem	.jpg	Resources\Pictures\Negative\2410.jpg	1024	768	01. Sep	1	(1.9, 1)									0	13	13	9																					1.601.864.550.088.910	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2375.1	famine	.jpg	Resources\Pictures\Negative\2375.1.jpg	1024	768	01. Sep	1	(1.9, 1)									0	14	14	7																					1.611.852.857.725.560	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	9560.0	bird in oil	.jpg	Resources\Pictures\Negative\9560.jpg	1024	768	01. Sep	1	(1.9, 1)									0	15	15	29																					16.218.484.122.893.500	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	1300.0	dog threat 1	.jpg	Resources\Pictures\Negative\1300.jpg	1024	768	01. Sep	1	(1.9, 1)									0	16	16	2																					16.318.399.049.899.400	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	9584.0	dentist	.jpg	Resources\Pictures\Negative\9584.jpg	1024	768	01. Sep	1	(1.9, 1)									0	17	17	20																					1.641.830.167.184.920	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	6000.0	prison  	.jpg	Resources\Pictures\Negative\6000.jpg	1024	768	01. Sep	1	(1.9, 1)									0	18	18	28																					16.518.281.076.666.800	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	9280.0	pollution	.jpg	Resources\Pictures\Negative\9280.jpg	1024	768	01. Sep	1	(1.9, 1)									0	19	19	18																					16.618.148.626.646.400	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	1726.0	roaring tiger	.jpg	Resources\Pictures\Negative\1726.jpg	1024	768	01. Sep	1	(1.9, 1)									0	20	20	23																					16.718.113.989.876.000	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2399.0	headache	.jpg	Resources\Pictures\Negative\2399.jpg	1024	768	01. Sep	1	(1.9, 1)									0	21	21	8																					16.817.966.098.802.200	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2688.0	poacher	.jpg	Resources\Pictures\Negative\2688.jpg	1024	768	01. Sep	1	(1.9, 1)									0	22	22	11																					16.917.931.342.565.200	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2276.0	child crying	.jpg	Resources\Pictures\Negative\2276.jpg	1024	768	01. Sep	1	(1.9, 1)									0	23	23	5																					17.017.791.259.484.700	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	9592.0	syringe	.jpg	Resources\Pictures\Negative\9592.jpg	1024	768	01. Sep	1	(1.9, 1)									0	24	24	21																					17.117.725.523.007.500	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	1240.0	spider	.jpg	Resources\Pictures\Negative\1240.jpg	1024	768	01. Sep	1	(1.9, 1)									0	25	25	1																					1.721.762.554.655.950	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2692.0	bomb	.jpg	Resources\Pictures\Negative\2692.jpg	1024	768	01. Sep	1	(1.9, 1)									0	26	26	27																					17.317.559.771.682.300	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	1201.0	spider on shoulder	.jpg	Resources\Pictures\Negative\1201.jpg	1024	768	01. Sep	1	(1.9, 1)									0	27	27	22																					1.741.750.160.426.520	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2694.0	prison scene	.jpg	Resources\Pictures\Negative\2694.jpg	1024	768	01. Sep	1	(1.9, 1)									0	28	28	13																					1.751.745.591.257.090	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2110.0	 angry man 2	.jpg	Resources\Pictures\Negative\2110.jpg	1024	768	01. Sep	1	(1.9, 1)									0	29	29	26																					17.617.295.946.840.700	None									lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	1022.0	snake close up	.jpg	Resources\Pictures\Negative\1022.jpg	1024	768	01. Sep	1	(1.9, 1)													0	0	0	0																			2019-09-18_10:50:57	5	18.254	17.911.288.404.233.800	None	3	9.811		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	1240.0	spider	.jpg	Resources\Pictures\Negative\1240.jpg	1024	768	01. Sep	1	(1.9, 1)													0	1	1	1																				5	6.875	18.089.102.114.899.500	None	3	6.795		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	1300.0	dog threat 1	.jpg	Resources\Pictures\Negative\1300.jpg	1024	768	01. Sep	1	(1.9, 1)													0	2	2	2																				6	5.743	18.225.509.691.298.300	None	3	5.061		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	1302.0	 dog threat 2	.jpg	Resources\Pictures\Negative\1302.jpg	1024	768	01. Sep	1	(1.9, 1)													0	3	3	3																				6	5.361	18.340.772.675.607.300	None	3	1.295		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2206.0	fingerprints	.jpg	Resources\Pictures\Negative\2206.jpg	1024	768	01. Sep	1	(1.9, 1)													0	4	4	4																				2	7.627	1.844.100.117.247.890	None	3	8.724		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2276.0	child crying	.jpg	Resources\Pictures\Negative\2276.jpg	1024	768	01. Sep	1	(1.9, 1)													0	5	5	5																				6	5.863	18.597.831.161.317.400	None	2	4.898		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2278.0	poor children	.jpg	Resources\Pictures\Negative\2278.jpg	1024	768	01. Sep	1	(1.9, 1)													0	6	6	6																				6	6.525	18.723.113.853.342.800	None	3	3.961		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2375.1	famine	.jpg	Resources\Pictures\Negative\2375.1.jpg	1024	768	01. Sep	1	(1.9, 1)													0	7	7	7																				7	5.914	18.832.815.148.531.000	None	3	4.332		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2399.0	headache	.jpg	Resources\Pictures\Negative\2399.jpg	1024	768	01. Sep	1	(1.9, 1)													0	8	8	8																				5	Jun 28	18.949.884.096.098.900	None	4	7.462		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2410.0	math problem	.jpg	Resources\Pictures\Negative\2410.jpg	1024	768	01. Sep	1	(1.9, 1)													0	9	9	9																				6	7.993	19.115.423.568.705.200	None	3	7.062		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2683.0	riot scene 1	.jpg	Resources\Pictures\Negative\2683.jpg	1024	768	01. Sep	1	(1.9, 1)													0	10	10	10																				7	5.042	19.247.525.928.511.200	None	3	6.974		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2688.0	poacher	.jpg	Resources\Pictures\Negative\2688.jpg	1024	768	01. Sep	1	(1.9, 1)													0	11	11	11																				5	6.326	19.391.571.514.392.300	None	3	6.309		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2691.0	riot scene 2	.jpg	Resources\Pictures\Negative\2691.jpg	1024	768	01. Sep	1	(1.9, 1)													0	12	12	12																				7	5.342	19.519.114.253.555.800	None	3	8.175		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2694.0	prison scene	.jpg	Resources\Pictures\Negative\2694.jpg	1024	768	01. Sep	1	(1.9, 1)													0	13	13	13																				6	6.507	19.676.996.145.496.600	None	3	3.028		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	5971.0	tornado 1	.jpg	Resources\Pictures\Negative\5971.jpg	1024	768	01. Sep	1	(1.9, 1)													0	14	14	14																				7	5.946	19.777.710.653.686.900	None	4	Mai 23		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	5972.0	tornado 2	.jpg	Resources\Pictures\Negative\5972.jpg	1024	768	01. Sep	1	(1.9, 1)													0	15	15	15																				7	12.074	19.961.725.557.994.100	None	3	8.894		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	7380.0	cockroaches food	.jpg	Resources\Pictures\Negative\7380.jpg	1024	768	01. Sep	1	(1.9, 1)													0	16	16	16																				7	5.728	20.118.957.739.556.000	None	2	2.579		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	8179.0	bungee jump	.jpg	Resources\Pictures\Negative\8179.jpg	1024	768	01. Sep	1	(1.9, 1)													0	17	17	17																				7	5.062	20.206.383.026.019.800	None	6	8.441		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	9280.0	pollution	.jpg	Resources\Pictures\Negative\9280.jpg	1024	768	01. Sep	1	(1.9, 1)													0	18	18	18																				4	8.758	20.389.391.509.852.500	None	3	4.213		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	9341.0	child in garbage river	.jpg	Resources\Pictures\Negative\9341.jpg	1024	768	01. Sep	1	(1.9, 1)													0	19	19	19																				6	4.575	20.488.348.596.609.100	None	2	2.543		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	9584.0	dentist	.jpg	Resources\Pictures\Negative\9584.jpg	1024	768	01. Sep	1	(1.9, 1)													0	20	20	20																				7	11.758	2.064.234.753.079.670	None	3	10.441		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	9592.0	syringe	.jpg	Resources\Pictures\Negative\9592.jpg	1024	768	01. Sep	1	(1.9, 1)													0	21	21	21																				5	9.758	20.855.338.696.244.300	None	3	3.064		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	1201.0	spider on shoulder	.jpg	Resources\Pictures\Negative\1201.jpg	1024	768	01. Sep	1	(1.9, 1)													0	22	22	22																				6	8.642	2.098.340.085.043.120	None	4	4.246		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	1726.0	roaring tiger	.jpg	Resources\Pictures\Negative\1726.jpg	1024	768	01. Sep	1	(1.9, 1)													0	23	23	23																				6	25.875	21.295.684.987.148.800	None	3	9.838		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	1931.0	shark	.jpg	Resources\Pictures\Negative\1931.jpg	1024	768	01. Sep	1	(1.9, 1)													0	24	24	24																				7	5.109	21.456.183.738.723.200	None	3	4.262		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2100.0	angry man	.jpg	Resources\Pictures\Negative\2100.jpg	1024	768	01. Sep	1	(1.9, 1)													0	25	25	25																				4	Jul 28	2.158.255.140.902.270	None	3	3.533		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2110.0	 angry man 2	.jpg	Resources\Pictures\Negative\2110.jpg	1024	768	01. Sep	1	(1.9, 1)													0	26	26	26																				4	8.847	21.717.270.901.528.800	None	3	0.968		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	2692.0	bomb	.jpg	Resources\Pictures\Negative\2692.jpg	1024	768	01. Sep	1	(1.9, 1)													0	27	27	27																				5	Jun 56	2.180.354.918.097.130	None	4	4.413		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	6000.0	prison  	.jpg	Resources\Pictures\Negative\6000.jpg	1024	768	01. Sep	1	(1.9, 1)													0	28	28	28																				4	16.133	2.202.008.878.925.750	None	2	2.111		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
											Resources\Pictures\	Negative\	9560.0	bird in oil	.jpg	Resources\Pictures\Negative\9560.jpg	1024	768	01. Sep	1	(1.9, 1)													0	29	29	29																				5	14.189	22.194.101.406.633.400	None	3	3.777		lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
																																															space	18.200.488.788.917.000									5,666666667				3,1			lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
																																																	2019-09-18_10:59:04	2019-09-18_11:04:04	3	10.203												lw	3	2019_Sep_18_1021	EmotionSession	03.01.2003	6.006.293.950.031.180
																																																															2019-09-18_11:04:26						
