Tick,Color,tick.thisRepN,tick.thisTrialN,tick.thisN,tick.thisIndex,text_welcome_screen.started,text_welcome_screen.stopped,text_baseline_measurement.started,text_baseline_measurement.stopped,participant,session,date,expName,psychopyVersion,frameRate,
228,green,0,227,227,227,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
229,green,0,228,228,228,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
230,green,0,229,229,229,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
231,green,0,230,230,230,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
232,green,0,231,231,231,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
233,green,0,232,232,232,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
234,green,0,233,233,233,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
235,green,0,234,234,234,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
236,green,0,235,235,235,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
237,green,0,236,236,236,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
238,green,0,237,237,237,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
239,green,0,238,238,238,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
240,green,0,239,239,239,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
241,green,0,240,240,240,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
242,green,0,241,241,241,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
243,green,0,242,242,242,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
244,green,0,243,243,243,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
245,green,0,244,244,244,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
246,green,0,245,245,245,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
247,green,0,246,246,246,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
248,green,0,247,247,247,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
249,green,0,248,248,248,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
250,green,0,249,249,249,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
251,green,0,250,250,250,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
252,green,0,251,251,251,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
253,green,0,252,252,252,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
254,green,0,253,253,253,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
255,green,0,254,254,254,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
256,green,0,255,255,255,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
257,green,0,256,256,256,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
258,green,0,257,257,257,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
259,green,0,258,258,258,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
260,green,0,259,259,259,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
261,green,0,260,260,260,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
262,green,0,261,261,261,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
263,green,0,262,262,262,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
264,green,0,263,263,263,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
265,green,0,264,264,264,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
266,green,0,265,265,265,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
267,green,0,266,266,266,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
268,green,0,267,267,267,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
269,green,0,268,268,268,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
270,green,0,269,269,269,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
271,green,0,270,270,270,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
272,green,0,271,271,271,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
273,green,0,272,272,272,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
274,green,0,273,273,273,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
275,green,0,274,274,274,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
276,green,0,275,275,275,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
277,green,0,276,276,276,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
278,green,0,277,277,277,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
279,green,0,278,278,278,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
280,green,0,279,279,279,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
281,green,0,280,280,280,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
282,green,0,281,281,281,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
283,green,0,282,282,282,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
284,green,0,283,283,283,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
285,green,0,284,284,284,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
286,green,0,285,285,285,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
287,green,0,286,286,286,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
288,green,0,287,287,287,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
289,green,0,288,288,288,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
290,green,0,289,289,289,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
291,green,0,290,290,290,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
292,green,0,291,291,291,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
293,green,0,292,292,292,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
294,green,0,293,293,293,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
295,green,0,294,294,294,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
296,green,0,295,295,295,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
297,green,0,296,296,296,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
298,green,0,297,297,297,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
299,green,0,298,298,298,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
300,green,0,299,299,299,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
301,green,0,300,300,300,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
302,green,0,301,301,301,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
303,green,0,302,302,302,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
304,green,0,303,303,303,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
305,green,0,304,304,304,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
306,green,0,305,305,305,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
307,green,0,306,306,306,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
308,green,0,307,307,307,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
309,green,0,308,308,308,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
310,green,0,309,309,309,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
311,green,0,310,310,310,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
312,green,0,311,311,311,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
313,green,0,312,312,312,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
314,green,0,313,313,313,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
315,green,0,314,314,314,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
316,green,0,315,315,315,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
317,green,0,316,316,316,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
318,green,0,317,317,317,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
319,green,0,318,318,318,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
320,green,0,319,319,319,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
321,green,0,320,320,320,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
322,green,0,321,321,321,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
323,green,0,322,322,322,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
324,green,0,323,323,323,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
325,green,0,324,324,324,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
326,green,0,325,325,325,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
327,green,0,326,326,326,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
328,green,0,327,327,327,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
329,green,0,328,328,328,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
330,green,0,329,329,329,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
331,green,0,330,330,330,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
332,green,0,331,331,331,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
333,green,0,332,332,332,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
334,green,0,333,333,333,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
335,green,0,334,334,334,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
336,green,0,335,335,335,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
337,green,0,336,336,336,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
338,green,0,337,337,337,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
339,green,0,338,338,338,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
340,green,0,339,339,339,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
341,green,0,340,340,340,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
342,green,0,341,341,341,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
343,green,0,342,342,342,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
344,green,0,343,343,343,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
345,green,0,344,344,344,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
346,green,0,345,345,345,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
347,green,0,346,346,346,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
348,green,0,347,347,347,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
349,green,0,348,348,348,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
350,green,0,349,349,349,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
351,green,0,350,350,350,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
352,green,0,351,351,351,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
353,green,0,352,352,352,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
354,green,0,353,353,353,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
355,green,0,354,354,354,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
356,green,0,355,355,355,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
357,green,0,356,356,356,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
358,green,0,357,357,357,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
359,green,0,358,358,358,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
360,green,0,359,359,359,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
361,green,0,360,360,360,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
362,green,0,361,361,361,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
363,green,0,362,362,362,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
364,green,0,363,363,363,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
365,green,0,364,364,364,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
366,green,0,365,365,365,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
367,green,0,366,366,366,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
368,green,0,367,367,367,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
369,green,0,368,368,368,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
370,green,0,369,369,369,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
371,green,0,370,370,370,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
372,green,0,371,371,371,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
373,green,0,372,372,372,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
374,green,0,373,373,373,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
375,green,0,374,374,374,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
376,green,0,375,375,375,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
377,green,0,376,376,376,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
378,green,0,377,377,377,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
379,green,0,378,378,378,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
380,green,0,379,379,379,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
381,green,0,380,380,380,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
382,green,0,381,381,381,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
383,green,0,382,382,382,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
384,green,0,383,383,383,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
385,green,0,384,384,384,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
386,green,0,385,385,385,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
387,green,0,386,386,386,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
388,green,0,387,387,387,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
389,green,0,388,388,388,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
390,green,0,389,389,389,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
391,green,0,390,390,390,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
392,green,0,391,391,391,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
393,green,0,392,392,392,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
394,green,0,393,393,393,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
395,green,0,394,394,394,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
396,green,0,395,395,395,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
397,green,0,396,396,396,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
398,green,0,397,397,397,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
399,green,0,398,398,398,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
400,green,0,399,399,399,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
401,green,0,400,400,400,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
402,green,0,401,401,401,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
403,green,0,402,402,402,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
404,green,0,403,403,403,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
405,green,0,404,404,404,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
406,green,0,405,405,405,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
407,green,0,406,406,406,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
408,green,0,407,407,407,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
409,green,0,408,408,408,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
410,green,0,409,409,409,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
411,green,0,410,410,410,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
412,green,0,411,411,411,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
413,green,0,412,412,412,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
414,green,0,413,413,413,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
415,green,0,414,414,414,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
416,green,0,415,415,415,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
417,green,0,416,416,416,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
418,green,0,417,417,417,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
419,green,0,418,418,418,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
420,green,0,419,419,419,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
421,green,0,420,420,420,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
422,green,0,421,421,421,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
423,green,0,422,422,422,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
424,green,0,423,423,423,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
425,green,0,424,424,424,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
426,green,0,425,425,425,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
427,green,0,426,426,426,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
428,green,0,427,427,427,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
429,green,0,428,428,428,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
430,green,0,429,429,429,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
431,green,0,430,430,430,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
432,green,0,431,431,431,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
433,green,0,432,432,432,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
434,green,0,433,433,433,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
435,green,0,434,434,434,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
436,green,0,435,435,435,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
437,green,0,436,436,436,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
438,green,0,437,437,437,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
439,green,0,438,438,438,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
440,green,0,439,439,439,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
441,green,0,440,440,440,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
442,green,0,441,441,441,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
443,green,0,442,442,442,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
444,green,0,443,443,443,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
445,green,0,444,444,444,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
446,green,0,445,445,445,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
447,green,0,446,446,446,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
448,green,0,447,447,447,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
449,green,0,448,448,448,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
450,green,0,449,449,449,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
451,green,0,450,450,450,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
452,green,0,451,451,451,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
453,green,0,452,452,452,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
454,green,0,453,453,453,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
455,green,0,454,454,454,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
456,green,0,455,455,455,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
457,green,0,456,456,456,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
458,green,0,457,457,457,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
459,green,0,458,458,458,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
460,green,0,459,459,459,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
461,green,0,460,460,460,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
462,green,0,461,461,461,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
463,green,0,462,462,462,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
464,green,0,463,463,463,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
465,green,0,464,464,464,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
466,green,0,465,465,465,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
467,green,0,466,466,466,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
468,green,0,467,467,467,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
469,green,0,468,468,468,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
470,green,0,469,469,469,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
471,green,0,470,470,470,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
472,green,0,471,471,471,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
473,green,0,472,472,472,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
474,green,0,473,473,473,,,,,,001,2019_Aug_08_1954,MTEC_paradigm,3.1.3,148.16351323223356,
