Tick,Color,n,sound_1.started_mean,sound_1.started_raw,sound_1.started_std,sound_1.stopped_raw,order
2,green,1.0,48.25288772583008,48.25288772583008,0.0,'48.658424',0.0
3,green,1.0,49.22697067260742,49.22697067260742,0.0,'49.626274',1.0
4,green,1.0,50.224395751953125,50.224395751953125,0.0,,2.0
5,green,1.0,51.22269058227539,51.22269058227539,0.0,,3.0
6,green,1.0,52.2238655090332,52.2238655090332,0.0,,4.0
7,green,1.0,53.22566604614258,53.22566604614258,0.0,53.63824999995995,5.0
8,green,1.0,54.22740936279297,54.22740936279297,0.0,54.640055599971674,6.0
9,green,1.0,55.2287712097168,55.2287712097168,0.0,55.63464910001494,7.0
10,green,1.0,56.2233772277832,56.2233772277832,0.0,56.62925510003697,8.0

extraInfo
participant,
session,001
startTime,
date,2019_Aug_22_1653
expName,MTEC_paradigm
psychopyVersion,3.1.3
frameRate,148.38270271595047
