4.9382 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0.85, 0.85, 0.85]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000027CC02EBC88>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000027CC02B39E8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.8026 	EXP 	Created text_stress_screen_title = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text_stress_screen_title', opacity=1.0, ori=0, pos=array([0. , 0.2]), rgb=array([0., 0., 0.]), text='Segment Two:', units='height', win=Window(...), wrapWidth=1)
5.8079 	EXP 	Created text_stress_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_stress_screen', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='Stress Measurement', units='height', win=Window(...), wrapWidth=1)
5.8083 	EXP 	Created text_blank_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_blank_screen', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
5.8110 	EXP 	Created polygon = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='polygon', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...))
5.8114 	EXP 	Created text_blank_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_blank_screen', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
5.8118 	EXP 	Created text_blank_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_blank_screen', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
5.8121 	EXP 	Created text_blank_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_blank_screen', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
5.8126 	EXP 	Created text_blank_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_blank_screen', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
5.8130 	EXP 	Created text_blank_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_blank_screen', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
5.8133 	EXP 	Created text_blank_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_blank_screen', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
5.9266 	EXP 	text_welcome_screen: autoDraw = True
5.9266 	EXP 	text_instructions_welcome_screen: autoDraw = True
7.3025 	DATA 	Keypress: space
7.3032 	EXP 	text_welcome_screen: autoDraw = False
7.3032 	EXP 	text_instructions_welcome_screen: autoDraw = False
7.3032 	EXP 	text_blank_screen: autoDraw = True
7.8053 	EXP 	text_blank_screen: autoDraw = False
7.8053 	EXP 	text_blank_screen: autoDraw = False
7.8053 	EXP 	text_baseline_screen: autoDraw = True
7.8053 	EXP 	text_baseline_screen_title: autoDraw = True
12.8084 	EXP 	text_baseline_screen: autoDraw = False
12.8084 	EXP 	text_baseline_screen_title: autoDraw = False
12.8084 	EXP 	text_blank_screen: autoDraw = True
13.3083 	EXP 	text_blank_screen: autoDraw = False
13.3083 	EXP 	text_baseline_instructions: autoDraw = True
18.3086 	EXP 	text_baseline_instructions: autoDraw = False
18.8086 	EXP 	text_baseline_countdown: autoDraw = True
28.8084 	EXP 	text_baseline_instructions: autoDraw = False
28.8084 	EXP 	text_baseline_countdown: autoDraw = False
28.8084 	EXP 	text_blank_screen: autoDraw = True
29.3080 	EXP 	text_blank_screen: autoDraw = False
29.3080 	EXP 	text_baseline_measurement: autoDraw = True
34.3034 	EXP 	text_baseline_measurement: autoDraw = False
34.3034 	EXP 	text_baseline_measurement: autoDraw = False
34.3034 	EXP 	text_blank_screen: autoDraw = True
34.8007 	EXP 	text_blank_screen: autoDraw = False
34.8007 	EXP 	text_blank_screen: autoDraw = False
34.8007 	EXP 	text_baseline_end: autoDraw = True
34.8007 	EXP 	text_baseline_end_instructions: autoDraw = True
37.1530 	DATA 	Keypress: space
37.1538 	EXP 	text_baseline_end: autoDraw = False
37.1538 	EXP 	text_baseline_end_instructions: autoDraw = False
37.1538 	EXP 	text_blank_screen: autoDraw = True
37.6537 	EXP 	text_blank_screen: autoDraw = False
37.6537 	EXP 	text_blank_screen: autoDraw = False
37.6537 	EXP 	text_stress_screen_title: autoDraw = True
37.6537 	EXP 	text_stress_screen: autoDraw = True
42.6539 	EXP 	text_stress_screen_title: autoDraw = False
42.6539 	EXP 	text_stress_screen: autoDraw = False
42.6539 	EXP 	text_stress_screen_title: autoDraw = False
42.6539 	EXP 	text_stress_screen: autoDraw = False
42.6539 	EXP 	text_blank_screen: autoDraw = True
43.1555 	EXP 	text_blank_screen: autoDraw = False
43.1555 	EXP 	text_blank_screen: autoDraw = False
43.1555 	EXP 	polygon: autoDraw = True
44.1539 	EXP 	polygon: autoDraw = False
44.1539 	EXP 	polygon: autoDraw = False
44.1539 	EXP 	text_blank_screen: autoDraw = True
44.6536 	EXP 	text_blank_screen: autoDraw = False
44.6536 	EXP 	text_blank_screen: autoDraw = False
44.6536 	EXP 	text_blank_screen: autoDraw = True
45.1537 	EXP 	text_blank_screen: autoDraw = False
45.1537 	EXP 	text_blank_screen: autoDraw = False
45.1537 	EXP 	text_blank_screen: autoDraw = True
45.6535 	EXP 	text_blank_screen: autoDraw = False
45.6535 	EXP 	text_blank_screen: autoDraw = False
45.6535 	EXP 	text_blank_screen: autoDraw = True
46.1536 	EXP 	text_blank_screen: autoDraw = False
46.1536 	EXP 	text_blank_screen: autoDraw = False
46.1536 	EXP 	text_blank_screen: autoDraw = True
46.6535 	EXP 	text_blank_screen: autoDraw = False
46.6535 	EXP 	text_blank_screen: autoDraw = False
46.6535 	EXP 	text_blank_screen: autoDraw = True
47.1542 	EXP 	text_blank_screen: autoDraw = False
47.1542 	EXP 	text_blank_screen: autoDraw = False
47.2096 	EXP 	window1: mouseVisible = True
