p_path,p_weight,p_name,p_description,p_type,p_pictures,p_pic_width,p_pic_height,p_new_width,p_new_height,p_new_size,n,rating_emotion_p_eval_o.response_mean,rating_emotion_p_eval_o.response_raw,rating_emotion_p_eval_o.response_std,rating_emotion_p_eval_o.rt_mean,rating_emotion_p_eval_o.rt_raw,rating_emotion_p_eval_o.rt_std,rating_emotion_p_eval_t.response_mean,rating_emotion_p_eval_t.response_raw,rating_emotion_p_eval_t.response_std,rating_emotion_p_eval_t.rt_mean,rating_emotion_p_eval_t.rt_raw,rating_emotion_p_eval_t.rt_std,order
Resources\Pictures\,Positive\,5833,sunny beach,.jpg,Resources\Pictures\Positive\5833.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,4.388000011444092,4.388000011444092,0.0,5.0,5.0,0.0,3.5869998931884766,3.5869998931884766,0.0,20.0
Resources\Pictures\,Positive\,1340,women and parrots,.jpg,Resources\Pictures\Positive\1340.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,10.0,10.0,0.0,7.504000186920166,7.504000186920166,0.0,7.0,7.0,0.0,2.003000020980835,2.003000020980835,0.0,21.0
Resources\Pictures\,Positive\,7325,girl and watermelon,.jpg,Resources\Pictures\Positive\7325.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,4.039000034332275,4.039000034332275,0.0,5.0,5.0,0.0,7.005000114440918,7.005000114440918,0.0,22.0
Resources\Pictures\,Positive\,7502,disney land,.jpg,Resources\Pictures\Positive\7502.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,7.019999980926514,7.019999980926514,0.0,6.0,6.0,0.0,3.253999948501587,3.253999948501587,0.0,23.0
Resources\Pictures\,Positive\,8330,women and trophy,.jpg,Resources\Pictures\Positive\8330.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,1.0,1.0,0.0,6.138000011444092,6.138000011444092,0.0,4.0,4.0,0.0,2.2739999294281006,2.2739999294281006,0.0,24.0
Resources\Pictures\,Positive\,8380,team medals,.jpg,Resources\Pictures\Positive\8380.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,2.0,2.0,0.0,7.872000217437744,7.872000217437744,0.0,5.0,5.0,0.0,3.489000082015991,3.489000082015991,0.0,25.0
Resources\Pictures\,Positive\,8497,family on rollercoaster,.jpg,Resources\Pictures\Positive\8497.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,4.703999996185303,4.703999996185303,0.0,5.0,5.0,0.0,2.322999954223633,2.322999954223633,0.0,26.0
Resources\Pictures\,Positive\,1601,man feeding giraffe,.jpg,Resources\Pictures\Positive\1601.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,5.686999797821045,5.686999797821045,0.0,6.0,6.0,0.0,3.055999994277954,3.055999994277954,0.0,27.0
Resources\Pictures\,Positive\,2005,smiling man,.jpg,Resources\Pictures\Positive\2005.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,7.489999771118164,7.489999771118164,0.0,6.0,6.0,0.0,3.6549999713897705,3.6549999713897705,0.0,28.0
Resources\Pictures\,Positive\,2010,smiling man 2,.jpg,Resources\Pictures\Positive\2010.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,11.968000411987305,11.968000411987305,0.0,4.0,4.0,0.0,2.306999921798706,2.306999921798706,0.0,29.0
Resources\Pictures\,Positive\,2058,baby holding hand,.jpg,Resources\Pictures\Positive\2058.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,7.254000186920166,7.254000186920166,0.0,5.0,5.0,0.0,2.4549999237060547,2.4549999237060547,0.0,30.0
Resources\Pictures\,Positive\,2071,baby smiling,.jpg,Resources\Pictures\Positive\2071.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,10.404000282287598,10.404000282287598,0.0,5.0,5.0,0.0,2.806999921798706,2.806999921798706,0.0,31.0

extraInfo
participant,lb
session,003
date,2019_Sep_28_0954
expName,EmotionSession
psychopyVersion,3.2.3
frameRate,59.72499032915373
