['Dataset: complete_dict', 'Number of Neighbors: 55', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 56', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 57', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 58', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 59', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 60', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 61', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 62', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 63', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 64', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
