feature,value
gsr_min_ma,0.06346356470588235
gsr_max_ma,0.1543626705882353
gsr_mean_ma,0.13277770208447864
gsr_sd_ma,0.010574214191448321
gsr_min_corr_ma,-0.018536888154901968
gsr_max_corr_ma,0.07236221772745098
gsr_mean_corr_ma,0.05077724922369433
gsr_sd_corr_ma,0.010574214191448321
gsr_baseline_mean_ma,0.08200045286078432
gsr_min_zf,0.11853033891511322
gsr_max_zf,0.15606682439457092
gsr_mean_zf,0.13323053975028248
gsr_sd_zf,0.009860490813603226
gsr_min_corr_zf,0.03622168175574034
gsr_max_corr_zf,0.07375816723519804
gsr_mean_corr_zf,0.050921882590909615
gsr_sd_corr_zf,0.009860490813603226
gsr_baseline_mean_zf,0.08230865715937288
arousal,5.28
valence,5.16
