feature,value
gsr_min_ma,0.16714642941176472
gsr_max_ma,0.683737
gsr_mean_ma,0.45202870345905805
gsr_sd_ma,0.1041813711973469
gsr_min_corr_ma,0.022272538269607872
gsr_max_corr_ma,0.5388631088578432
gsr_mean_corr_ma,0.30715481231690117
gsr_sd_corr_ma,0.10418137119734688
gsr_baseline_mean_ma,0.14487389114215685
gsr_min_zf,0.3126689457038635
gsr_max_zf,0.7052807180676242
gsr_mean_zf,0.45367407207828964
gsr_sd_zf,0.10407597664200473
gsr_min_corr_zf,0.16725721510343008
gsr_max_corr_zf,0.5598689874671907
gsr_mean_corr_zf,0.3082623414778562
gsr_sd_corr_zf,0.10407597664200471
gsr_baseline_mean_zf,0.14541173060043341
arousal,6.36
valence,2.66
